time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.565643,1.1749,1.5604,-2.0673,2.844
3.585970,1.0515,0.8498,-0.8072,1.575
3.606230,1.0643,0.2828,-0.1518,1.112
3.652944,0.2946,0.3160,-2.4609,2.499
3.654953,0.2095,0.4073,-2.4081,2.451
3.667841,-0.1381,0.6464,-2.1441,2.244
3.687756,-0.6054,0.8395,-1.3241,1.681
3.709242,-0.2004,0.6073,-0.5216,0.825
3.752159,0.7111,-0.0447,-0.2277,0.748
3.753849,0.7111,-0.0447,-0.2277,0.748
3.773192,0.8296,-0.4084,1.4540,1.723
3.792270,1.2899,1.2394,0.2994,1.814
3.816226,0.1117,1.5669,-0.5331,1.659
3.835920,0.2494,0.7768,2.4392,2.572
3.863596,0.1771,-1.1732,4.9162,5.057
3.879496,0.8961,-1.5279,4.9048,5.215
3.903058,-0.2441,-1.3889,4.9220,5.120
3.927213,-1.2859,-0.7713,3.3153,3.639
3.947925,-0.8613,-0.2484,-0.1017,0.902
3.974185,-0.0618,0.3762,-4.0186,4.037
3.975277,0.1949,0.4577,-4.5525,4.580
3.995438,0.9063,0.8521,-5.4490,5.589
4.015304,0.4838,0.9543,-4.5846,4.708
4.036154,0.6452,1.3421,-2.7893,3.162
4.071623,-0.7292,1.2539,-1.3451,1.978
4.083834,-0.1225,0.4734,-0.7036,0.857
4.102198,0.7228,-0.1813,-0.1384,0.758
4.125384,0.4948,-0.7909,0.4752,1.047
4.146925,0.2620,-0.8893,1.3709,1.655
4.174242,1.1214,0.7715,0.8134,1.586
4.193029,0.6385,1.2364,-0.1392,1.398
4.213100,1.0997,0.7236,0.9957,1.651
4.235716,0.2647,-0.1828,1.5602,1.593
4.258101,0.8831,-0.7800,1.7857,2.139
4.284510,1.0399,-1.0362,3.0217,3.359
4.285355,1.0399,-1.0362,3.0217,3.359
4.305555,1.0673,-0.5563,2.0581,2.384
4.323801,0.7159,0.1865,-0.5470,0.920
4.346730,0.1218,0.5754,-2.5120,2.580
4.373747,0.2074,1.0448,-2.9607,3.146
4.395430,0.7110,1.3338,-2.1328,2.614
4.411632,0.9074,1.2316,-2.2360,2.709
4.434316,1.4294,0.9453,-3.1379,3.575
4.457479,1.6138,0.5280,-2.6803,3.173
4.484357,0.6790,0.1524,-0.1264,0.707
4.505697,0.1923,0.0036,0.5158,0.550
4.523318,0.6553,0.0313,0.1962,0.685
4.544754,0.7865,-0.3388,1.1398,1.426
4.571975,0.5590,-0.8755,3.6863,3.830
4.573011,0.5784,-0.7527,3.8950,4.009
4.593741,0.4683,0.2847,2.5312,2.590
4.610794,0.3603,0.3993,1.1827,1.299
4.633717,-0.3409,0.3050,1.4708,1.540
4.660918,-0.7398,-0.4781,3.6531,3.758
4.683370,-0.6099,-1.2257,3.1400,3.425
4.698952,-0.5436,-1.1002,2.6881,2.955
4.722159,-1.0359,-0.9358,2.6403,2.987
4.744498,-0.7820,0.0974,0.3974,0.883
4.771506,-0.4814,0.9376,-2.3443,2.570
4.793928,-0.1264,1.3198,-4.7893,4.969
4.810994,0.0312,1.6845,-4.0093,4.349
4.832557,-0.3046,1.5739,-2.3741,2.865
4.854740,-0.3887,1.2284,-1.7794,2.197
4.882549,-0.4597,0.7844,-1.1868,1.495
4.883371,-0.4597,0.7844,-1.1868,1.495
4.908154,0.0717,0.1617,0.2674,0.321
4.920560,0.0929,-0.1306,1.2743,1.284
4.943265,0.0144,-0.4645,2.5591,2.601
4.971021,0.1621,-0.3905,0.6540,0.779
4.991811,0.1385,-0.9083,0.5382,1.065
5.008654,0.4804,-0.8005,0.0614,0.936
5.031989,0.7379,1.0612,-2.0254,2.403
5.054128,0.8089,0.6982,0.0332,1.069
5.082063,0.7164,-0.4107,2.9327,3.047
5.082983,0.7164,-0.4107,2.9327,3.047
5.102815,0.6508,-0.5488,3.2164,3.327
5.120111,0.4063,-0.7000,2.8098,2.924
5.142596,0.3192,-0.4724,1.3446,1.460
5.169500,0.2337,0.5460,-1.3376,1.464
5.192661,0.1074,1.1642,-3.4106,3.605
5.208042,0.2619,1.0875,-3.1939,3.384
5.231562,0.4967,0.7899,-1.6352,1.883
5.253460,1.5784,0.9419,-0.6257,1.942
5.279586,1.8705,1.0755,-1.5770,2.673
5.304359,1.4850,0.7593,-1.9324,2.553
5.304594,1.4850,0.7593,-1.9324,2.553
5.323537,0.6470,0.8336,-0.2494,1.084
5.369187,0.0942,0.3664,-0.3610,0.523
5.370006,0.0942,0.3664,-0.3610,0.523
5.390950,0.0972,0.1412,-0.2658,0.316
5.406801,0.3362,-0.1786,0.6563,0.759
5.429861,0.2832,-0.4303,0.7628,0.920
5.451984,0.2863,-0.4954,-1.1031,1.243
5.477653,0.2556,-0.9267,-1.5974,1.864
5.504141,0.4848,0.3924,-1.0147,1.191
5.517851,-0.3628,1.8165,-1.2471,2.233
5.542379,-1.5451,0.9789,1.7693,2.545
5.563244,-0.6478,-0.5963,3.3244,3.439
5.588980,0.0094,-1.3967,3.7989,4.048
5.589903,0.1367,-1.3934,3.6968,3.953
5.615537,0.4074,-0.6600,3.0300,3.128
5.629041,0.1615,-0.1319,1.8693,1.881
5.652672,-0.3417,0.5905,-0.2941,0.743
5.677762,-0.2471,0.7561,-2.2733,2.408
5.705576,-0.6436,1.0356,-1.3775,1.840
5.716531,-0.5833,0.9437,-1.0211,1.508
5.739887,-0.9257,0.7503,-1.0069,1.560
5.761707,-1.4972,0.9207,-1.3961,2.245
5.788563,-1.4000,0.9628,-0.7507,1.858
5.814858,-0.8007,0.8976,-1.4273,1.867
5.815534,-0.8007,0.8976,-1.4273,1.867
5.831226,-0.4381,0.6089,-1.0946,1.327
5.854567,0.1150,0.0766,-0.8753,0.886
5.878189,0.2440,-0.7351,0.1969,0.799
5.894053,0.3486,-0.6386,0.7823,1.068
5.916681,0.6633,-0.0135,0.5869,0.886
5.939220,0.8924,0.2266,-0.0634,0.923
5.968997,0.9198,-0.8384,2.5618,2.848
5.995613,1.2656,-0.4856,2.3329,2.698
5.996221,1.2656,-0.4856,2.3329,2.698
6.015613,0.8842,-0.6560,1.1679,1.605
6.054027,1.2802,-0.9198,3.1970,3.565
6.081234,1.0937,-0.0111,0.6573,1.276
6.081614,1.0937,-0.0111,0.6573,1.276
6.097366,0.8274,0.7247,-1.4510,1.821
6.118825,0.0335,1.2599,-2.9459,3.204
6.169488,0.8609,0.6941,-1.6602,1.995
6.170952,0.9629,0.5069,-1.1772,1.603
6.193976,0.9521,0.3224,0.4075,1.085
6.202885,0.9031,0.4033,0.5384,1.126
6.226665,0.0989,0.4586,-0.6506,0.802
6.248739,-0.5500,0.4435,-1.3983,1.567
6.280999,0.0975,0.1831,-1.8784,1.890
6.304693,0.7125,-0.2640,-2.2679,2.392
6.304934,0.7125,-0.2640,-2.2679,2.392
6.322466,0.3507,-0.5921,-1.3418,1.508
6.370637,0.4600,0.7389,-0.5050,1.006
6.371875,0.4600,0.7389,-0.5050,1.006
6.393309,-1.1554,0.3159,-0.2995,1.235
6.403792,-1.1258,-0.2043,0.3806,1.206
6.426819,-0.3610,-1.9089,3.8521,4.314
6.449016,0.0418,-1.3331,6.8271,6.956
6.481043,-1.0476,-0.3051,5.0447,5.161
6.501542,-1.7585,0.0391,3.1083,3.571
6.513181,-1.7142,0.4131,1.9446,2.625
6.537261,-1.3095,1.2864,-1.3015,2.250
6.559193,-0.7603,1.3869,-3.3188,3.676
6.591457,-0.5231,1.4449,-2.8663,3.252
6.594039,-0.5736,1.4724,-2.8257,3.238
6.618388,-0.6343,1.5775,-2.6275,3.130
6.627816,-0.6281,1.6310,-2.7940,3.296
6.677525,-0.6770,1.5024,-2.8910,3.328
6.679522,-0.6038,1.3951,-2.5172,2.941
6.704245,-0.1404,0.9286,0.0156,0.939
6.712671,0.0424,0.8626,0.3747,0.941
6.736271,0.1707,0.4568,0.3781,0.617
6.757956,-0.4067,0.5360,0.9385,1.155
6.788517,-1.4188,0.5037,1.2665,1.967
6.811681,-1.1593,0.3629,0.4974,1.313
6.811939,-0.9838,0.2855,0.4936,1.137
6.832390,-0.1784,0.1450,1.1436,1.167
6.878506,1.7253,-0.4180,2.7385,3.264
6.880091,1.8778,-0.3092,2.7110,3.312
6.914813,0.5678,0.2968,0.4866,0.805
6.915183,0.5678,0.2968,0.4866,0.805
6.933990,0.4452,-1.5283,-0.1324,1.597
6.957892,0.0117,-2.4497,4.2982,4.947
6.983211,-0.4307,-2.5167,4.7196,5.366
7.004291,-1.0154,-2.0730,2.0379,3.079
7.022272,-0.2226,-1.5110,0.1548,1.535
7.045593,-0.5084,-0.4027,-0.3917,0.758
7.070086,-1.0270,0.2215,-0.3245,1.100
7.098391,-0.7974,0.4953,-0.5756,1.101
7.099560,-0.7974,0.4953,-0.5756,1.101
7.121898,-0.4936,0.3435,-1.6325,1.740
7.157067,-0.1007,0.0951,-0.7099,0.723
7.177026,-0.0808,-0.1096,0.1167,0.179
7.197908,-0.0470,-0.3557,0.3176,0.479
7.220590,-0.1830,-0.4983,0.5763,0.783
7.221561,-0.1527,-0.4972,0.5072,0.726
7.243165,-0.1845,-0.4212,-0.0143,0.460
7.271354,-0.1299,-0.3216,-0.5659,0.664
7.289330,0.0485,-0.6510,0.2622,0.703
7.309049,0.2585,-0.7113,0.7770,1.085
7.331619,0.2891,0.1128,0.5311,0.615
7.353335,-0.9681,0.3681,-0.0483,1.037
7.381771,-1.4843,-0.8588,1.7473,2.448
7.385836,-1.5933,-0.9820,2.2216,2.905
7.401234,-1.9210,-1.3133,3.1372,3.906
7.421998,-2.4644,-1.5151,2.7875,4.017
7.442281,-1.9819,-1.3451,1.2681,2.710
7.470581,-1.9717,-0.7328,-0.2162,2.115
7.488295,-1.7965,-0.2767,-1.2108,2.184
7.510042,-2.1768,-0.5643,-1.0806,2.495
7.532958,-1.5042,-1.3235,0.5990,2.091
7.554375,-0.9789,-1.6295,0.8705,2.091
7.588170,-0.7141,-1.3284,0.1473,1.515
7.589516,-0.7141,-1.3284,0.1473,1.515
7.611402,-0.3889,-1.0615,-0.6189,1.289
7.625329,-0.3381,-0.8513,-1.0329,1.381
7.673166,-0.0507,-0.3449,-2.1090,2.138
7.674373,-0.0507,-0.3449,-2.1090,2.138
7.690310,-0.0619,-0.2789,-1.2767,1.308
7.707409,-0.0879,-0.2514,-0.9806,1.016
7.731045,-0.0136,-0.1551,-0.4755,0.500
7.753942,-0.2327,-0.0849,-0.5390,0.593
7.782732,-0.3787,-0.0106,-0.0402,0.381
7.810623,-0.6635,0.1270,0.8707,1.102
7.810842,-0.6635,0.1270,0.8707,1.102
7.829557,-0.8775,0.1371,1.0921,1.408
7.866478,-0.3234,-0.0380,1.6561,1.688
7.887997,0.2183,0.1151,1.1913,1.217
7.907319,0.5433,-0.4153,2.1469,2.253
7.931440,0.2341,-0.9063,3.0095,3.152
7.937303,0.1749,-1.1236,3.1601,3.358
7.953050,0.2170,-1.5456,3.2031,3.563
7.985613,0.2893,-1.4761,1.0790,1.851
8.013627,0.0142,-1.4476,-0.4897,1.528
8.013833,0.0142,-1.4476,-0.4897,1.528
8.032676,-0.2156,-1.0998,-0.6207,1.281
8.064718,-0.4370,-1.0554,-1.7259,2.070
8.086484,-0.2043,-1.8218,-1.4949,2.365
8.108231,0.3643,-1.8940,0.1561,1.935
8.129633,0.4904,-1.8381,1.6524,2.520
8.150783,-0.4409,-1.5667,0.9275,1.873
8.177575,-0.5229,-1.3226,-0.8529,1.658
8.178861,-0.5229,-1.3226,-0.8529,1.658
8.208209,-0.5364,-0.7989,-1.4010,1.700
8.230601,-0.5192,-0.7106,-1.6817,1.898
8.238176,-0.4991,-0.7289,-1.6948,1.911
8.260906,-0.1520,-0.5986,-1.3939,1.525
8.299067,0.8546,-0.3375,-1.1283,1.455
8.300652,1.0128,-0.3545,-0.9478,1.432
8.329665,1.1348,-0.6695,-0.0260,1.318
8.349946,1.2634,-0.7119,0.8177,1.665
8.373519,0.9827,-0.5062,1.0751,1.542
8.405950,0.8969,-0.1356,0.1079,0.914
8.407146,0.8969,-0.1356,0.1079,0.914
8.429179,1.2524,0.4290,-0.6996,1.497
8.440372,1.0888,0.5749,-0.8044,1.471
8.494702,0.3750,-1.2447,2.7293,3.023
8.495801,0.3750,-1.2447,2.7293,3.023
8.517479,-0.0970,-1.1821,2.1023,2.414
8.525546,-0.1704,-1.2748,1.8737,2.273
8.550312,0.0159,-0.7956,1.5097,1.707
8.569562,0.3126,-0.4001,0.3122,0.596
8.598995,0.7756,-0.5750,-0.9582,1.360
8.613023,0.6264,-0.4678,-0.9929,1.264
8.639358,0.7754,-0.5742,-0.5733,1.122
8.657850,0.4806,-0.7173,-0.7638,1.153
8.686803,0.2720,-0.5338,-2.4296,2.502
8.687409,0.2720,-0.5338,-2.4296,2.502
8.705756,0.0458,-0.3502,-3.9479,3.964
8.726274,-0.0423,-0.3271,-4.5274,4.539
8.747895,-0.1990,-0.5423,-3.6353,3.681
8.786499,-0.0030,-0.1389,-3.9585,3.961
8.787910,-0.0030,-0.1389,-3.9585,3.961
8.810912,0.3159,0.0003,-2.9140,2.931
8.835669,0.4314,-0.3737,-1.3780,1.491
8.860516,0.4264,-0.0861,-1.0164,1.106
8.886099,0.4381,0.4223,-1.6902,1.796
8.914477,0.0878,0.5256,-1.3242,1.427
8.914727,0.0878,0.5256,-1.3242,1.427
8.928631,0.2274,0.2212,-0.3481,0.471
8.980186,0.1558,-0.1331,0.3232,0.383
8.982114,0.1558,-0.1331,0.3232,0.383
9.007181,0.0375,-0.0760,0.4820,0.489
9.012558,0.1543,0.2185,0.2121,0.341
9.037059,0.1692,0.9268,-1.1458,1.483
9.057819,1.5314,-0.5991,1.2119,2.043
9.092923,0.4638,-1.1939,4.8822,5.047
9.095548,0.3493,-1.3011,5.5765,5.737
9.111543,0.9415,-1.2148,5.8374,6.036
9.132007,1.1736,-0.7385,3.5004,3.765
9.176517,-0.6574,-0.9970,1.7532,2.121
9.178103,-0.7068,-0.9083,1.8359,2.167
9.202997,-0.5525,0.1035,0.5461,0.784
9.212718,-0.3035,0.5446,-0.5886,0.857
9.236623,0.2858,1.1657,-2.8817,3.122
9.257746,0.7856,1.0748,-2.8938,3.185
9.293514,0.8255,0.6475,-1.8162,2.097
9.317790,0.9984,0.2865,-3.0087,3.183
9.318079,0.9984,0.2865,-3.0087,3.183
9.335088,0.7262,0.0815,-2.2111,2.329
9.371113,0.3027,-0.2305,0.1991,0.429
9.401748,0.8189,-0.7662,1.4599,1.841
9.402365,0.8189,-0.7662,1.4599,1.841
9.416866,0.7585,-0.7472,1.3807,1.743
9.437885,0.4294,-0.5259,0.2856,0.737
9.457474,-0.4377,-0.8068,-0.4438,1.020
9.489044,-0.5918,-1.2826,2.8923,3.219
9.510909,-0.0971,-1.1251,4.9652,5.092
9.521645,0.3749,-1.0655,4.6071,4.744
9.545504,0.7088,-0.6348,3.2360,3.373
9.570587,0.3526,-0.0962,2.4024,2.430
9.602089,0.3385,0.8017,0.2480,0.905
9.603661,0.2937,0.9961,-0.3938,1.111
9.628324,0.3865,1.5775,-3.4490,3.812
9.642291,0.5531,1.8893,-4.0618,4.514
9.681160,-0.6178,1.8675,-1.2852,2.350
9.681899,-0.6178,1.8675,-1.2852,2.350
9.705473,-0.4228,1.4720,-0.8517,1.752
9.722761,0.1652,1.0747,-1.2791,1.679
9.744981,-0.0677,1.0985,-1.1897,1.621
9.767134,0.1604,1.1816,-1.0210,1.570
9.803623,0.3404,0.2178,-0.4520,0.606
9.821236,0.5806,-0.1856,-0.4173,0.739
9.831033,0.4957,-0.4107,-0.2676,0.697
9.855399,-0.1976,-0.8064,0.3970,0.920
9.877342,-0.2916,-0.5958,0.3951,0.772
9.913691,0.7046,-0.9154,0.0310,1.156
9.914929,0.7046,-0.9154,0.0310,1.156
9.954144,0.6136,-0.1133,-0.5007,0.800
9.954380,0.6136,-0.1133,-0.5007,0.800
9.992562,1.2399,-0.9621,2.2018,2.704
9.993543,1.2399,-0.9621,2.2018,2.704
10.012465,1.6995,-1.4458,3.8152,4.420
10.030902,1.7184,-0.8020,3.4343,3.923
10.054135,1.0039,-0.1912,1.1632,1.548
10.076939,-0.0400,0.2784,-0.1018,0.299
10.110679,-0.4689,0.6732,-1.8275,2.003
10.112675,-0.5021,0.6907,-2.0265,2.199
10.137490,-0.1734,0.8668,-2.6831,2.825
10.150627,-0.1441,1.1370,-2.9309,3.147
10.171223,0.4525,1.6374,-3.9551,4.305
10.190646,0.6701,2.2019,-3.5376,4.220
10.211675,0.6147,2.2608,-2.3191,3.297
10.232310,0.9378,1.7123,-1.7557,2.626
10.252037,1.4020,0.6401,-0.0970,1.544
10.278747,1.9695,-0.0266,2.1327,2.903
10.297101,1.9041,0.1638,2.1109,2.848
10.318951,1.4497,-0.0068,0.7264,1.622
10.342099,0.2585,-0.4042,-0.0608,0.484
10.364980,0.5667,-0.2792,0.2015,0.663
10.398524,-0.8691,-1.6833,0.9742,2.130
10.400637,-0.6190,-1.9203,1.8119,2.712
10.423550,-0.7910,-2.8026,5.6767,6.380
10.435700,-0.3858,-2.6982,7.4951,7.975
10.478238,1.0884,-0.3126,3.2024,3.397
10.479412,1.0657,-0.0948,2.5146,2.733
10.501836,0.2783,-0.0077,0.5393,0.607
10.517765,0.1440,0.0172,-0.8641,0.876
10.541813,-0.4067,0.7068,-1.9557,2.119
10.563608,-0.2106,1.3279,-3.5693,3.814
10.594165,-0.1478,1.5099,-4.6713,4.911
10.618008,-0.9912,1.7129,-4.6397,5.044
10.626728,-0.9092,1.8289,-4.3825,4.835
10.651048,0.9556,1.4363,-3.4440,3.852
10.673284,1.0867,0.6049,-1.5900,2.019
10.706460,0.3177,-0.2179,1.2765,1.333
10.708173,0.3177,-0.2179,1.2765,1.333
10.728893,0.4753,0.1777,1.7139,1.787
10.743115,0.6141,0.2174,0.9911,1.186
10.793670,0.0157,0.4271,0.9484,1.040
10.795536,-0.1265,0.3638,1.2585,1.316
10.820693,0.0838,-0.9569,3.2613,3.400
10.826590,0.3077,-1.1936,3.5960,3.801
10.851396,1.6287,-1.0579,4.6986,5.084
10.871890,1.6007,-0.2599,4.1779,4.482
10.905315,1.4276,0.1766,1.0847,1.802
10.924669,1.3239,0.3405,-0.2822,1.396
10.937612,1.3118,0.4684,-1.3661,1.951
10.960040,0.4793,0.9578,-3.1475,3.325
10.981847,-0.3450,1.1352,-2.7988,3.040
11.019095,0.4423,1.1336,-3.9655,4.148
11.021990,0.6885,1.0874,-4.1142,4.311
11.061045,0.9022,0.6943,-2.4972,2.744
11.061306,0.9022,0.6943,-2.4972,2.744
11.069946,0.6863,0.8102,-1.8229,2.110
11.098424,0.7360,0.9563,-0.7927,1.444
11.116209,1.0703,0.8859,-1.8282,2.296
11.136127,1.1968,0.4566,-1.9409,2.326
11.159351,1.3113,0.3738,1.0035,1.693
11.183567,1.5478,0.0549,3.0434,3.415
