time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.419438,1.0642,0.1310,4.6838,4.805
5.440249,0.3947,0.7496,4.6692,4.745
5.468552,-0.2592,0.5729,3.9357,3.986
5.483176,-0.2727,0.3772,3.0687,3.104
5.506402,-0.2432,0.3364,0.1895,0.456
5.534586,-0.4626,-0.0956,-2.4040,2.450
5.549493,-1.0250,-0.0748,-2.8753,3.053
5.573312,-0.2336,0.1966,-2.8316,2.848
5.595820,0.5386,0.5894,-3.2007,3.299
5.620127,0.3995,0.8169,-3.8083,3.915
5.641077,0.4218,0.6709,-3.9524,4.031
5.667941,-0.0467,0.3376,-2.3702,2.395
5.668403,-0.1309,0.3190,-1.9483,1.979
5.684152,-0.2609,0.3469,-0.9839,1.075
5.706137,-0.0239,0.3712,-0.3817,0.533
5.734676,0.2983,-0.2252,-0.0494,0.377
5.748405,0.6295,-0.4746,0.3858,0.878
5.771427,1.1939,0.3208,0.7958,1.470
5.794231,0.8300,0.7789,0.7393,1.357
5.818602,0.7817,0.6826,1.4250,1.763
5.844498,-0.0501,2.1214,-0.1016,2.124
5.867298,-1.2233,-0.4000,1.4678,1.952
5.867684,-1.3787,-0.8879,2.2267,2.765
5.886766,-1.4870,-1.6426,4.3038,4.841
5.931967,-0.7459,-0.1802,5.2263,5.282
5.933115,-0.7992,-0.2150,5.1788,5.245
5.951938,-0.7517,-0.0683,4.8556,4.914
5.971457,-0.5145,0.3042,3.6209,3.670
5.994656,0.1643,0.7134,1.2327,1.434
6.016421,0.6310,0.9044,-0.4505,1.191
6.042910,0.6026,1.0010,-2.1931,2.485
6.064998,0.3311,0.7302,-3.3368,3.432
6.083056,0.5348,0.7298,-4.3316,4.425
6.105523,0.5761,0.9973,-5.4316,5.552
6.128006,0.0339,0.9732,-4.7824,4.880
6.155306,0.0951,0.2700,-3.3503,3.362
6.156329,0.0951,0.2700,-3.3503,3.362
6.175262,0.2758,0.1450,-2.1389,2.162
6.193796,0.0271,0.3906,-1.3721,1.427
6.215210,-0.4979,0.4448,-1.6487,1.779
6.242852,-1.3080,-0.3219,-2.3796,2.734
6.261871,-1.8567,-0.2095,-2.5679,3.176
6.281741,-2.2009,-0.0191,-2.1122,3.051
6.304330,-1.7873,-0.0841,-0.6201,1.894
6.325635,-1.2771,0.8359,0.1609,1.535
6.354287,-0.5739,-0.5207,1.2140,1.440
6.355113,-0.5739,-0.5207,1.2140,1.440
6.376192,0.2055,0.0331,2.4845,2.493
6.395186,0.7327,0.8795,3.2564,3.452
6.441933,1.3449,0.2483,7.7271,7.847
6.443246,1.4946,0.2353,7.9774,8.120
6.460410,1.8082,0.3873,7.2789,7.510
6.480444,1.3900,0.8800,4.1045,4.422
6.504452,0.7331,1.1181,0.7328,1.525
6.524244,0.1029,1.1018,0.8690,1.407
6.553127,-0.1453,1.5710,0.5487,1.670
6.573998,0.1488,1.6046,-0.9746,1.883
6.590969,0.1854,1.2066,-2.4155,2.706
6.614149,-0.2238,0.5449,-3.5517,3.600
6.634946,-0.2651,0.3839,-2.6667,2.707
6.665280,0.6027,0.1238,-2.2236,2.307
6.666571,0.5386,0.1075,-2.2769,2.342
6.685180,0.2382,0.0038,-2.7825,2.793
6.702053,0.1748,-0.1281,-3.1772,3.185
6.724725,0.3987,-0.3693,-2.5982,2.654
6.751608,-0.0928,-0.8576,-1.1342,1.425
6.772348,-0.3618,-1.0453,-0.0989,1.111
6.790269,-0.5408,-1.1522,0.6142,1.413
6.813039,-0.7506,-0.8837,2.4570,2.717
6.834978,-0.1146,0.7284,3.6500,3.724
6.861049,-0.6600,3.0515,1.2433,3.361
6.882374,-4.2998,-0.5236,1.5701,4.607
6.901860,-2.9645,-3.0711,3.8731,5.764
6.924158,-1.0821,-2.8262,4.7499,5.632
6.945697,-0.2895,-1.2577,4.9165,5.083
6.973418,0.7291,-0.1096,2.1850,2.306
6.974100,0.7291,-0.1096,2.1850,2.306
6.995030,0.0956,-0.3775,-0.0216,0.390
7.012693,-0.3201,-0.1801,-0.8204,0.899
7.038296,0.4359,0.3943,-2.1322,2.212
7.063213,0.8949,0.3572,-3.0554,3.204
7.077728,0.8013,0.2215,-3.0852,3.195
7.100426,0.3252,0.4457,-2.6985,2.754
7.123888,0.2637,0.8895,-1.4893,1.755
7.148276,0.6636,0.7819,-1.0284,1.452
7.172032,0.4216,0.4244,-1.6007,1.709
7.172644,0.4216,0.4244,-1.6007,1.709
7.192492,0.4888,0.5285,-1.4504,1.619
7.238153,0.0306,0.0991,1.5373,1.541
7.238864,0.0306,0.0991,1.5373,1.541
7.262136,-0.5616,0.4754,2.8796,2.972
7.276970,-0.1353,0.3585,2.9627,2.987
7.299453,0.9349,-0.9942,4.4995,4.702
7.322502,0.0546,-2.1659,7.3559,7.668
7.348913,-1.1091,-2.5314,5.9389,6.550
7.373661,-0.4842,-1.2734,-0.0125,1.362
7.387481,-0.0521,-0.9978,-2.4490,2.645
7.410950,-0.2727,-0.7948,-3.8588,3.949
7.433521,-0.3094,-0.3424,-3.3272,3.359
7.458449,-0.5352,0.8008,-3.6009,3.727
7.459113,-0.5352,0.8008,-3.6009,3.727
7.482147,-1.5261,0.1354,-3.4879,3.810
7.498338,-1.4675,-0.7900,-3.1575,3.570
7.520646,-0.6434,-1.8255,-1.3797,2.377
7.547746,0.3295,-1.6961,2.2156,2.810
7.570475,0.2483,-1.1526,4.5064,4.658
7.586685,-0.2734,-0.8440,3.8852,3.985
7.609566,-0.6473,-0.5391,1.2004,1.467
7.631455,-0.7509,-0.4743,-1.9470,2.140
7.658089,-0.7653,-0.6387,-3.1348,3.289
7.680350,-0.5353,-0.3945,-1.9619,2.072
7.680560,-0.5353,-0.3945,-1.9619,2.072
7.700428,-0.2798,-0.1108,-0.5648,0.640
7.745615,0.1281,-0.4622,0.9313,1.048
7.746370,0.1281,-0.4622,0.9313,1.048
7.771187,0.9398,-0.1065,1.5134,1.785
7.785639,1.1659,0.2597,1.2161,1.705
7.811029,-0.4413,-2.0881,3.2448,3.884
7.829796,0.2737,-2.8877,6.8666,7.454
7.856653,0.9238,-2.3298,6.4113,6.884
7.878758,-0.8337,-1.9247,2.6739,3.398
7.896144,-1.2898,-1.2847,0.6069,1.919
7.919625,-1.2723,-0.6115,-2.0857,2.518
7.941041,-1.7404,-0.5009,-2.6252,3.189
7.967680,-1.4230,-0.7537,-2.7951,3.226
7.968716,-1.3278,-0.8734,-2.7679,3.192
7.993439,-0.8282,-1.4130,-2.3365,2.853
8.006434,-0.3866,-1.6178,-1.9987,2.600
8.029736,0.1558,-1.6142,-1.2058,2.021
8.055799,0.2342,-1.2817,-0.2193,1.321
8.081032,0.1103,-0.8157,-1.0412,1.327
8.095645,-0.0231,-0.6474,-2.1902,2.284
8.118562,-0.4006,-0.4051,-3.1925,3.243
8.140590,-0.3699,-0.1901,-3.5142,3.539
8.166828,-0.6450,0.0759,-1.5884,1.716
8.189698,-0.4630,0.1039,-0.2031,0.516
8.190262,-0.4630,0.1039,-0.2031,0.516
8.208231,-0.5162,0.3577,0.2144,0.664
8.254381,-0.0846,0.7241,0.1922,0.754
8.255131,-0.0846,0.7241,0.1922,0.754
8.280768,0.3263,1.1040,0.2734,1.183
8.294110,0.4869,1.4874,0.3883,1.613
8.317802,0.6017,1.5148,0.8201,1.825
8.345003,0.7875,1.0544,1.5740,2.052
8.369149,0.7281,0.4966,2.3258,2.487
8.383028,0.7175,0.3303,2.3366,2.467
8.405313,0.8478,0.7198,1.5182,1.882
8.427728,1.8674,0.5053,0.1789,1.943
8.452946,1.7691,0.0040,1.5356,2.343
8.453515,1.7691,0.0040,1.5356,2.343
8.475479,1.1503,-0.5638,2.2080,2.553
8.494397,0.2013,-1.4246,2.1333,2.573
8.515404,-0.3765,-1.6348,0.9841,1.945
8.541695,-0.3887,-1.6666,-0.5479,1.797
8.563273,-0.4876,-1.8427,-1.0135,2.159
8.582218,-0.3493,-1.6671,-0.0832,1.705
8.604609,-0.4862,-1.5591,0.1439,1.639
8.627935,-0.6041,-1.7333,-0.6275,1.940
8.653742,-0.9412,-1.7643,-2.0812,2.886
8.681314,-1.3025,-1.4346,-2.3943,3.080
8.681797,-1.4327,-1.4117,-2.2251,2.999
8.696874,-1.6398,-1.2871,-1.9215,2.835
8.741512,-0.9846,-0.4030,-2.6086,2.817
8.742157,-0.9846,-0.4030,-2.6086,2.817
8.765045,-0.7985,-0.4630,-3.1443,3.277
8.781736,-0.6280,-0.6174,-2.8331,2.967
8.804241,-0.4005,-0.5235,-2.0031,2.109
8.826305,-0.0307,-0.3448,-1.3202,1.365
8.853381,0.6740,-0.1527,-1.2936,1.467
8.877705,0.7145,-0.1363,-1.2977,1.488
8.891879,0.9270,0.0205,-1.2222,1.534
8.913697,1.1415,-0.0322,-1.0557,1.555
8.936350,1.1729,-0.3689,-0.0139,1.230
8.969998,1.1495,-0.3640,0.2355,1.229
8.971438,0.9594,-0.4736,0.0399,1.071
8.992585,0.0504,-0.6578,-0.8193,1.052
9.003425,-0.1745,-0.7323,-0.9084,1.180
9.024627,0.0150,-0.7507,-0.2645,0.796
9.057442,0.1077,2.3596,0.9467,2.545
9.082370,-0.8174,-1.2471,3.5473,3.848
9.090291,-0.8336,-1.6288,4.1535,4.539
9.113769,-1.4417,-1.6894,5.5122,5.943
9.136106,-1.6735,-0.9750,4.9232,5.290
9.163330,-1.4127,-1.1311,5.1711,5.479
9.189869,-0.7760,-0.5215,4.5946,4.689
9.190204,-0.7760,-0.5215,4.5946,4.689
9.207250,-0.2921,0.7477,2.2943,2.431
9.251015,-0.0711,1.0819,-3.4322,3.599
9.252007,-0.0711,1.0819,-3.4322,3.599
9.280552,-0.1788,1.0386,-2.4813,2.696
9.289164,-0.1940,1.0550,-2.0405,2.305
9.313438,0.2067,0.7068,-0.3011,0.796
9.333812,0.4362,0.1984,-0.3616,0.600
9.362909,0.2578,-0.4704,-1.8204,1.898
9.396379,0.3188,-0.7275,-3.8098,3.892
9.397169,0.3188,-0.7275,-3.8098,3.892
9.435429,0.7937,0.2113,-4.7945,4.864
9.436586,0.8202,0.4571,-4.8401,4.930
9.461784,0.9253,0.3108,-4.2613,4.372
9.476077,0.3511,-0.8118,-2.5710,2.719
9.497118,-0.3409,-1.5066,0.2920,1.572
9.547432,0.9489,0.5156,2.3103,2.550
9.549276,0.9489,0.5156,2.3103,2.550
9.569688,0.8765,1.9478,0.3523,2.165
9.578232,0.5953,0.9722,0.7041,1.340
9.601065,0.7468,-1.4406,3.7552,4.091
9.623002,1.0111,-0.8371,6.1281,6.267
9.651208,1.9711,0.7143,4.2844,4.770
9.676573,1.2176,1.0890,1.2505,2.057
9.688342,0.9142,0.8919,0.2291,1.298
9.711654,0.3664,-0.3804,-2.1844,2.247
9.733136,-0.7264,-1.3784,-2.6979,3.116
9.760589,0.3064,-0.1414,-1.8154,1.847
9.761542,0.3064,-0.1414,-1.8154,1.847
9.800825,0.5698,0.4922,-2.4200,2.534
9.801601,0.5698,0.4922,-2.4200,2.534
9.821784,0.3674,0.5347,-2.6898,2.767
9.848645,0.6915,0.2947,-3.5318,3.611
9.872327,0.6839,-0.1886,-3.4774,3.549
9.887911,0.6365,-0.2237,-3.1238,3.196
9.909807,0.5836,-0.7237,-2.1881,2.377
9.933526,0.2534,-1.0624,-1.4163,1.789
9.958623,0.0239,-0.9850,0.4516,1.084
9.989147,0.3901,-0.3145,1.8167,1.885
9.989513,0.3901,-0.3145,1.8167,1.885
10.004543,0.8725,1.5994,1.3878,2.290
10.047376,-0.5760,-1.6945,4.6340,4.968
10.050457,-0.4101,-1.9670,5.5979,5.948
10.073202,0.9501,-1.6963,7.6941,7.936
10.086058,0.6664,-0.2590,6.4940,6.533
10.109993,-0.7767,0.5060,2.4159,2.588
10.130695,-0.4544,-0.1552,0.6808,0.833
10.159104,-0.0976,-0.0986,1.1992,1.207
10.186353,0.6822,0.8842,-0.2288,1.140
10.195929,0.7394,0.9902,-1.3974,1.865
10.219851,0.6067,0.5404,-4.0504,4.131
10.242241,0.0966,0.4357,-4.2946,4.318
10.268547,-0.4843,1.2658,-4.4007,4.605
10.294542,-0.1281,0.2856,-3.6969,3.710
10.294793,-0.1281,0.2856,-3.6969,3.710
10.309867,0.0316,-0.3619,-2.5101,2.536
10.330990,0.6051,-0.3776,-0.2577,0.758
10.360459,1.0320,0.4616,0.5698,1.266
10.384588,0.0207,0.1658,0.2846,0.330
10.395321,-0.2275,0.0270,0.5317,0.579
10.420066,0.1197,1.6951,0.4088,1.748
10.440302,0.2381,1.1293,0.0055,1.154
10.468515,1.4427,-0.5738,3.6773,3.992
10.497756,1.9059,-0.1869,7.2815,7.529
10.498160,1.9059,-0.1869,7.2815,7.529
10.513538,1.6813,-0.3364,7.4213,7.617
10.555161,0.3081,0.3039,0.3964,0.587
10.556051,0.3081,0.3039,0.3964,0.587
10.581481,-0.0006,0.1562,-3.6178,3.621
10.594383,-0.3076,0.4502,-4.4301,4.464
10.618821,-0.2239,1.2271,-3.4647,3.682
10.638664,0.1510,1.5277,-2.6509,3.063
10.665693,1.0137,1.3976,-2.8342,3.319
10.682107,1.6021,1.2287,-3.3279,3.892
10.707154,1.4479,0.7123,-2.9803,3.389
10.728481,0.8976,0.3051,-1.4002,1.691
10.751418,0.6564,0.0672,-0.3965,0.770
10.782299,0.4827,-0.4015,-0.3380,0.713
10.784069,0.4827,-0.4015,-0.3380,0.713
10.805432,0.4833,-0.6201,-0.1392,0.798
10.818218,0.2542,-0.6014,0.0257,0.653
10.839178,0.1633,-0.4341,0.7710,0.900
10.869340,0.8432,2.0147,-0.2389,2.197
10.906419,-0.6090,-1.2634,2.9586,3.274
10.907189,-0.4472,-1.3737,3.7801,4.047
10.928718,0.2483,-0.8914,5.7802,5.854
10.961951,-1.2890,-0.0987,4.3849,4.571
10.963650,-1.4999,-0.0289,3.8811,4.161
10.985885,-1.7511,-0.1224,2.4917,3.048
11.001735,-0.9450,-0.0356,0.8153,1.249
11.050120,0.9373,1.0220,-1.5394,2.072
11.051786,0.9184,1.0845,-1.5417,2.097
11.067650,0.6632,0.9134,-1.5706,1.934
11.083772,0.3771,0.6779,-1.9232,2.074
11.105565,0.6182,0.8665,-3.2922,3.460
11.128153,0.8836,0.6983,-4.9008,5.029
11.159757,0.1657,0.8052,-2.7461,2.866
