time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.584107,0.0348,-0.1851,0.1649,0.250
0.603129,0.1052,-0.2595,0.0192,0.281
0.604619,0.0307,-0.2992,0.0192,0.301
0.632957,0.1243,-0.2134,0.0175,0.248
0.634188,0.1424,-0.2098,0.0343,0.256
0.634918,0.1424,-0.2098,0.0343,0.256
0.645661,0.2456,-0.2222,0.0439,0.334
0.658183,0.1760,-0.2277,0.0868,0.301
0.669362,0.1612,-0.1274,0.1175,0.237
0.670176,0.1612,-0.1274,0.1175,0.237
0.702610,0.2910,-0.2117,0.0458,0.363
0.703263,0.2910,-0.2117,0.0458,0.363
0.703970,0.3089,-0.2275,0.0267,0.385
0.733626,0.2841,-0.1590,-0.2117,0.388
0.734804,0.2843,-0.1546,-0.1875,0.374
0.735510,0.2843,-0.1546,-0.1875,0.374
0.745623,0.1649,-0.1669,-0.0865,0.250
0.757795,0.1661,-0.1857,-0.0813,0.262
0.772418,0.0432,-0.2171,-0.0425,0.225
0.773351,0.0432,-0.2171,-0.0425,0.225
0.786361,0.0625,-0.1536,0.0133,0.166
0.804348,0.1271,-0.1396,-0.0840,0.207
0.805618,0.1442,-0.1608,-0.1101,0.242
0.836760,-0.0328,-0.1741,0.0633,0.188
0.838017,-0.0328,-0.1741,0.0633,0.188
0.839530,0.0303,-0.0339,0.1760,0.182
0.853297,-0.1068,-0.1004,0.1667,0.222
0.854048,-0.0659,-0.1586,0.1213,0.210
0.865853,-0.1502,-0.2761,0.0879,0.326
0.876777,-0.2158,-0.3168,0.0951,0.395
0.885222,-0.2287,-0.3385,0.0161,0.409
0.906989,-0.1778,-0.3540,-0.1109,0.411
0.908290,-0.1778,-0.3540,-0.1109,0.411
0.929297,-0.1289,-0.2822,-0.0416,0.313
0.938911,-0.1449,-0.2541,-0.0679,0.300
0.945030,-0.1158,-0.2478,-0.0559,0.279
0.958070,-0.0203,-0.2329,-0.0725,0.245
0.960118,-0.0203,-0.2329,-0.0725,0.245
0.968299,-0.0087,-0.2176,-0.0916,0.236
0.979895,0.0085,-0.1776,-0.0582,0.187
1.002928,0.0504,-0.1707,0.0133,0.178
1.003823,0.1454,-0.1795,0.0419,0.235
1.014894,0.2265,-0.1903,0.1016,0.313
1.043819,0.2143,-0.1405,0.0824,0.269
1.045142,0.1775,-0.1502,0.0776,0.245
1.045691,0.1775,-0.1502,0.0776,0.245
1.059422,0.1783,-0.2012,0.0226,0.270
1.061153,0.1783,-0.2012,0.0226,0.270
1.075271,0.1081,-0.2354,-0.0013,0.259
1.090515,0.1637,-0.1829,-0.0705,0.255
1.091989,0.1637,-0.1829,-0.0705,0.255
1.105631,0.1871,-0.1599,-0.0774,0.258
1.133827,0.0856,-0.2230,0.0093,0.239
1.134922,0.0856,-0.2230,0.0093,0.239
1.135830,0.0856,-0.2230,0.0093,0.239
1.146106,0.1231,-0.2335,-0.0119,0.264
1.155301,0.0874,-0.2506,-0.0236,0.266
1.173965,0.0577,-0.2709,-0.0425,0.280
1.175564,0.0577,-0.2709,-0.0425,0.280
1.189571,0.0196,-0.2264,-0.0591,0.235
1.206255,0.0330,-0.2228,0.0269,0.227
1.207059,0.0330,-0.2228,0.0269,0.227
1.232885,0.0260,-0.1905,0.0052,0.192
1.234330,0.0053,-0.1881,0.0196,0.189
1.235374,0.0053,-0.1881,0.0196,0.189
1.263245,0.0560,-0.2059,0.0005,0.213
1.265283,0.0616,-0.2229,0.0268,0.233
1.266325,0.0616,-0.2229,0.0268,0.233
1.278109,0.0284,-0.2124,0.0532,0.221
1.291488,-0.0367,-0.1663,0.0438,0.176
1.292962,-0.0549,-0.1457,0.0295,0.158
1.310074,-0.0196,-0.1787,-0.0541,0.188
1.329157,0.0092,-0.2172,-0.0016,0.217
1.329745,0.0092,-0.2172,-0.0016,0.217
1.338206,0.0495,-0.2101,-0.0402,0.220
1.355135,-0.0294,-0.2236,0.0242,0.227
1.355838,-0.0294,-0.2236,0.0242,0.227
1.371864,0.0129,-0.1758,0.0026,0.176
1.387988,-0.0219,-0.2186,-0.0427,0.224
1.388641,-0.0219,-0.2186,-0.0427,0.224
1.405833,-0.0039,-0.2317,-0.1025,0.253
1.406440,-0.0039,-0.2317,-0.1025,0.253
1.428727,0.1151,-0.2105,-0.0429,0.244
1.429665,0.1151,-0.2105,-0.0429,0.244
1.448847,0.1418,-0.2217,0.0835,0.276
1.449726,0.1418,-0.2217,0.0835,0.276
1.458572,0.1044,-0.2228,0.1120,0.270
1.471207,0.0692,-0.2245,0.1476,0.277
1.487535,0.0900,-0.2692,0.1115,0.305
1.488293,0.0900,-0.2692,0.1115,0.305
1.505170,0.1286,-0.2335,0.0302,0.268
1.505718,0.1286,-0.2335,0.0302,0.268
1.527949,0.1505,-0.2209,-0.0079,0.267
1.528823,0.1505,-0.2209,-0.0079,0.267
1.544936,0.1239,-0.1556,-0.0341,0.202
1.545860,0.1239,-0.1556,-0.0341,0.202
1.555155,0.1366,-0.1377,-0.0124,0.194
1.571152,-0.0114,-0.1446,-0.0411,0.151
1.587479,0.0466,-0.1945,-0.0386,0.204
1.588482,0.0466,-0.1945,-0.0386,0.204
1.604604,-0.0396,-0.2449,-0.0721,0.258
1.625492,0.0169,-0.2246,-0.0076,0.225
1.626434,0.0169,-0.2246,-0.0076,0.225
1.640662,-0.0149,-0.2229,-0.0556,0.230
1.641513,-0.0048,-0.2103,-0.0557,0.218
1.653882,-0.0152,-0.1921,-0.0702,0.205
1.669629,0.0309,-0.2203,-0.0993,0.244
1.670331,0.0309,-0.2203,-0.0993,0.244
1.687201,0.0129,-0.2819,-0.0926,0.297
1.688129,0.0129,-0.2819,-0.0926,0.297
1.703933,0.0719,-0.2408,-0.1071,0.273
1.725718,0.1422,-0.1793,-0.0307,0.231
1.726692,0.1131,-0.1564,0.0194,0.194
1.740178,0.0928,-0.1726,0.0504,0.202
1.740948,0.0928,-0.1726,0.0504,0.202
1.753463,0.0611,-0.1932,0.0694,0.214
1.769710,0.0364,-0.1924,0.0742,0.209
1.770457,0.0364,-0.1924,0.0742,0.209
1.787063,-0.0381,-0.2740,0.0550,0.282
1.803610,0.0588,-0.2586,-0.0697,0.274
1.804500,0.0588,-0.2586,-0.0697,0.274
1.825128,0.0803,-0.2343,-0.0270,0.249
1.826364,0.1218,-0.2168,-0.0246,0.250
1.837062,0.1378,-0.1826,0.0161,0.229
1.852807,0.1220,-0.1331,-0.0197,0.182
1.853507,0.1220,-0.1331,-0.0197,0.182
1.870001,0.0537,-0.1934,-0.0196,0.202
1.870712,0.0537,-0.1934,-0.0196,0.202
1.886752,0.0909,-0.2305,-0.0579,0.255
1.902792,0.0098,-0.2092,0.0162,0.210
1.903276,0.0098,-0.2092,0.0162,0.210
1.925737,-0.0115,-0.1503,0.0496,0.159
1.927274,-0.0301,-0.1493,0.0160,0.153
1.942134,0.0540,-0.1846,-0.0129,0.193
1.949017,0.0754,-0.2124,-0.0009,0.225
1.953802,0.0971,-0.2161,0.0254,0.238
1.969876,0.1345,-0.2086,0.0372,0.251
1.986456,-0.0061,-0.2056,0.0419,0.210
1.987171,-0.0061,-0.2056,0.0419,0.210
2.002331,0.0039,-0.2360,-0.0635,0.244
2.002956,0.0039,-0.2360,-0.0635,0.244
2.024405,0.0305,-0.3112,-0.0492,0.317
2.025121,0.0305,-0.3112,-0.0492,0.317
2.036180,0.0597,-0.2782,-0.0708,0.293
2.052375,0.0698,-0.2437,-0.0039,0.254
2.053502,0.0698,-0.2437,-0.0039,0.254
2.069083,0.0966,-0.1993,0.0629,0.230
2.085375,0.1396,-0.2150,0.0747,0.267
2.086309,0.1193,-0.2233,0.0962,0.271
2.101730,0.0507,-0.1945,0.0936,0.222
2.102271,0.0507,-0.1945,0.0936,0.222
2.124265,-0.0177,-0.2058,0.0241,0.208
2.125151,-0.0177,-0.2058,0.0241,0.208
2.141597,-0.0089,-0.2051,0.0314,0.208
2.152205,0.0237,-0.1902,-0.0284,0.194
2.168041,0.1071,-0.2001,0.0197,0.228
2.168629,0.1071,-0.2001,0.0197,0.228
2.184583,0.1340,-0.1780,-0.0544,0.229
2.185171,0.1340,-0.1780,-0.0544,0.229
2.201421,0.0737,-0.1763,-0.0449,0.196
2.222861,0.1318,-0.2090,0.0796,0.260
2.223619,0.1318,-0.2090,0.0796,0.260
2.237074,0.0419,-0.2257,-0.0760,0.242
2.237701,0.0419,-0.2257,-0.0760,0.242
2.251186,-0.0261,-0.2206,-0.0329,0.225
2.267873,0.0631,-0.2165,-0.0138,0.226
2.268865,0.0631,-0.2165,-0.0138,0.226
2.284301,0.0907,-0.2153,-0.0309,0.236
2.285092,0.0907,-0.2153,-0.0309,0.236
2.301430,0.1328,-0.1642,0.0332,0.214
2.322011,0.0853,-0.2256,0.0134,0.242
2.322822,0.0853,-0.2256,0.0134,0.242
2.337729,0.0492,-0.2689,0.0682,0.282
2.338373,0.0492,-0.2689,0.0682,0.282
2.350448,0.0841,-0.2561,0.0154,0.270
2.367170,0.0439,-0.2359,0.0249,0.241
2.367915,0.0439,-0.2359,0.0249,0.241
2.383806,0.0597,-0.2182,0.0152,0.227
2.400650,0.0890,-0.1959,-0.0255,0.217
2.401356,0.0890,-0.1959,-0.0255,0.217
2.421705,0.0958,-0.1321,0.0130,0.164
2.422317,0.0958,-0.1321,0.0130,0.164
2.437913,0.1293,-0.1904,-0.0663,0.239
2.438951,0.1293,-0.1904,-0.0663,0.239
2.450261,0.1052,-0.2180,-0.0451,0.246
2.467120,0.0747,-0.2647,0.0523,0.280
2.468004,0.0747,-0.2647,0.0523,0.280
2.483842,0.2878,-0.2056,0.0184,0.354
2.500095,0.1574,-0.1517,-0.0082,0.219
2.500866,0.1583,-0.1161,-0.0776,0.211
2.520884,0.1844,-0.1675,0.0805,0.262
2.521489,0.1844,-0.1675,0.0805,0.262
2.534642,0.0582,-0.1922,0.0159,0.201
2.550092,0.0409,-0.1790,0.0494,0.190
2.550830,0.0522,-0.1914,0.0925,0.219
2.566377,0.0996,-0.2323,0.0110,0.253
2.583306,0.1184,-0.1387,0.0732,0.197
2.584135,0.1184,-0.1387,0.0732,0.197
2.600150,0.1537,-0.1147,0.0348,0.195
2.601011,0.1622,-0.1218,0.0156,0.203
2.622037,0.1388,-0.1308,0.0298,0.193
2.622882,0.1388,-0.1308,0.0298,0.193
2.638903,0.1051,-0.1530,0.0104,0.186
2.651349,0.0764,-0.1795,0.0269,0.197
2.652526,0.0764,-0.1795,0.0269,0.197
2.667277,0.0937,-0.2048,-0.0044,0.225
2.682473,0.0908,-0.2025,-0.0380,0.225
2.683212,0.0908,-0.2025,-0.0380,0.225
2.699607,0.1028,-0.2153,-0.0739,0.250
2.720891,0.2156,-0.1399,-0.0094,0.257
2.721703,0.2156,-0.1399,-0.0094,0.257
2.722264,0.2156,-0.1399,-0.0094,0.257
2.736911,0.1870,-0.1145,0.0310,0.221
2.748820,0.1621,-0.1371,0.0211,0.213
2.765545,0.1603,-0.2254,0.0613,0.283
2.766331,0.1603,-0.2254,0.0613,0.283
2.781991,0.1781,-0.2282,0.0515,0.294
2.782629,0.1781,-0.2282,0.0515,0.294
2.799268,0.1406,-0.2105,0.0609,0.260
2.822185,0.1915,-0.1682,-0.0471,0.259
2.823030,0.1915,-0.1682,-0.0471,0.259
2.823604,0.1915,-0.1682,-0.0471,0.259
2.840132,0.0902,-0.1578,0.0339,0.185
2.852851,0.0878,-0.1357,-0.0045,0.162
2.853916,0.0935,-0.1475,-0.0189,0.176
2.865080,0.1023,-0.1666,-0.0237,0.197
2.881564,0.0950,-0.1610,-0.0068,0.187
2.898632,0.0856,-0.1341,0.0124,0.160
2.899572,0.0795,-0.1366,0.0076,0.158
2.915961,0.1228,-0.1517,0.0075,0.195
2.916658,0.1228,-0.1517,0.0075,0.195
2.938801,0.2153,-0.1303,-0.0097,0.252
2.940175,0.1990,-0.1124,-0.0074,0.229
2.957235,0.1728,-0.1206,0.0138,0.211
2.962758,0.1756,-0.1579,0.0233,0.237
2.966333,0.1734,-0.1717,0.0233,0.245
2.981813,0.1743,-0.1789,0.0017,0.250
2.998305,0.1159,-0.1634,-0.0078,0.200
2.999444,0.1057,-0.1179,-0.1058,0.190
3.014400,0.0268,-0.1005,-0.0674,0.124
3.037702,0.0716,-0.1175,-0.0725,0.156
3.038910,0.0686,-0.1278,-0.0726,0.162
3.050256,0.0723,-0.1221,-0.0058,0.142
3.051246,0.0723,-0.1221,-0.0058,0.142
3.065032,0.1064,-0.1295,0.0154,0.168
3.080982,0.0846,-0.1917,0.0845,0.226
3.081732,0.0846,-0.1917,0.0845,0.226
3.098081,0.0856,-0.2304,0.0626,0.254
3.122014,0.0685,-0.2163,0.0167,0.228
3.122781,0.0685,-0.2163,0.0167,0.228
3.123503,0.0679,-0.1889,-0.0025,0.201
3.139461,0.1226,-0.1438,0.0237,0.190
3.153771,0.1534,-0.1052,0.0333,0.189
3.154815,0.1662,-0.0955,0.0357,0.195
3.164871,0.1850,-0.0628,0.0215,0.197
3.180666,0.1059,-0.0616,-0.0263,0.125
3.198097,0.0483,-0.0695,0.0264,0.089
3.198969,0.0674,-0.0721,0.0097,0.099
3.213388,0.0410,-0.0918,-0.0070,0.101
3.213873,0.0410,-0.0918,-0.0070,0.101
3.235743,0.0456,-0.0690,-0.0357,0.090
3.236523,0.0456,-0.0690,-0.0357,0.090
3.257234,0.0473,-0.0762,-0.0740,0.116
3.258691,0.0641,-0.0970,-0.0861,0.145
3.268485,0.0475,-0.1281,-0.0527,0.146
3.269321,0.0475,-0.1281,-0.0527,0.146
3.283017,0.0287,-0.1395,-0.0434,0.149
3.296980,0.0869,-0.0951,-0.0388,0.135
3.317148,0.0772,-0.0860,-0.0846,0.143
3.317722,0.0504,-0.0754,-0.0512,0.104
3.329290,0.0273,-0.1115,0.0133,0.116
3.329779,0.0273,-0.1115,0.0133,0.116
3.346656,0.0281,-0.1397,0.0060,0.143
3.364040,-0.0000,-0.1593,0.0442,0.165
3.365609,-0.0000,-0.1593,0.0442,0.165
3.381412,0.0474,-0.1175,0.0033,0.127
3.396134,0.0521,-0.0926,0.0559,0.120
3.397065,0.0521,-0.0926,0.0559,0.120
3.412437,0.0337,-0.0526,0.0869,0.107
3.413157,0.0310,-0.0621,0.0845,0.109
3.433775,0.0607,-0.1104,-0.0016,0.126
3.434600,0.0607,-0.1104,-0.0016,0.126
3.454153,0.0513,-0.0904,-0.0350,0.110
3.455553,0.0513,-0.0904,-0.0350,0.110
3.466159,0.0345,-0.0584,-0.0421,0.080
3.478993,0.0028,-0.0202,-0.0874,0.090
3.496245,0.0175,0.0018,-0.1136,0.115
3.497004,0.0175,0.0018,-0.1136,0.115
3.512428,0.0340,-0.0063,-0.1063,0.112
3.534626,-0.0440,-0.0474,-0.1159,0.133
3.535420,-0.0440,-0.0474,-0.1159,0.133
3.536147,-0.0440,-0.0474,-0.1159,0.133
3.552913,0.0194,-0.1008,-0.1088,0.150
3.564530,0.0050,-0.0953,-0.0970,0.136
3.579037,-0.0475,-0.0826,-0.0517,0.108
3.579869,-0.0475,-0.0826,-0.0517,0.108
3.595259,0.0309,-0.0625,-0.0663,0.096
3.596470,0.0309,-0.0625,-0.0663,0.096
3.611781,0.0031,-0.1114,0.0651,0.129
3.633366,0.0220,-0.1186,0.0820,0.146
3.634168,0.0220,-0.1186,0.0820,0.146
3.648758,-0.0078,-0.0457,-0.0229,0.052
3.649507,-0.0078,-0.0457,-0.0229,0.052
3.661682,-0.0448,-0.0017,-0.0059,0.045
3.679009,-0.0392,-0.0195,0.0136,0.046
3.680041,-0.0392,-0.0195,0.0136,0.046
3.696257,-0.0911,-0.0465,-0.0150,0.103
3.697550,-0.0918,-0.0184,-0.0077,0.094
3.717287,-0.0393,-0.0150,-0.0148,0.045
3.719113,-0.0413,-0.0365,-0.0292,0.062
3.733762,-0.0410,-0.0964,-0.0509,0.117
3.744664,-0.0446,-0.1132,-0.0558,0.134
3.761372,-0.0553,-0.0999,-0.0584,0.128
3.762408,-0.0526,-0.0988,-0.0488,0.122
3.778373,0.0035,-0.0815,-0.0344,0.089
3.779221,0.0035,-0.0815,-0.0344,0.089
3.794773,-0.0399,-0.0125,-0.0056,0.042
3.816963,-0.0516,0.0083,-0.0149,0.054
3.817921,-0.0667,-0.0176,-0.0028,0.069
3.832514,-0.0554,-0.0334,-0.0169,0.067
3.833244,-0.0554,-0.0334,-0.0169,0.067
3.844034,-0.0607,-0.0133,0.0144,0.064
3.860286,-0.0830,-0.0182,0.0170,0.087
3.861214,-0.0830,-0.0182,0.0170,0.087
3.878567,-0.0347,-0.0097,-0.0211,0.042
3.879380,-0.0347,-0.0097,-0.0211,0.042
3.895023,-0.0724,-0.0253,0.0772,0.109
3.917555,-0.1035,0.0037,-0.0135,0.104
3.918606,-0.1035,0.0037,-0.0135,0.104
3.933958,-0.1123,-0.0244,-0.1069,0.157
3.934939,-0.1123,-0.0244,-0.1069,0.157
3.946260,-0.0696,-0.0494,-0.1093,0.139
3.960312,-0.0988,-0.0422,-0.0784,0.133
3.961157,-0.0988,-0.0422,-0.0784,0.133
3.977111,-0.0821,-0.0525,-0.0283,0.101
3.993324,-0.1134,-0.0590,0.0052,0.128
3.994101,-0.1134,-0.0590,0.0052,0.128
4.011534,-0.1111,-0.0697,-0.0067,0.131
4.036583,-0.0443,-0.0719,0.0150,0.086
4.038068,-0.0682,-0.0847,-0.0066,0.109
4.038909,-0.0682,-0.0847,-0.0066,0.109
4.057010,-0.1173,-0.0294,0.0628,0.136
4.057242,-0.1173,-0.0294,0.0628,0.136
4.076976,-0.0691,-0.0057,0.0150,0.071
4.077555,-0.0691,-0.0057,0.0150,0.071
4.093478,-0.0655,-0.0257,0.0078,0.071
4.094440,-0.0655,-0.0257,0.0078,0.071
4.109989,-0.2674,-0.0535,0.0940,0.288
4.133570,-0.0727,-0.0240,0.0327,0.083
4.134719,-0.0727,-0.0240,0.0327,0.083
4.155867,-0.0686,-0.0075,-0.0552,0.088
4.156223,-0.1199,0.0081,-0.0361,0.125
4.156447,-0.1199,0.0081,-0.0361,0.125
4.162589,-0.1564,0.0209,-0.0217,0.159
4.177080,-0.0421,0.0803,-0.0455,0.101
4.197117,-0.0417,0.0523,-0.0911,0.113
4.198053,-0.0417,0.0523,-0.0911,0.113
4.209047,-0.0847,0.0354,-0.0578,0.108
4.233474,-0.1235,-0.0493,-0.0608,0.146
4.235182,-0.1235,-0.0493,-0.0608,0.146
4.254381,-0.0602,-0.0463,-0.0035,0.076
4.255282,-0.0602,-0.0463,-0.0035,0.076
4.263954,-0.0565,-0.0400,0.0444,0.082
4.265769,-0.0584,-0.0253,0.0253,0.069
4.276434,-0.0603,-0.0109,0.0063,0.062
4.294941,-0.0165,0.0066,-0.0843,0.086
4.312319,-0.0692,-0.0122,-0.0435,0.083
4.313684,-0.0692,-0.0122,-0.0435,0.083
4.331203,-0.1102,-0.0005,-0.0123,0.111
4.332053,-0.1102,-0.0005,-0.0123,0.111
4.350217,-0.0833,0.0064,0.0501,0.097
4.351452,-0.0581,-0.0147,0.0645,0.088
4.362492,-0.0148,-0.1081,0.0430,0.117
4.378639,-0.0957,0.0051,-0.0673,0.117
4.380343,-0.0957,0.0051,-0.0673,0.117
4.392347,0.0956,-0.0189,0.0093,0.098
4.408110,-0.2037,-0.0916,0.0331,0.226
4.408705,-0.2037,-0.0916,0.0331,0.226
4.431862,-0.0407,0.0224,0.0549,0.072
4.432787,-0.0407,0.0224,0.0549,0.072
4.453491,-0.0951,-0.0051,-0.0265,0.099
4.454269,-0.0951,-0.0051,-0.0265,0.099
4.464807,-0.1004,-0.0010,-0.0026,0.100
4.477220,-0.0783,0.0070,-0.0218,0.082
4.498142,0.0271,0.0553,0.0141,0.063
4.498921,0.0271,0.0553,0.0141,0.063
4.515354,0.0251,0.0628,0.0261,0.073
4.516465,0.0107,0.0610,0.0380,0.073
4.528332,-0.0162,0.0216,0.0236,0.036
4.529117,-0.0162,0.0216,0.0236,0.036
4.548039,0.0148,-0.0321,-0.0744,0.082
4.549215,0.0148,-0.0321,-0.0744,0.082
4.560202,-0.0188,-0.0244,-0.0600,0.067
4.579347,-0.0660,-0.0139,-0.0263,0.072
4.595971,-0.0484,-0.0531,0.0098,0.072
4.596585,-0.0484,-0.0531,0.0098,0.072
4.610048,-0.0325,-0.0380,0.0171,0.053
4.610884,-0.0219,-0.0329,0.0267,0.048
4.629093,-0.0065,-0.0462,-0.0044,0.047
4.629668,-0.0065,-0.0462,-0.0044,0.047
4.649489,-0.0711,-0.0457,0.0647,0.107
4.650721,-0.1527,-0.0626,0.0503,0.173
4.661594,-0.0875,-0.0248,0.0382,0.099
4.677112,-0.0810,-0.0201,0.0357,0.091
4.692983,-0.0509,-0.0237,0.0021,0.056
4.693914,-0.0509,-0.0237,0.0021,0.056
4.710206,-0.0032,-0.0012,0.0426,0.043
4.711268,0.0128,0.0035,0.0162,0.021
4.730761,-0.0031,0.0216,0.0374,0.043
4.732151,-0.0031,0.0216,0.0374,0.043
4.747817,0.0575,0.0358,-0.0417,0.080
4.758647,-0.0085,0.0577,-0.0034,0.058
4.774585,0.0087,0.0612,-0.0417,0.075
4.775507,-0.0156,0.0531,-0.0513,0.075
4.789865,0.0005,0.0428,-0.0467,0.063
4.807322,0.0489,0.0069,0.0175,0.052
4.808331,0.0489,0.0069,0.0175,0.052
4.823367,0.0447,0.0083,0.0170,0.049
4.824499,0.0321,-0.0094,0.0264,0.043
4.846198,0.0165,-0.0526,0.0426,0.070
4.847389,0.0165,-0.0526,0.0426,0.070
4.867128,0.0750,-0.0533,0.0567,0.108
4.868590,0.0750,-0.0533,0.0567,0.108
4.880981,0.0379,-0.0603,0.0829,0.109
4.894832,0.0638,-0.0547,0.0637,0.105
4.896179,0.0638,-0.0547,0.0637,0.105
4.909217,0.0659,-0.0664,0.0253,0.097
4.929696,0.0703,-0.0347,-0.0466,0.091
4.930281,0.0703,-0.0347,-0.0466,0.091
4.942140,-0.0010,-0.0153,0.0178,0.023
4.956721,0.0057,0.0216,-0.0231,0.032
4.957462,0.0057,0.0216,-0.0231,0.032
4.973957,0.0348,0.0542,-0.0470,0.080
4.974679,0.0382,0.0475,-0.0350,0.070
4.992300,0.0082,0.0432,-0.0184,0.048
5.008573,0.0249,0.0315,-0.0569,0.070
5.009651,0.0534,0.0098,-0.0952,0.110
5.029881,0.1171,-0.0294,-0.0788,0.144
5.031046,0.1171,-0.0294,-0.0788,0.144
5.058082,0.1725,-0.0002,-0.0143,0.173
5.058470,0.1725,-0.0002,-0.0143,0.173
5.072186,0.1587,-0.0108,0.0145,0.160
5.073037,0.1587,-0.0108,0.0145,0.160
5.089519,0.0718,0.0118,-0.0095,0.073
5.090611,0.0676,0.0113,-0.0286,0.074
5.105849,0.0977,0.0007,-0.0069,0.098
5.126009,0.0785,-0.0101,0.0003,0.079
5.126555,0.0785,-0.0101,0.0003,0.079
5.138348,0.0851,0.0099,0.0004,0.086
5.156110,0.0727,0.0140,0.0363,0.082
5.157062,0.0727,0.0140,0.0363,0.082
5.171989,0.0679,0.0101,0.0268,0.074
5.172778,0.0679,0.0101,0.0268,0.074
5.188500,0.0710,-0.0245,-0.0068,0.075
5.189659,0.0734,-0.0336,-0.0092,0.081
5.205187,0.0468,-0.0491,-0.0644,0.094
5.230092,0.0792,-0.0374,-0.0406,0.097
5.231136,0.0792,-0.0374,-0.0406,0.097
5.232006,0.0792,-0.0374,-0.0406,0.097
5.247407,0.1008,-0.0231,-0.0597,0.119
5.254612,0.1101,-0.0387,-0.0143,0.118
5.271441,0.1070,-0.0128,-0.0216,0.110
5.272387,0.1070,-0.0128,-0.0216,0.110
5.287832,0.0749,-0.0032,0.0262,0.079
5.304870,0.0736,-0.0085,0.0405,0.084
5.305799,0.0736,-0.0085,0.0405,0.084
5.321038,0.0964,-0.0227,0.0549,0.113
5.342293,0.1028,-0.0103,0.0073,0.104
5.343141,0.1192,0.0032,0.0002,0.119
5.359323,0.0960,0.0199,-0.0189,0.100
5.360532,0.0960,0.0199,-0.0189,0.100
5.371174,0.0737,0.0398,-0.0236,0.087
5.372040,0.0737,0.0398,-0.0236,0.087
5.387145,0.0510,0.0423,-0.0451,0.080
5.404327,0.0762,0.0702,-0.0498,0.115
5.422346,0.0798,0.0511,-0.0760,0.121
5.423622,0.0966,0.0458,-0.0832,0.135
5.440447,0.0698,0.0238,-0.0712,0.103
5.440875,0.0698,0.0238,-0.0712,0.103
5.453240,0.0476,0.0165,-0.0855,0.099
5.453736,0.0476,0.0165,-0.0855,0.099
