time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.715261,-0.0781,-0.0045,0.0156,0.080
0.715962,-0.0781,-0.0045,0.0156,0.080
0.728595,-0.0490,0.0050,0.0063,0.050
0.748864,-0.0148,-0.1727,-0.0681,0.186
0.750451,-0.0148,-0.1727,-0.0681,0.186
0.772846,-0.1243,-0.0732,-0.3367,0.366
0.774490,-0.1243,-0.0732,-0.3367,0.366
0.789206,-0.1186,-0.0543,-0.1481,0.197
0.790568,-0.1186,-0.0543,-0.1481,0.197
0.805809,-0.1435,0.0248,0.1384,0.201
0.821339,-0.1168,-0.0108,0.3431,0.363
0.822368,-0.1314,-0.0314,0.3404,0.366
0.834084,-0.1565,-0.0787,0.2919,0.340
0.847778,-0.1347,-0.1108,0.0834,0.193
0.848845,-0.1347,-0.1108,0.0834,0.193
0.878122,-0.0441,0.0743,-0.3314,0.342
0.879699,-0.0610,0.0708,-0.3238,0.337
0.880559,-0.0610,0.0708,-0.3238,0.337
0.889409,-0.0997,0.0803,-0.1245,0.179
0.901754,-0.0976,0.1281,0.0793,0.180
0.916068,-0.0485,0.0914,0.0890,0.136
0.916896,-0.0166,0.0673,0.0172,0.071
0.940729,0.0115,0.0020,-0.1141,0.115
0.942678,0.0156,0.0025,-0.1115,0.113
0.964390,0.0025,-0.0157,-0.0716,0.073
0.965322,0.0025,-0.0157,-0.0716,0.073
1.002489,-0.1008,-0.1162,-0.1150,0.192
1.003548,-0.1016,-0.1240,-0.0745,0.177
1.004048,-0.1016,-0.1240,-0.0745,0.177
1.004628,-0.1016,-0.1240,-0.0745,0.177
1.014768,-0.0952,-0.1207,0.0135,0.154
1.029333,0.0284,-0.0985,0.1534,0.185
1.045284,0.0464,-0.0718,0.0235,0.089
1.046789,0.0206,-0.0930,-0.0221,0.098
1.063812,-0.1765,-0.0693,0.0045,0.190
1.064635,-0.1765,-0.0693,0.0045,0.190
1.079366,-0.1967,0.0191,-0.0305,0.200
1.080037,-0.1967,0.0191,-0.0305,0.200
1.091641,-0.1582,0.0156,-0.0875,0.181
1.105970,-0.1260,0.0459,-0.0518,0.144
1.122237,0.0898,0.1035,0.1197,0.182
1.123042,0.0898,0.1035,0.1197,0.182
1.138233,0.0249,0.0188,0.1312,0.135
1.161071,-0.1232,-0.0570,-0.2086,0.249
1.162099,-0.1454,-0.0314,-0.3139,0.347
1.162679,-0.1454,-0.0314,-0.3139,0.347
1.180780,-0.1902,-0.0292,-0.2947,0.352
1.181777,-0.1932,-0.0545,-0.2254,0.302
1.192721,-0.0920,-0.1136,-0.0366,0.151
1.204926,0.0055,-0.0859,0.1282,0.154
1.221343,0.0603,-0.0822,0.1011,0.144
1.222208,0.0603,-0.0822,0.1011,0.144
1.237943,-0.0034,-0.0803,0.0240,0.084
1.261030,-0.2130,-0.0442,0.1329,0.255
1.261807,-0.2130,-0.0442,0.1329,0.255
1.283307,-0.1531,-0.0672,0.1176,0.204
1.284102,-0.1531,-0.0672,0.1176,0.204
1.284586,-0.1531,-0.0672,0.1176,0.204
1.294063,-0.1266,-0.0712,0.0167,0.146
1.304514,-0.1315,-0.0524,-0.0290,0.144
1.321226,-0.0895,0.0353,-0.0932,0.134
1.337355,-0.0730,0.1174,-0.2023,0.245
1.338088,-0.0730,0.1174,-0.2023,0.245
1.359494,-0.0883,0.1438,-0.2275,0.283
1.360342,-0.1055,0.1362,-0.1772,0.247
1.377553,-0.1033,0.0487,0.0547,0.127
1.378152,-0.1033,0.0487,0.0547,0.127
1.389422,-0.0711,-0.0277,0.2049,0.219
1.404345,-0.0896,-0.0408,0.2928,0.309
1.405316,-0.0990,-0.0400,0.2424,0.265
1.420892,-0.0610,-0.1043,0.0413,0.128
1.437331,0.0135,-0.1294,-0.2076,0.245
1.438042,0.0135,-0.1294,-0.2076,0.245
1.460850,-0.0561,-0.0355,-0.0781,0.103
1.461685,-0.0561,-0.0355,-0.0781,0.103
1.480435,-0.0907,-0.0470,0.0248,0.105
1.481063,-0.1231,-0.0652,0.0606,0.152
1.487293,-0.1553,-0.0665,0.0580,0.179
1.504279,-0.1618,-0.0049,-0.0379,0.166
1.520843,-0.1015,-0.0159,-0.1505,0.182
1.521431,-0.1015,-0.0159,-0.1505,0.182
1.537341,-0.1263,0.0244,-0.1218,0.177
1.538103,-0.1263,0.0244,-0.1218,0.177
1.559884,-0.0772,-0.0162,-0.0454,0.091
1.560754,-0.0958,-0.0116,0.0142,0.098
1.580734,-0.0564,-0.0371,0.1709,0.184
1.581723,-0.0564,-0.0371,0.1709,0.184
1.586616,-0.0285,-0.0784,0.1824,0.201
1.603585,0.0268,-0.1073,0.0638,0.128
1.620042,-0.0125,-0.0871,-0.0903,0.126
1.620813,-0.0379,-0.0542,-0.1289,0.145
1.636542,-0.1022,0.0497,-0.2298,0.256
1.664347,-0.1351,0.1225,0.1188,0.218
1.665697,-0.1219,0.1135,0.1760,0.242
1.666445,-0.1219,0.1135,0.1760,0.242
1.691155,-0.1016,-0.0510,0.1593,0.196
1.692433,-0.1016,-0.0510,0.1593,0.196
1.693191,-0.1016,-0.0510,0.1593,0.196
1.702962,-0.0779,-0.0624,0.1271,0.162
1.718199,-0.0730,-0.0785,-0.0228,0.110
1.736586,-0.0856,-0.0550,-0.1627,0.192
1.737169,-0.0856,-0.0550,-0.1627,0.192
1.753086,-0.0937,-0.0270,-0.1054,0.144
1.753786,-0.0937,-0.0270,-0.1054,0.144
1.775569,-0.0070,-0.0217,-0.0384,0.045
1.777860,-0.0241,-0.0493,0.0166,0.057
1.791506,0.0233,-0.1167,0.0662,0.136
1.792247,0.0233,-0.1167,0.0662,0.136
1.802375,0.0663,-0.1503,0.0368,0.168
1.819503,0.0038,-0.1725,0.0284,0.175
1.835815,-0.0829,-0.0852,0.0057,0.119
1.836513,-0.0829,-0.0852,0.0057,0.119
1.852096,-0.2347,0.0153,0.0509,0.241
1.852632,-0.2347,0.0153,0.0509,0.241
1.876599,-0.1904,-0.0155,0.1611,0.250
1.877350,-0.1904,-0.0155,0.1611,0.250
1.897944,-0.1346,0.0378,0.0895,0.166
1.898663,-0.1346,0.0378,0.0895,0.166
1.905958,-0.1914,0.0086,-0.1113,0.222
1.919522,-0.2170,-0.0395,-0.2906,0.365
1.935905,-0.1675,-0.0665,-0.2166,0.282
1.936693,-0.1675,-0.0665,-0.2166,0.282
1.952256,-0.0514,-0.0346,0.1347,0.148
1.952799,-0.0514,-0.0346,0.1347,0.148
1.973289,0.0793,-0.0727,0.2396,0.263
1.974989,0.0902,-0.0583,0.2276,0.252
1.990836,0.0825,0.0071,0.0461,0.095
2.001055,0.0288,0.0260,-0.0875,0.096
2.018815,-0.0980,0.0870,-0.3309,0.356
2.019547,-0.1482,0.0921,-0.3451,0.387
2.035062,-0.1411,0.1085,-0.1006,0.204
2.035916,-0.1411,0.1085,-0.1006,0.204
2.051837,-0.1674,0.1306,0.0501,0.218
2.074898,-0.0259,-0.0046,0.0567,0.063
2.075702,-0.0259,-0.0046,0.0567,0.063
2.076235,-0.0259,-0.0046,0.0567,0.063
2.096989,-0.0481,-0.0946,-0.0636,0.124
2.097918,-0.0481,-0.0946,-0.0636,0.124
2.105003,-0.0904,-0.1110,-0.0567,0.154
2.118025,-0.1080,-0.1269,-0.0115,0.167
2.134577,-0.1357,-0.1250,0.0357,0.188
2.135141,-0.1357,-0.1250,0.0357,0.188
2.156225,-0.0539,-0.1261,0.1216,0.183
2.157174,-0.0539,-0.1261,0.1216,0.183
2.173967,-0.0629,-0.0818,0.1648,0.194
2.183943,-0.0231,0.0399,-0.0047,0.046
2.201279,0.0092,0.1021,-0.1646,0.194
2.202114,0.0092,0.1021,-0.1646,0.194
2.217121,-0.0909,0.1153,-0.1648,0.221
2.217753,-0.0909,0.1153,-0.1648,0.221
2.234831,-0.0776,0.0300,0.0110,0.084
2.258209,-0.0466,0.0382,0.4759,0.480
2.259148,-0.0485,0.0578,0.4635,0.470
2.259757,-0.0485,0.0578,0.4635,0.470
2.280597,-0.0867,0.1604,0.2054,0.275
2.281190,-0.0867,0.1604,0.2054,0.275
2.292090,-0.1066,0.0789,0.0079,0.133
2.300704,-0.1402,0.0035,-0.0628,0.154
2.316942,-0.1510,-0.0262,0.0646,0.166
2.317730,-0.1510,-0.0262,0.0646,0.166
2.333770,-0.1709,-0.0109,-0.0954,0.196
2.353759,-0.0927,-0.1677,-0.3216,0.374
2.354520,-0.0732,-0.2395,-0.3387,0.421
2.374618,-0.1305,-0.2308,0.1100,0.287
2.375176,-0.1305,-0.2308,0.1100,0.287
2.383244,-0.1193,-0.1756,0.2486,0.327
2.400234,-0.0363,-0.0769,0.1761,0.196
2.400922,-0.0363,-0.0769,0.1761,0.196
2.416801,0.1064,0.0525,-0.3752,0.393
2.433617,-0.1038,-0.2759,-0.1038,0.313
2.434345,-0.1038,-0.2759,-0.1038,0.313
2.450127,-0.0908,-0.3511,0.0987,0.376
2.450712,-0.0908,-0.3511,0.0987,0.376
2.471413,-0.0396,-0.0172,0.2682,0.272
2.471759,-0.0396,-0.0172,0.2682,0.272
2.496478,-0.1613,-0.0065,0.1514,0.221
2.497025,-0.1613,-0.0065,0.1514,0.221
2.500580,-0.1675,-0.0373,0.1205,0.210
2.516066,-0.1799,-0.0799,-0.0344,0.200
2.534912,-0.1037,-0.0092,0.0151,0.105
2.535468,-0.1037,-0.0092,0.0151,0.105
2.551007,-0.1010,-0.0480,0.0837,0.140
2.571754,0.0212,0.0293,0.0550,0.066
2.572538,0.0212,0.0293,0.0550,0.066
2.596257,-0.0841,0.0323,-0.2159,0.234
2.597055,-0.0841,0.0323,-0.2159,0.234
2.597702,-0.1176,0.0660,-0.1032,0.170
2.604952,-0.1153,0.0712,0.0240,0.138
2.616288,-0.0659,0.0648,0.1418,0.169
2.633037,-0.0419,0.0568,0.0827,0.109
2.648568,-0.1075,0.0218,-0.3229,0.341
2.649187,-0.1075,0.0218,-0.3229,0.341
2.669619,-0.1174,0.0408,-0.3669,0.387
2.670279,-0.1174,0.0408,-0.3669,0.387
2.691416,-0.0927,0.0364,-0.2437,0.263
2.691946,-0.0927,0.0364,-0.2437,0.263
2.698893,-0.0735,0.0427,-0.2627,0.276
2.715375,-0.0585,0.0398,-0.0643,0.096
2.716062,-0.0585,0.0398,-0.0643,0.096
2.733480,-0.0512,-0.0099,0.1508,0.160
2.749145,-0.1246,-0.0851,-0.0527,0.160
2.749799,-0.1246,-0.0851,-0.0527,0.160
2.769588,-0.1608,-0.0624,-0.3254,0.368
2.770305,-0.1608,-0.0624,-0.3254,0.368
2.793631,-0.1076,-0.0904,0.2675,0.302
2.794454,-0.1076,-0.0904,0.2675,0.302
2.802595,-0.0904,-0.0544,0.4253,0.438
2.814799,-0.0655,-0.0281,0.5999,0.604
2.831407,0.0066,-0.0415,0.4928,0.495
2.832014,0.0066,-0.0415,0.4928,0.495
2.847748,-0.0376,-0.0841,0.1856,0.207
2.848326,-0.0376,-0.0841,0.1856,0.207
2.868964,-0.0456,-0.1043,-0.0780,0.138
2.869726,-0.0456,-0.1043,-0.0780,0.138
2.890786,-0.0368,-0.0617,-0.2197,0.231
2.891356,-0.0368,-0.0617,-0.2197,0.231
2.898224,-0.0042,-0.0125,-0.2332,0.234
2.914185,-0.0761,0.0083,-0.1891,0.204
2.930900,-0.0692,0.0067,-0.2172,0.228
2.931606,-0.0692,0.0067,-0.2172,0.228
2.947560,-0.1592,0.0642,-0.4229,0.456
2.948089,-0.1592,0.0642,-0.4229,0.456
2.969035,-0.0974,0.1040,-0.5789,0.596
2.969771,-0.0974,0.1040,-0.5789,0.596
2.993021,-0.0847,0.1295,-0.1360,0.206
2.993999,-0.0847,0.1295,-0.1360,0.206
3.002690,-0.0791,0.1542,-0.2266,0.285
3.013769,-0.1864,0.1299,-0.4584,0.512
3.030664,-0.1598,0.1141,-0.5415,0.576
3.031697,-0.1750,0.1344,-0.4983,0.545
3.046614,-0.1888,0.1621,-0.3641,0.441
3.068324,-0.0564,0.1029,-0.0315,0.122
3.069062,-0.0564,0.1029,-0.0315,0.122
3.069592,-0.0564,0.1029,-0.0315,0.122
3.088975,-0.0539,0.0451,-0.1322,0.150
3.089569,-0.0539,0.0451,-0.1322,0.150
3.100794,-0.0815,0.0696,-0.0652,0.125
3.113629,-0.0970,0.0928,0.0307,0.138
3.133779,-0.1064,0.0251,-0.0844,0.138
3.134590,-0.1064,0.0251,-0.0844,0.138
3.148506,-0.0509,-0.0667,0.0632,0.105
3.167839,0.0058,-0.1100,0.1164,0.160
3.168424,0.0058,-0.1100,0.1164,0.160
3.187974,0.0045,-0.1851,0.1404,0.232
3.188441,0.0045,-0.1851,0.1404,0.232
3.196368,-0.0043,-0.2345,0.1591,0.283
3.213069,-0.0279,-0.2545,0.1981,0.324
3.213658,-0.0279,-0.2545,0.1981,0.324
3.229368,-0.0129,-0.2448,0.1807,0.305
3.246745,-0.1196,-0.2386,0.2975,0.400
3.247327,-0.1196,-0.2386,0.2975,0.400
3.266702,-0.1387,-0.0792,0.2325,0.282
3.267249,-0.1387,-0.0792,0.2325,0.282
3.287882,-0.0728,-0.0762,-0.0266,0.109
3.288421,-0.0728,-0.0762,-0.0266,0.109
3.297060,-0.0693,-0.0336,-0.0606,0.098
3.313337,-0.0437,0.0455,0.0081,0.064
3.314212,-0.0437,0.0455,0.0081,0.064
3.330061,-0.0590,0.0127,0.1342,0.147
3.346040,-0.1298,0.0169,0.0421,0.138
3.346522,-0.1298,0.0169,0.0421,0.138
3.369774,-0.0669,-0.0122,0.0310,0.075
3.370483,-0.0669,-0.0122,0.0310,0.075
3.386563,-0.0981,-0.0178,0.0010,0.100
3.387608,-0.0851,-0.0566,-0.0161,0.103
3.395708,-0.0723,-0.0814,-0.0093,0.109
3.412248,-0.0796,-0.0834,-0.0246,0.118
3.429088,-0.1082,-0.0238,0.1238,0.166
3.429888,-0.1082,-0.0238,0.1238,0.166
3.445117,-0.1027,0.0535,0.0093,0.116
3.466408,-0.0615,0.0486,-0.1333,0.155
3.467005,-0.0615,0.0486,-0.1333,0.155
3.467475,-0.0615,0.0486,-0.1333,0.155
3.490061,-0.0584,0.0642,-0.1563,0.179
3.490637,-0.0584,0.0642,-0.1563,0.179
3.495955,-0.0742,0.0574,-0.1825,0.205
3.515940,-0.0978,-0.0235,-0.0770,0.127
3.516945,-0.1212,-0.0461,-0.0316,0.133
3.532315,-0.0360,-0.0897,0.1210,0.155
3.548889,-0.0502,-0.0898,0.0366,0.109
3.549783,-0.0502,-0.0898,0.0366,0.109
3.566541,-0.0883,-0.0456,0.0049,0.100
3.588837,-0.0995,-0.0809,-0.0816,0.152
3.589787,-0.0995,-0.0809,-0.0816,0.152
3.590621,-0.0963,-0.0849,-0.1104,0.169
3.595872,-0.0963,-0.0849,-0.1104,0.169
3.612700,-0.1012,-0.0693,0.0713,0.142
3.631375,-0.0517,-0.0476,0.1453,0.161
3.632246,-0.0517,-0.0476,0.1453,0.161
3.645083,-0.0726,-0.0388,0.0903,0.122
3.666253,-0.0219,-0.0950,0.0430,0.107
3.667031,-0.0219,-0.0950,0.0430,0.107
3.690667,-0.0784,-0.0496,-0.1216,0.153
3.691315,-0.1493,-0.0345,-0.1861,0.241
3.691775,-0.1493,-0.0345,-0.1861,0.241
3.700149,-0.1963,-0.0166,-0.2602,0.326
3.713744,-0.2852,0.0475,-0.3464,0.451
3.728501,-0.3341,0.0850,-0.2821,0.445
3.744053,-0.2278,0.2279,-0.0909,0.335
3.744705,-0.2278,0.2279,-0.0909,0.335
3.760587,-0.0584,0.2076,-0.1506,0.263
3.761209,-0.0584,0.2076,-0.1506,0.263
3.784242,-0.0637,0.1779,-0.1644,0.250
3.785144,-0.0612,0.1403,-0.1834,0.239
3.805673,-0.1033,0.0492,-0.1638,0.200
3.806511,-0.1033,0.0492,-0.1638,0.200
3.815133,-0.1000,0.0321,-0.1829,0.211
3.830349,-0.0389,-0.0956,-0.0659,0.122
3.847475,0.1282,-0.1428,0.2013,0.278
3.848225,0.1282,-0.1428,0.2013,0.278
3.867571,0.0830,-0.2326,0.1521,0.290
3.868311,0.0830,-0.2326,0.1521,0.290
3.886241,0.1070,-0.2612,0.3927,0.484
3.886795,0.1070,-0.2612,0.3927,0.484
3.892911,0.1036,-0.2774,0.4332,0.525
3.909759,0.0437,-0.2689,0.5094,0.578
3.926680,-0.1169,-0.2622,0.2340,0.370
3.927306,-0.1169,-0.2622,0.2340,0.370
3.945300,-0.2010,-0.2667,0.0545,0.338
3.946096,-0.2010,-0.2667,0.0545,0.338
3.967983,-0.0754,-0.1393,0.2176,0.269
3.968868,-0.0754,-0.1393,0.2176,0.269
3.991786,-0.0058,-0.0918,0.1587,0.183
3.992548,-0.0058,-0.0918,0.1587,0.183
4.010532,-0.0930,-0.0652,0.0396,0.120
4.011604,-0.1211,-0.0390,-0.0009,0.127
4.026389,-0.2197,0.0359,-0.1515,0.269
4.027196,-0.2197,0.0359,-0.1515,0.269
4.043555,-0.1736,-0.0226,-0.2429,0.299
4.044535,-0.1587,-0.0292,-0.2336,0.284
4.065869,-0.0282,-0.0060,0.1219,0.125
4.066622,-0.0282,-0.0060,0.1219,0.125
4.084817,-0.0819,0.0656,0.2246,0.248
4.085477,-0.0975,0.0832,0.2032,0.240
4.094457,-0.1051,0.0999,0.1124,0.183
4.109070,-0.1323,0.0082,-0.3276,0.353
4.125851,-0.1130,0.0077,-0.4592,0.473
4.126453,-0.1130,0.0077,-0.4592,0.473
4.142387,0.0512,0.0326,-0.3326,0.338
4.165210,0.1081,0.0792,-0.1419,0.195
4.166531,0.1081,0.0792,-0.1419,0.195
4.167199,0.1081,0.0792,-0.1419,0.195
4.185557,-0.0175,0.0879,0.0377,0.097
4.185875,-0.0175,0.0879,0.0377,0.097
4.195634,-0.0365,0.0619,-0.0026,0.072
4.208780,-0.1548,0.0490,0.0123,0.163
4.226744,-0.2077,0.0949,0.0444,0.233
4.227815,-0.2077,0.0949,0.0444,0.233
4.242061,-0.1346,0.0695,-0.2735,0.313
4.264579,-0.0640,0.0548,-0.0944,0.126
4.265623,-0.0640,0.0548,-0.0944,0.126
4.284498,-0.1103,0.0098,0.2256,0.251
4.284707,-0.1103,0.0098,0.2256,0.251
4.290813,-0.1294,0.0045,0.2063,0.244
4.308871,-0.0886,-0.0967,0.0264,0.134
4.309611,-0.0984,-0.0910,-0.0311,0.138
4.325689,-0.1276,-0.0566,-0.0719,0.157
4.326360,-0.1276,-0.0566,-0.0719,0.157
4.341835,-0.1173,-0.1119,0.0239,0.164
4.364252,-0.0228,-0.1240,0.1080,0.166
4.365048,-0.0228,-0.1240,0.1080,0.166
4.383930,0.0530,-0.1203,-0.0114,0.132
4.384166,0.0530,-0.1203,-0.0114,0.132
4.390720,0.0361,-0.1111,0.0006,0.117
4.409121,-0.0693,-0.0584,0.0293,0.095
4.410386,-0.1035,-0.0462,0.0077,0.114
4.424887,-0.1900,0.0167,0.0724,0.204
4.441108,-0.1483,0.0002,0.0460,0.155
4.442280,-0.1483,0.0002,0.0460,0.155
4.458628,-0.0794,0.0288,-0.1048,0.135
4.481047,-0.1304,0.0434,0.1580,0.209
4.481758,-0.1304,0.0434,0.1580,0.209
4.482222,-0.1304,0.0434,0.1580,0.209
4.502718,-0.1569,-0.0070,-0.0102,0.157
4.502985,-0.1569,-0.0070,-0.0102,0.157
4.508440,-0.1681,-0.0069,-0.0583,0.178
4.524201,-0.1538,-0.0421,-0.1265,0.204
4.540471,-0.1052,-0.0515,-0.0534,0.129
4.541459,-0.1052,-0.0515,-0.0534,0.129
4.556786,-0.0553,-0.0937,0.1371,0.175
4.583134,-0.0128,-0.0722,0.1607,0.177
4.584384,-0.0325,-0.0649,0.1154,0.136
4.585163,-0.0325,-0.0649,0.1154,0.136
4.599898,-0.0864,-0.0971,-0.0827,0.154
4.606652,-0.0772,-0.1090,-0.0897,0.161
4.624328,-0.0496,-0.0658,-0.2210,0.236
4.625139,-0.0496,-0.0658,-0.2210,0.236
4.640134,-0.0307,0.0130,-0.1731,0.176
4.657588,0.0397,0.0914,-0.0746,0.125
4.658710,0.0700,0.1086,-0.0433,0.136
4.679772,0.0659,0.2128,-0.0756,0.235
4.680503,0.0659,0.2128,-0.0756,0.235
4.700119,-0.0213,0.1361,-0.2703,0.303
4.700431,-0.0213,0.1361,-0.2703,0.303
4.705788,-0.0410,0.1683,-0.3034,0.349
4.723339,-0.2229,0.2029,-0.2813,0.412
4.739822,-0.3257,0.1306,-0.2457,0.428
4.740549,-0.3257,0.1306,-0.2457,0.428
4.756824,-0.1890,0.0525,-0.1026,0.221
4.757708,-0.1535,0.0497,0.0194,0.163
4.780467,-0.0752,0.0121,0.1560,0.174
4.781161,-0.0752,0.0121,0.1560,0.174
4.798998,-0.0617,-0.1987,-0.0400,0.212
4.799182,-0.0617,-0.1987,-0.0400,0.212
4.805942,-0.0623,-0.2935,0.0533,0.305
4.822945,-0.1521,-0.3604,0.1917,0.436
4.839433,-0.1696,-0.3060,-0.0196,0.350
4.840125,-0.1696,-0.3060,-0.0196,0.350
4.856364,-0.1859,-0.2791,-0.1282,0.359
4.857136,-0.1859,-0.2791,-0.1282,0.359
4.878871,-0.0132,-0.0945,0.3992,0.410
4.879719,-0.0132,-0.0945,0.3992,0.410
4.897562,0.0278,-0.0105,0.3126,0.314
4.897801,0.0278,-0.0105,0.3126,0.314
4.906035,0.0390,-0.0234,0.1761,0.182
4.923251,0.0476,-0.1013,-0.0533,0.124
4.938677,0.0157,-0.0599,0.0234,0.066
4.939449,0.0157,-0.0599,0.0234,0.066
4.955195,-0.0027,-0.0158,0.0663,0.068
4.955746,-0.0027,-0.0158,0.0663,0.068
4.979036,-0.1055,0.0681,-0.0944,0.157
4.979758,-0.1055,0.0681,-0.0944,0.157
4.998704,-0.0596,0.0139,-0.0510,0.080
4.998923,-0.0596,0.0139,-0.0510,0.080
5.008375,-0.0852,0.0074,-0.1010,0.132
5.022988,-0.0304,-0.0308,-0.0502,0.066
5.038350,0.0666,0.0050,-0.0137,0.068
5.039242,0.0666,0.0050,-0.0137,0.068
5.056560,-0.0023,0.0043,-0.1905,0.191
5.057254,0.0080,0.0129,-0.2288,0.229
5.077209,-0.0389,0.0707,-0.2408,0.254
5.078330,-0.0584,0.0835,-0.2600,0.279
5.099523,0.0546,-0.0265,-0.0765,0.098
5.100542,0.0546,-0.0265,-0.0765,0.098
5.109681,0.0479,0.0295,0.1074,0.121
5.121213,0.0192,0.0502,0.2053,0.212
5.139267,0.0422,-0.0063,0.0063,0.043
5.140367,0.0422,-0.0063,0.0063,0.043
5.154506,0.0390,0.0006,-0.1374,0.143
5.176233,0.0935,-0.0329,-0.3552,0.369
5.177144,0.0633,-0.0154,-0.3218,0.328
5.177914,0.0633,-0.0154,-0.3218,0.328
5.196116,-0.0061,0.0328,0.0084,0.034
5.204545,0.0135,0.0881,0.2023,0.221
5.222059,0.0297,0.0989,0.2505,0.271
5.223125,0.0222,0.0543,0.1812,0.190
5.238440,-0.0439,-0.0013,-0.0556,0.071
5.239270,-0.0439,-0.0013,-0.0556,0.071
5.254556,-0.1350,-0.0587,-0.0151,0.148
5.275355,-0.1402,-0.0075,-0.1449,0.202
5.276055,-0.1402,-0.0075,-0.1449,0.202
5.295777,-0.0205,-0.0157,-0.0592,0.065
5.296323,-0.0205,-0.0157,-0.0592,0.065
5.303300,0.0007,-0.0373,0.0173,0.041
5.321460,0.0735,-0.0311,0.0124,0.081
5.322298,0.0845,-0.0073,0.0531,0.100
5.337292,0.1191,-0.0234,0.0221,0.123
5.354169,0.0513,-0.0340,-0.0018,0.062
5.358326,0.0485,-0.0315,-0.0233,0.062
5.375973,0.0966,0.0060,-0.1551,0.183
5.376842,0.1126,0.0073,-0.2151,0.243
5.394776,0.1082,0.0136,-0.2826,0.303
5.395614,0.1082,0.0136,-0.2826,0.303
5.404559,0.1005,0.0679,-0.0004,0.121
5.420369,0.0836,0.1154,0.3514,0.379
