time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.111320,0.0783,0.1461,0.0385,0.170
16.112232,0.0783,0.1461,0.0385,0.170
16.128038,0.0966,0.2189,-0.0885,0.255
16.133810,0.1114,0.2456,-0.0958,0.286
16.144503,0.0942,0.2661,-0.0911,0.297
16.145651,0.0942,0.2661,-0.0911,0.297
16.168485,0.0963,0.2405,0.0015,0.259
16.169529,0.0963,0.2405,0.0015,0.259
16.182592,0.1030,0.2184,0.0228,0.243
16.193710,0.0656,0.2187,0.0279,0.230
16.210187,0.1032,0.2170,0.0093,0.241
16.210825,0.1032,0.2170,0.0093,0.241
16.227373,0.0818,0.2267,-0.0620,0.249
16.228186,0.0806,0.2111,-0.0642,0.235
16.243989,0.0806,0.1875,-0.1262,0.240
16.244598,0.0806,0.1875,-0.1262,0.240
16.265661,0.0568,0.2009,-0.0905,0.228
16.266407,0.0568,0.2009,-0.0905,0.228
16.284588,0.0314,0.1616,0.0862,0.186
16.285407,0.0314,0.1616,0.0862,0.186
16.304441,0.0493,0.2159,0.0363,0.224
16.305763,0.0493,0.2159,0.0363,0.224
16.324435,0.0568,0.2542,-0.1663,0.309
16.325274,0.0568,0.2542,-0.1663,0.309
16.367028,0.0897,0.2113,-0.0801,0.243
16.369148,0.1025,0.1930,-0.0443,0.223
16.370557,0.1025,0.1930,-0.0443,0.223
16.371596,0.1025,0.1930,-0.0443,0.223
16.395686,0.0914,0.1838,-0.0135,0.206
16.396090,0.0914,0.1838,-0.0135,0.206
16.409803,0.0777,0.1658,-0.0232,0.185
16.410403,0.0777,0.1658,-0.0232,0.185
16.426991,0.0858,0.1712,0.0701,0.204
16.427735,0.0704,0.1639,0.1132,0.211
16.464555,0.0904,0.2083,-0.0031,0.227
16.465060,0.0904,0.2083,-0.0031,0.227
16.474980,0.0807,0.1846,-0.0698,0.213
16.475286,0.0807,0.1846,-0.0698,0.213
16.493965,0.0801,0.1742,-0.1344,0.234
16.494936,0.0801,0.1742,-0.1344,0.234
16.509684,0.0279,0.1215,-0.0437,0.132
16.510282,0.0279,0.1215,-0.0437,0.132
16.527771,0.0359,0.1476,0.0808,0.172
16.542991,0.0598,0.1865,-0.0189,0.197
16.559634,0.0917,0.2106,-0.1784,0.291
16.560322,0.0917,0.2106,-0.1784,0.291
16.583013,0.0938,0.1829,-0.1228,0.239
16.583759,0.0938,0.1829,-0.1228,0.239
16.597647,0.0872,0.1917,-0.0153,0.211
16.598763,0.0872,0.1917,-0.0153,0.211
16.609283,0.0823,0.1826,0.0493,0.206
16.610043,0.0823,0.1826,0.0493,0.206
16.629204,0.0836,0.1640,0.0471,0.190
16.630724,0.0836,0.1640,0.0471,0.190
16.664926,0.0542,0.1380,-0.1120,0.186
16.666231,0.0542,0.1380,-0.1120,0.186
16.683339,0.0489,0.1506,-0.0642,0.171
16.684243,0.0489,0.1506,-0.0642,0.171
16.694409,0.0716,0.1539,0.0195,0.171
16.695309,0.0716,0.1539,0.0195,0.171
16.710392,0.0398,0.1135,0.0554,0.132
16.711457,0.0085,0.1129,0.0506,0.124
16.731037,0.0185,0.1163,0.0128,0.118
16.732139,0.0151,0.1287,-0.0108,0.130
16.762586,0.0444,0.1173,-0.1078,0.165
16.763252,0.0444,0.1173,-0.1078,0.165
16.775151,0.0452,0.1025,-0.0646,0.129
16.776046,0.0452,0.1025,-0.0646,0.129
16.791992,0.0301,0.1128,-0.0048,0.117
16.793218,0.0301,0.1128,-0.0048,0.117
16.813026,0.0446,0.1282,0.0384,0.141
16.814424,0.0446,0.1282,0.0384,0.141
16.832567,0.0464,0.1191,0.0342,0.132
16.833393,0.0464,0.1191,0.0342,0.132
16.864394,0.0412,0.1049,-0.0151,0.114
16.865358,0.0412,0.1049,-0.0151,0.114
16.881816,0.0476,0.1063,-0.0171,0.118
16.882170,0.0476,0.1063,-0.0171,0.118
16.894120,0.0621,0.1136,-0.0790,0.152
16.894980,0.0621,0.1136,-0.0790,0.152
16.914446,0.0560,0.0962,-0.1050,0.153
16.915206,0.0560,0.0962,-0.1050,0.153
16.945750,-0.0004,0.0583,-0.0018,0.058
16.946906,0.0089,0.0697,0.0103,0.071
16.958462,0.0180,0.0800,0.0440,0.093
16.959100,0.0180,0.0800,0.0440,0.093
16.974960,0.0179,0.0928,0.0111,0.095
16.975674,0.0251,0.0984,-0.0151,0.103
16.995261,0.0359,0.1225,-0.0480,0.136
16.996007,0.0413,0.1190,-0.0263,0.129
17.015535,0.0467,0.0929,-0.0308,0.108
17.016278,0.0455,0.0927,-0.0308,0.108
17.045062,0.0675,0.0337,0.0912,0.118
17.045933,0.0513,0.0408,0.1008,0.120
17.058022,0.0307,0.0442,0.1010,0.114
17.058759,0.0307,0.0442,0.1010,0.114
17.076172,0.0830,0.0656,0.0852,0.136
17.090015,0.0701,0.0530,0.0333,0.094
17.107040,0.0627,0.0803,-0.0921,0.137
17.107808,0.0627,0.0803,-0.0921,0.137
17.122729,0.0552,0.0706,-0.0938,0.130
17.123440,0.0552,0.0706,-0.0938,0.130
17.139573,0.0091,0.0548,-0.0768,0.095
17.143777,0.0221,0.0453,-0.0481,0.070
17.163231,0.0581,0.0619,-0.0003,0.085
17.164337,0.0581,0.0619,-0.0003,0.085
17.181838,0.0231,0.0772,0.0793,0.113
17.182078,0.0231,0.0772,0.0793,0.113
17.197535,0.0595,0.0715,-0.0229,0.096
17.206623,0.0672,0.0596,-0.1395,0.166
17.224025,0.0682,0.0764,-0.1843,0.211
17.225106,0.0682,0.0764,-0.1843,0.211
17.240544,0.0455,0.0717,-0.0212,0.088
17.260535,0.0982,0.0430,-0.0137,0.108
17.261242,0.0982,0.0430,-0.0137,0.108
17.272789,0.0606,0.0820,-0.0063,0.102
17.290105,0.0651,0.0794,0.0540,0.116
17.291235,0.0573,0.0572,0.0684,0.106
17.306227,0.0215,-0.0112,0.0471,0.053
17.307112,0.0215,-0.0112,0.0471,0.053
17.322391,0.0175,0.0073,0.0113,0.022
17.322948,0.0175,0.0073,0.0113,0.022
17.361566,0.0426,0.0913,-0.0801,0.129
17.362352,0.0426,0.0913,-0.0801,0.129
17.362965,0.0426,0.0913,-0.0801,0.129
17.376291,0.0554,0.0559,-0.0203,0.081
17.389043,0.0310,-0.0114,0.0013,0.033
17.390022,0.0337,-0.0212,-0.0106,0.041
17.405606,0.0211,-0.0024,-0.0893,0.092
17.406579,0.0211,-0.0024,-0.0893,0.092
17.423215,0.0245,0.0509,-0.1653,0.175
17.424042,0.0245,0.0509,-0.1653,0.175
17.459718,0.0221,0.0494,-0.0238,0.059
17.460474,0.0011,0.0568,0.0049,0.057
17.472213,0.0260,0.0761,0.1054,0.133
17.473353,0.0260,0.0761,0.1054,0.133
17.488383,0.0611,0.0511,0.1151,0.140
17.489470,0.0585,0.0669,0.1416,0.167
17.505653,0.0279,0.1018,-0.1093,0.152
17.506511,0.0279,0.1018,-0.1093,0.152
17.523368,0.0740,0.0150,0.0584,0.095
17.538936,0.0213,-0.0067,0.0225,0.032
17.555314,0.0221,-0.0008,0.0538,0.058
17.555977,0.0221,-0.0008,0.0538,0.058
17.575870,-0.0179,0.0236,-0.0085,0.031
17.576551,-0.0179,0.0236,-0.0085,0.031
17.587317,0.0088,0.0429,-0.0779,0.089
17.588368,0.0088,0.0429,-0.0779,0.089
17.604973,0.0203,0.0673,-0.1286,0.147
17.621783,-0.0097,0.0787,-0.0310,0.085
17.639568,0.0470,0.0609,0.0618,0.099
17.640895,0.0227,0.0498,0.0737,0.092
17.654608,0.0084,0.0485,0.0735,0.088
17.655385,0.0084,0.0485,0.0735,0.088
17.675901,0.0332,0.0374,-0.0197,0.054
17.676606,0.0332,0.0374,-0.0197,0.054
17.689421,0.0463,0.0372,-0.0508,0.078
17.690478,0.0732,0.0470,-0.0436,0.097
17.706377,0.0134,0.0371,-0.0320,0.051
17.721162,0.0396,0.0684,0.0203,0.082
17.737717,0.0486,0.0840,0.0274,0.101
17.738435,0.0486,0.0840,0.0274,0.101
17.755023,0.0298,0.0389,0.0393,0.063
17.755702,0.0298,0.0389,0.0393,0.063
17.774549,0.0191,0.0786,-0.0922,0.123
17.775129,0.0191,0.0786,-0.0922,0.123
17.787551,0.0281,0.0644,-0.1210,0.140
17.788402,0.0281,0.0644,-0.1210,0.140
17.807328,-0.0293,0.0483,-0.0568,0.080
17.821760,0.0065,0.0583,0.0242,0.063
17.837275,0.0024,0.0670,0.0432,0.080
17.838065,0.0024,0.0670,0.0432,0.080
17.853733,0.0095,0.0811,-0.0023,0.082
17.854462,0.0333,0.0736,-0.0190,0.083
17.874115,0.0332,0.1087,-0.0524,0.125
17.874860,0.0333,0.1039,-0.0500,0.120
17.888274,0.0340,0.1066,-0.0548,0.125
17.903999,0.0222,0.0819,-0.0359,0.092
17.920060,0.0323,0.0604,0.0119,0.070
17.920931,0.0323,0.0604,0.0119,0.070
17.937388,0.0373,0.1118,-0.0358,0.123
17.938243,0.0373,0.1118,-0.0358,0.123
17.953033,-0.0282,0.0529,-0.0332,0.069
17.953898,-0.0109,0.0501,-0.0427,0.067
17.974007,-0.0001,0.0703,-0.0521,0.087
17.974680,-0.0001,0.0703,-0.0521,0.087
17.992067,0.0160,0.0819,-0.0568,0.101
17.993484,0.0160,0.0819,-0.0568,0.101
18.009891,0.0113,0.0662,-0.0139,0.069
18.020780,0.0106,0.0524,0.0028,0.054
18.035981,0.0015,0.0386,-0.0189,0.043
18.036936,0.0015,0.0386,-0.0189,0.043
18.053167,-0.0245,0.0649,0.0793,0.105
18.054170,0.0026,0.0695,0.1080,0.128
18.073421,-0.0458,0.0489,0.0723,0.099
18.074127,0.0069,0.0815,0.1084,0.136
18.091003,-0.0106,0.0682,0.0419,0.081
18.103139,0.0440,0.0893,-0.0056,0.100
18.119261,0.0384,0.0792,-0.1249,0.153
18.120009,0.0384,0.0792,-0.1249,0.153
18.136239,0.0297,0.0803,-0.1323,0.158
18.137227,0.0297,0.0803,-0.1323,0.158
18.151854,-0.0039,0.0663,-0.1015,0.121
18.173259,-0.0056,0.0954,0.0034,0.096
18.173890,-0.0056,0.0954,0.0034,0.096
18.174328,-0.0056,0.0954,0.0034,0.096
18.193282,-0.0108,0.0723,-0.0394,0.083
18.194563,-0.0131,0.0572,-0.0345,0.068
18.213615,-0.0206,0.0330,-0.0102,0.040
18.214210,-0.0206,0.0330,-0.0102,0.040
18.233989,-0.0151,0.0391,-0.0195,0.046
18.234781,-0.0151,0.0391,-0.0195,0.046
18.275390,-0.0112,0.0974,0.0658,0.118
18.277052,-0.0112,0.0974,0.0658,0.118
18.278403,-0.0012,0.0979,0.0825,0.128
18.279366,-0.0012,0.0979,0.0825,0.128
18.302131,0.0082,0.0992,0.0085,0.100
18.302625,0.0109,0.0793,-0.0274,0.085
18.317996,0.0023,0.0583,-0.1301,0.143
18.318449,0.0023,0.0583,-0.1301,0.143
18.334852,0.0010,0.0443,-0.1277,0.135
18.335306,0.0010,0.0443,-0.1277,0.135
18.371785,-0.0480,0.0348,0.0440,0.074
18.372393,-0.1080,0.0273,0.0799,0.137
18.384269,0.0657,0.1085,0.1186,0.174
18.384819,0.0657,0.1085,0.1186,0.174
18.402372,-0.1680,0.0587,-0.1417,0.227
18.403467,-0.1793,0.0295,-0.0914,0.203
18.417965,0.0691,0.0244,0.0619,0.096
18.418829,0.0691,0.0244,0.0619,0.096
18.436465,-0.0843,0.0106,-0.0004,0.085
18.437854,-0.1774,-0.0415,0.0282,0.184
18.473378,-0.0203,0.0867,-0.0100,0.090
18.474154,-0.0203,0.0867,-0.0100,0.090
18.489573,-0.0819,0.0896,0.0262,0.124
18.490698,-0.0819,0.0896,0.0262,0.124
18.502992,-0.0244,0.1789,0.0555,0.189
18.504137,-0.0244,0.1789,0.0555,0.189
18.517917,0.0194,0.0652,-0.1376,0.153
18.518690,0.0194,0.0652,-0.1376,0.153
18.537722,0.1851,0.0008,-0.4028,0.443
18.551477,0.0926,-0.0685,-0.4435,0.458
18.567729,0.0949,-0.0083,-0.2356,0.254
18.568327,0.0949,-0.0083,-0.2356,0.254
18.588719,0.0705,-0.0377,-0.4041,0.412
18.589637,0.0705,-0.0377,-0.4041,0.412
18.606084,-0.1175,0.0368,-0.2645,0.292
18.607410,-0.1463,0.0303,-0.1599,0.219
18.618951,-0.0411,0.1116,0.0372,0.125
18.619674,-0.0411,0.1116,0.0372,0.125
18.639416,-0.0653,0.0963,0.1850,0.219
18.640476,-0.0653,0.0963,0.1850,0.219
18.672183,0.1069,-0.0126,-0.0206,0.110
18.673148,0.0634,-0.0131,-0.1142,0.131
18.692169,0.0022,-0.0848,0.0123,0.086
18.693158,-0.0046,-0.0698,0.0698,0.099
18.702788,0.0793,-0.1467,0.0532,0.175
18.703386,0.0793,-0.1467,0.0532,0.175
18.720569,0.0366,-0.1477,-0.0947,0.179
18.721767,-0.0143,-0.0607,0.0180,0.065
18.741006,-0.0161,0.0285,-0.0962,0.102
18.741894,-0.0580,0.0193,-0.1534,0.165
18.770545,-0.1323,0.1603,0.1512,0.257
18.771147,-0.1323,0.1603,0.1512,0.257
18.783742,-0.1803,0.2449,0.3623,0.473
18.784378,-0.1803,0.2449,0.3623,0.473
18.801918,-0.0494,0.2225,0.3445,0.413
18.802893,0.0010,0.1934,0.2997,0.357
18.822443,0.0838,0.1460,0.0327,0.171
18.823346,0.0838,0.1460,0.0327,0.171
18.857387,-0.1751,-0.1074,-0.2888,0.354
18.858382,-0.1751,-0.1074,-0.2888,0.354
18.880067,-0.1197,0.0193,0.2678,0.294
18.880437,-0.1197,0.0193,0.2678,0.294
18.898987,-0.1029,0.0473,0.2399,0.265
18.899683,-0.1029,0.0473,0.2399,0.265
18.916488,-0.1014,0.1010,0.1505,0.208
18.917726,-0.1257,0.0924,0.0729,0.172
18.932470,-0.2478,0.1239,-0.0263,0.278
18.933394,-0.2478,0.1239,-0.0263,0.278
18.950238,-0.1277,0.1363,-0.0974,0.211
18.951779,-0.1045,0.1455,-0.1564,0.238
18.970216,-0.0427,0.1503,-0.1810,0.239
18.970889,-0.0427,0.1503,-0.1810,0.239
18.984788,0.0478,0.1210,-0.0804,0.153
18.985824,0.0478,0.1210,-0.0804,0.153
19.005931,-0.1058,0.0198,-0.0587,0.123
19.007017,-0.1006,0.0176,-0.0235,0.105
19.026399,-0.0369,0.0014,-0.0449,0.058
19.027897,-0.0668,-0.0032,-0.0170,0.069
19.054883,-0.1154,0.0978,0.1667,0.225
19.056236,-0.0979,0.0972,0.2167,0.257
19.076507,-0.0313,0.1392,0.2099,0.254
19.077967,-0.0307,0.1249,0.1696,0.213
19.087342,-0.0270,0.0516,-0.0112,0.059
19.088183,-0.0270,0.0516,-0.0112,0.059
19.106997,0.0686,0.0578,-0.3444,0.356
19.107667,0.0686,0.0578,-0.3444,0.356
19.127333,-0.1380,0.0655,-0.2017,0.253
19.127977,-0.1380,0.0655,-0.2017,0.253
19.152846,-0.1416,0.0594,-0.1104,0.189
19.153490,-0.1416,0.0594,-0.1104,0.189
19.168229,-0.0915,0.0917,-0.1090,0.169
19.172949,-0.0528,0.0750,-0.0503,0.105
19.188466,-0.0256,0.0685,0.0516,0.089
19.189582,-0.0256,0.0685,0.0516,0.089
19.208533,-0.0482,0.0720,0.2564,0.271
19.209374,-0.0482,0.0720,0.2564,0.271
19.229609,-0.0200,0.0441,0.1520,0.159
19.230527,-0.0200,0.0441,0.1520,0.159
19.268065,-0.0432,0.0327,-0.1344,0.145
19.268789,-0.0432,0.0327,-0.1344,0.145
19.281710,-0.0959,0.0182,-0.0735,0.122
19.282922,-0.0959,0.0182,-0.0735,0.122
19.298199,-0.0713,0.0103,0.0328,0.079
19.299020,-0.0713,0.0103,0.0328,0.079
19.313890,-0.0139,0.0646,0.0485,0.082
19.314835,-0.0139,0.0646,0.0485,0.082
19.331149,-0.0320,0.0672,-0.1035,0.127
19.331919,-0.0320,0.0672,-0.1035,0.127
19.370920,-0.0734,-0.0398,0.0037,0.084
19.371786,-0.0734,-0.0398,0.0037,0.084
19.372944,-0.0734,-0.0398,0.0037,0.084
19.373410,-0.0734,-0.0398,0.0037,0.084
19.390849,-0.1034,-0.0485,0.1993,0.230
19.391228,-0.1034,-0.0485,0.1993,0.230
19.411559,-0.0528,-0.0007,0.1379,0.148
19.412287,-0.0528,-0.0007,0.1379,0.148
19.432062,-0.0162,0.0202,0.0320,0.041
19.433254,-0.0162,0.0202,0.0320,0.041
19.471342,0.0018,0.1557,-0.1567,0.221
19.472266,0.0018,0.1557,-0.1567,0.221
19.497124,-0.0058,-0.0066,-0.1773,0.177
19.497408,-0.0058,-0.0066,-0.1773,0.177
19.497550,-0.0058,-0.0066,-0.1773,0.177
19.497672,-0.0058,-0.0066,-0.1773,0.177
19.512588,-0.0139,-0.1073,-0.0392,0.115
19.513174,-0.0139,-0.1073,-0.0392,0.115
19.533353,-0.0231,-0.0706,0.1919,0.206
19.534091,-0.0231,-0.0706,0.1919,0.206
19.570980,-0.0966,0.1197,0.0167,0.155
19.572198,-0.0966,0.1197,0.0167,0.155
19.585785,-0.1032,0.1142,-0.1943,0.248
19.586539,-0.1032,0.1142,-0.1943,0.248
19.596561,-0.0199,0.0840,-0.1930,0.211
19.597554,-0.0199,0.0840,-0.1930,0.211
19.614494,0.0284,0.0674,-0.1007,0.124
19.615386,0.0500,0.0470,-0.0261,0.073
19.635628,-0.0041,0.0123,0.1135,0.114
19.637434,-0.0275,0.0290,0.1161,0.123
19.666966,-0.1074,0.1266,0.1148,0.202
19.667524,-0.1074,0.1266,0.1148,0.202
19.678688,-0.1058,0.1189,0.0938,0.185
19.679588,-0.0993,0.0956,0.1205,0.183
19.695674,-0.0308,0.0035,0.0144,0.034
19.696200,-0.0308,0.0035,0.0144,0.034
19.716526,-0.0188,0.0400,-0.1006,0.110
19.717685,-0.0188,0.0400,-0.1006,0.110
19.736508,0.0739,0.0051,-0.2111,0.224
19.737583,0.0739,0.0051,-0.2111,0.224
19.770051,-0.1638,0.0625,-0.1075,0.206
19.771350,-0.1954,0.0953,-0.0765,0.231
19.790333,-0.0909,0.1606,-0.0489,0.191
19.790709,-0.0909,0.1606,-0.0489,0.191
19.797974,-0.0313,0.1364,-0.0683,0.156
19.798582,-0.0313,0.1364,-0.0683,0.156
19.817976,0.0490,-0.0050,-0.0910,0.103
19.818676,0.0490,-0.0050,-0.0910,0.103
19.839041,0.0123,0.0037,-0.0944,0.095
19.840040,-0.0038,0.0131,-0.1066,0.107
19.864421,-0.0750,0.0460,-0.0985,0.132
19.865065,-0.0750,0.0460,-0.0985,0.132
19.880073,-0.0216,0.1600,-0.0613,0.173
19.880769,-0.0216,0.1600,-0.0613,0.173
19.899577,-0.1136,0.1422,-0.0273,0.184
19.900289,-0.1136,0.1422,-0.0273,0.184
19.919838,-0.1100,0.1075,0.0480,0.161
19.920431,-0.1100,0.1075,0.0480,0.161
19.940475,-0.0518,0.0173,0.1959,0.203
19.941672,-0.0518,0.0173,0.1959,0.203
19.967426,-0.0359,0.0047,0.1873,0.191
19.968506,-0.0359,0.0047,0.1873,0.191
19.990364,0.0693,-0.1312,0.0233,0.150
19.991230,0.0693,-0.1312,0.0233,0.150
20.001398,-0.0963,-0.1180,-0.0220,0.154
20.002131,-0.0963,-0.1180,-0.0220,0.154
20.021778,-0.1533,0.0021,-0.1373,0.206
20.022545,-0.1533,0.0021,-0.1373,0.206
20.041951,-0.0705,-0.0136,0.1900,0.203
20.042964,-0.0705,-0.0136,0.1900,0.203
20.080187,0.0359,-0.0433,0.0637,0.085
20.080768,0.0359,-0.0433,0.0637,0.085
20.093023,0.0880,-0.0676,-0.1457,0.183
20.093645,0.2009,-0.0876,-0.1091,0.245
20.110571,-0.1464,-0.0022,-0.1217,0.190
20.111123,-0.1464,-0.0022,-0.1217,0.190
20.127325,-0.1946,0.1218,-0.1756,0.289
20.128003,-0.1946,0.1218,-0.1756,0.289
20.143831,-0.2469,0.1720,-0.1606,0.341
20.144480,-0.2469,0.1720,-0.1606,0.341
20.184314,0.0979,-0.0062,0.0694,0.120
20.185362,0.0979,-0.0062,0.0694,0.120
20.186385,0.0979,-0.0062,0.0694,0.120
20.191179,0.1282,0.0335,0.2088,0.247
20.203870,-0.0478,0.0108,0.0639,0.081
20.204798,-0.1343,0.0181,-0.0313,0.139
20.224583,-0.2254,0.1319,-0.1327,0.293
20.226016,-0.2254,0.1319,-0.1327,0.293
20.245233,-0.2707,0.1460,-0.2549,0.399
20.246122,-0.2707,0.1460,-0.2549,0.399
20.279850,-0.0789,0.1669,0.0070,0.185
20.280371,-0.0789,0.1669,0.0070,0.185
20.292182,0.0063,0.0736,0.0035,0.074
20.292707,0.0063,0.0736,0.0035,0.074
20.310167,0.1182,-0.2037,0.0417,0.239
20.310776,0.1182,-0.2037,0.0417,0.239
20.326852,-0.0715,-0.0521,0.0018,0.088
20.327518,-0.0715,-0.0521,0.0018,0.088
20.346039,-0.0289,-0.0013,-0.0100,0.031
20.346957,-0.0289,-0.0013,-0.0100,0.031
20.381987,-0.0230,0.0633,0.1158,0.134
20.382930,-0.0009,0.0604,0.1036,0.120
20.402447,-0.0399,0.0561,0.0006,0.069
20.402770,-0.0647,0.0660,-0.0687,0.115
20.408499,-0.1160,0.0758,-0.0853,0.163
20.409135,-0.1160,0.0758,-0.0853,0.163
20.427535,-0.1340,0.0805,-0.0823,0.177
20.428759,-0.1427,0.1137,-0.0653,0.194
20.448418,-0.1336,0.1772,-0.0379,0.225
20.463229,-0.1862,0.1219,-0.0009,0.223
20.480613,-0.0839,0.0814,0.1241,0.170
20.481325,-0.0839,0.0814,0.1241,0.170
20.492208,-0.0258,0.0432,0.1673,0.175
20.493066,-0.0684,0.0315,0.1841,0.199
20.508490,-0.0892,0.0727,0.2297,0.257
20.509513,-0.0892,0.0727,0.2297,0.257
20.528293,-0.0296,0.0419,0.1010,0.113
20.542071,-0.0203,0.0044,0.0271,0.034
20.558986,-0.0666,0.0042,-0.0747,0.100
20.559595,-0.0666,0.0042,-0.0747,0.100
20.581994,0.0062,-0.0105,-0.1904,0.191
20.583258,-0.0201,-0.0123,-0.2091,0.210
20.599113,-0.0287,0.0087,-0.1934,0.196
20.599443,-0.0287,0.0087,-0.1934,0.196
20.609345,-0.0293,0.0199,-0.1903,0.194
20.625568,-0.1324,0.0449,-0.1630,0.215
20.643425,-0.0298,0.0209,-0.1000,0.106
20.644390,-0.0298,0.0209,-0.1000,0.106
20.658291,-0.0852,0.0659,-0.1189,0.160
20.658980,-0.0852,0.0659,-0.1189,0.160
20.678320,-0.0688,0.0863,-0.0088,0.111
20.678897,-0.0688,0.0863,-0.0088,0.111
20.691017,-0.0634,0.0428,0.0269,0.081
20.691690,-0.0634,0.0428,0.0269,0.081
20.710719,-0.1148,0.0047,0.2038,0.234
20.725924,-0.0064,0.0182,0.1758,0.177
20.740854,0.0409,0.0218,0.0478,0.067
20.741565,0.0409,0.0218,0.0478,0.067
20.757546,-0.0511,0.0837,-0.1301,0.163
20.758189,-0.0511,0.0837,-0.1301,0.163
20.777783,-0.0628,0.0112,-0.1663,0.178
20.778340,-0.0628,0.0112,-0.1663,0.178
20.791747,-0.0693,-0.0042,-0.1072,0.128
20.792611,-0.0542,0.0133,-0.0860,0.103
20.812724,-0.0766,0.0077,0.0560,0.095
20.813510,-0.0766,0.0077,0.0560,0.095
20.831978,-0.0965,-0.0861,0.1535,0.201
20.839507,-0.1149,-0.0796,0.1368,0.196
20.857293,-0.0746,-0.0468,-0.0489,0.101
20.857811,-0.0746,-0.0468,-0.0489,0.101
20.877186,-0.0713,0.0481,-0.1436,0.167
20.877769,-0.0713,0.0481,-0.1436,0.167
20.893078,-0.0836,0.0774,-0.0956,0.149
20.893820,-0.0836,0.0774,-0.0956,0.149
20.913319,-0.0576,0.1165,0.0783,0.152
20.914110,-0.0576,0.1165,0.0783,0.152
20.933370,-0.0636,0.0941,0.1897,0.221
20.934062,-0.0636,0.0941,0.1897,0.221
20.961678,-0.0661,0.0672,0.0314,0.099
20.962849,-0.0845,0.0326,0.0218,0.093
20.978910,-0.0719,0.0387,-0.0161,0.083
20.979656,-0.0719,0.0387,-0.0161,0.083
20.994178,0.0329,-0.0462,-0.0853,0.102
20.994842,0.0329,-0.0462,-0.0853,0.102
21.014632,-0.0749,0.0058,-0.0041,0.075
21.015293,-0.0749,0.0058,-0.0041,0.075
21.034648,-0.0644,0.0285,0.0484,0.085
21.035367,-0.0644,0.0285,0.0484,0.085
21.061044,-0.1180,0.0590,0.0416,0.138
21.061862,-0.0811,0.0574,0.0131,0.100
21.077622,-0.0595,-0.0373,-0.0821,0.108
21.079008,-0.0595,-0.0373,-0.0821,0.108
21.095073,-0.1146,0.0554,-0.1105,0.169
21.095440,-0.1146,0.0554,-0.1105,0.169
21.115527,-0.0723,0.1116,-0.0410,0.139
21.116297,-0.0234,0.1092,-0.0482,0.122
21.135989,-0.0116,-0.0036,0.0236,0.027
21.137090,-0.0575,-0.0067,0.0931,0.110
21.159876,-0.0117,0.0396,-0.0738,0.085
21.161277,-0.0117,0.0396,-0.0738,0.085
21.176491,-0.0840,-0.0192,-0.1189,0.147
21.177371,-0.0840,-0.0192,-0.1189,0.147
21.197056,-0.1379,0.0230,-0.0498,0.148
21.200589,-0.1379,0.0230,-0.0498,0.148
21.217496,-0.0334,0.0759,-0.0122,0.084
21.218275,-0.0334,0.0759,-0.0122,0.084
21.237983,-0.0293,0.0405,0.1092,0.120
21.238928,-0.0293,0.0405,0.1092,0.120
21.277994,-0.0680,0.0146,-0.0151,0.071
21.279192,-0.0680,0.0146,-0.0151,0.071
21.280282,-0.0680,0.0146,-0.0151,0.071
21.281875,-0.0838,0.0301,-0.0293,0.094
21.300956,-0.1292,0.0504,-0.0743,0.157
21.301402,-0.1097,0.0209,-0.0646,0.129
21.319325,-0.0681,-0.0302,-0.0477,0.088
21.319992,-0.0681,-0.0302,-0.0477,0.088
21.339318,-0.0553,0.0419,-0.0524,0.087
21.339965,-0.0553,0.0419,-0.0524,0.087
21.378123,-0.0861,0.0186,0.0883,0.125
21.378953,-0.0861,0.0186,0.0883,0.125
21.396933,-0.0393,0.0548,0.0551,0.087
21.397601,-0.0393,0.0548,0.0551,0.087
21.404228,-0.0480,0.0606,0.0193,0.080
21.405174,-0.0480,0.0606,0.0193,0.080
21.422476,-0.0616,0.0473,-0.0301,0.083
21.423357,-0.0616,0.0473,-0.0301,0.083
21.440877,-0.0506,0.0719,-0.1851,0.205
21.442025,-0.0978,0.0520,-0.1443,0.182
21.475191,-0.0510,-0.0398,-0.0779,0.101
21.475942,-0.0544,-0.0192,-0.0685,0.090
21.487379,-0.0828,-0.0021,-0.0138,0.084
21.488149,-0.0828,-0.0021,-0.0138,0.084
21.505071,-0.1025,-0.0056,0.0863,0.134
21.506022,-0.0962,0.0024,0.1365,0.167
21.521971,-0.0904,0.0335,0.1269,0.159
21.522596,-0.0904,0.0335,0.1269,0.159
21.542400,-0.0970,0.0787,-0.0136,0.126
21.543238,-0.0970,0.0787,-0.0136,0.126
21.579884,-0.0960,0.1034,-0.0888,0.167
21.580866,-0.0471,0.0978,-0.1054,0.151
21.593650,-0.0388,0.0441,-0.0622,0.086
21.594480,-0.0388,0.0441,-0.0622,0.086
21.604478,-0.0223,0.0177,-0.0239,0.037
21.605548,0.0106,0.0204,-0.0311,0.039
21.623428,-0.0651,-0.0175,-0.0555,0.087
21.624452,-0.0651,-0.0175,-0.0555,0.087
21.644731,-0.0692,-0.0210,0.0346,0.080
21.645740,-0.0660,-0.0243,0.0583,0.091
21.674140,-0.0834,0.0131,0.2323,0.247
21.674887,-0.0834,0.0131,0.2323,0.247
21.687566,-0.1426,0.0773,0.2092,0.265
