time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.446575,-0.0066,-0.1713,-0.4526,0.484
0.447590,-0.0066,-0.1713,-0.4526,0.484
0.466176,0.0814,-0.1063,-0.3746,0.398
0.466955,0.0814,-0.1063,-0.3746,0.398
0.486816,-0.0396,-0.0485,-0.1417,0.155
0.487908,-0.0396,-0.0485,-0.1417,0.155
0.507140,0.0221,-0.0657,0.0797,0.106
0.507870,0.0221,-0.0657,0.0797,0.106
0.538338,0.1367,-0.1280,0.1248,0.225
0.539661,0.1367,-0.1280,0.1248,0.225
0.570811,-0.0173,-0.0434,-0.0399,0.061
0.572366,0.0341,-0.0354,-0.1138,0.124
0.573226,0.0341,-0.0354,-0.1138,0.124
0.574161,0.0341,-0.0354,-0.1138,0.124
0.588248,0.0661,-0.0986,-0.2448,0.272
0.600750,0.0765,-0.0322,-0.2709,0.283
0.619003,-0.0478,-0.0234,-0.1684,0.177
0.620406,-0.0478,-0.0234,-0.1684,0.177
0.632023,-0.0698,-0.0454,-0.0642,0.105
0.632916,-0.0698,-0.0454,-0.0642,0.105
0.656182,-0.0191,-0.0393,0.1665,0.172
0.656744,-0.0191,-0.0393,0.1665,0.172
0.675449,0.0150,-0.0620,0.1853,0.196
0.676879,-0.0074,-0.0786,0.1469,0.167
0.690451,-0.0295,-0.1113,0.0940,0.149
0.702120,-0.0451,-0.0846,-0.0169,0.097
0.714996,-0.0761,-0.1137,0.0156,0.138
0.716626,-0.0510,-0.1253,0.0318,0.139
0.745871,-0.1022,-0.0981,0.1670,0.219
0.746551,-0.1022,-0.0981,0.1670,0.219
0.768415,-0.0682,-0.0345,0.0625,0.099
0.769417,-0.0682,-0.0345,0.0625,0.099
0.780746,-0.0012,-0.0259,-0.0695,0.074
0.781630,-0.0012,-0.0259,-0.0695,0.074
0.792511,0.0898,0.0150,-0.2229,0.241
0.803953,-0.0945,-0.0523,-0.2592,0.281
0.817093,-0.0581,-0.0802,-0.2006,0.224
0.818267,-0.0581,-0.0802,-0.2006,0.224
0.850343,0.0432,-0.0437,-0.2455,0.253
0.851431,0.0039,-0.0741,-0.2751,0.285
0.856722,-0.0853,-0.1163,-0.3000,0.333
0.857607,-0.0853,-0.1163,-0.3000,0.333
0.873388,-0.2186,-0.1673,-0.2239,0.355
0.877099,-0.1761,-0.1399,-0.1218,0.256
0.893819,-0.0127,-0.0658,0.1375,0.153
0.900572,-0.0114,-0.0316,0.1779,0.181
0.923802,-0.1224,-0.0669,0.1874,0.234
0.924390,-0.0585,-0.0675,0.1637,0.187
0.935290,0.0236,-0.0498,0.1452,0.155
0.936270,0.0236,-0.0498,0.1452,0.155
0.954428,-0.0394,-0.0558,0.1241,0.142
0.966062,-0.1221,-0.1250,0.0759,0.191
0.977620,-0.0620,-0.1658,0.0658,0.189
0.978003,-0.0620,-0.1658,0.0658,0.189
0.994917,0.0445,-0.1129,0.1123,0.165
0.998174,0.0445,-0.1129,0.1123,0.165
1.021411,-0.1097,-0.0966,0.1231,0.191
1.022059,-0.1097,-0.0966,0.1231,0.191
1.041892,-0.0457,-0.0907,0.0278,0.105
1.043170,-0.0457,-0.0907,0.0278,0.105
1.056104,-0.0542,-0.0664,-0.0818,0.118
1.065620,-0.0713,-0.0469,-0.0961,0.129
1.081187,-0.0785,-0.0117,-0.0413,0.090
1.082651,-0.0785,-0.0117,-0.0413,0.090
1.097008,-0.0260,0.0353,0.1208,0.129
1.109796,-0.0489,0.0240,0.1539,0.163
1.121049,-0.0008,0.0155,0.1584,0.159
1.122008,-0.0008,0.0155,0.1584,0.159
1.137408,-0.0098,-0.0672,0.0244,0.072
1.150587,-0.0499,-0.0973,-0.0781,0.134
1.164550,-0.0644,-0.1176,-0.2142,0.253
1.165366,-0.1095,-0.1520,-0.2452,0.309
1.177547,-0.1416,-0.1207,-0.2691,0.327
1.186635,-0.1088,-0.1204,-0.2215,0.275
1.198060,-0.0342,-0.0965,-0.1285,0.164
1.208750,0.0268,-0.0481,0.0099,0.056
1.220475,-0.0029,0.0081,0.1481,0.148
1.221539,-0.0029,0.0081,0.1481,0.148
1.238394,-0.0579,-0.0010,0.2053,0.213
1.254780,-0.0730,-0.0712,0.0983,0.142
1.266394,-0.0701,-0.0868,0.0128,0.112
1.267071,-0.0701,-0.0868,0.0128,0.112
1.279363,-0.0354,-0.1268,-0.1659,0.212
1.286634,-0.0764,-0.1442,-0.1730,0.238
1.299180,-0.1327,-0.1329,-0.1735,0.256
1.307277,-0.1389,-0.1441,-0.1189,0.233
1.336129,0.0169,-0.0391,0.2783,0.282
1.337001,0.0169,-0.0391,0.2783,0.282
1.355416,-0.0106,-0.0147,0.1515,0.153
1.356786,-0.0106,-0.0147,0.1515,0.153
1.366229,-0.0414,-0.0306,-0.0155,0.054
1.366916,-0.0414,-0.0306,-0.0155,0.054
1.380657,-0.0791,-0.0725,-0.2014,0.228
1.385451,-0.0905,-0.0910,-0.2323,0.265
1.402347,-0.0614,-0.0942,-0.1771,0.210
1.402946,-0.0614,-0.0942,-0.1771,0.210
1.422729,-0.0274,-0.0415,0.0235,0.055
1.423235,-0.0274,-0.0415,0.0235,0.055
1.441323,-0.0647,-0.0452,0.0517,0.094
1.451185,-0.0496,-0.0570,0.0731,0.105
1.461682,-0.0431,-0.0868,0.0444,0.107
1.474481,-0.0562,-0.0662,0.0352,0.094
1.485542,-0.0351,-0.0594,-0.0099,0.070
1.486532,-0.0351,-0.0594,-0.0099,0.070
1.502210,-0.0322,-0.0581,-0.0885,0.111
1.506663,-0.0534,-0.0706,-0.1076,0.139
1.540821,0.0020,-0.1073,-0.0176,0.109
1.541522,0.0020,-0.1073,-0.0176,0.109
1.554920,-0.0691,-0.1314,0.1637,0.221
1.555431,-0.0691,-0.1314,0.1637,0.221
1.562956,-0.0786,-0.1258,0.1493,0.210
1.579610,-0.0537,-0.0478,0.0250,0.076
1.596319,-0.0703,-0.0545,-0.0205,0.091
1.597147,-0.0703,-0.0545,-0.0205,0.091
1.612753,-0.0596,-0.0357,-0.0302,0.076
1.613570,-0.0752,-0.0333,-0.0207,0.085
1.629530,-0.0610,0.0024,-0.0280,0.067
1.630328,-0.0610,0.0024,-0.0280,0.067
1.649679,-0.0591,-0.0736,-0.1505,0.178
1.650703,-0.0591,-0.0736,-0.1505,0.178
1.673069,-0.0532,-0.1096,0.0167,0.123
1.674391,-0.0232,-0.1118,0.0024,0.114
1.684803,-0.0312,-0.0879,-0.0669,0.115
1.685348,-0.0312,-0.0879,-0.0669,0.115
1.704827,-0.0422,-0.0496,-0.0475,0.081
1.705411,-0.0422,-0.0496,-0.0475,0.081
1.732557,0.0286,-0.0833,0.1687,0.190
1.733331,0.0005,-0.1012,0.0923,0.137
1.748101,-0.0531,-0.0847,-0.0581,0.116
1.748744,-0.0531,-0.0847,-0.0581,0.116
1.765678,-0.1362,-0.0660,0.0283,0.154
1.766467,-0.1362,-0.0660,0.0283,0.154
1.785628,0.0583,-0.0654,0.2032,0.221
1.786382,0.0583,-0.0654,0.2032,0.221
1.806511,-0.1021,-0.0481,0.0332,0.118
1.807176,-0.1021,-0.0481,0.0332,0.118
1.831654,-0.1006,-0.0431,-0.0735,0.132
1.832489,-0.1094,-0.0425,-0.0445,0.126
1.846410,-0.0390,-0.0462,-0.0153,0.062
1.847018,-0.0390,-0.0462,-0.0153,0.062
1.866796,-0.0089,-0.0896,-0.1031,0.137
1.867624,-0.0459,-0.0749,-0.1340,0.160
1.887052,-0.1069,-0.0448,-0.0783,0.140
1.887750,-0.1121,-0.0615,-0.0636,0.143
1.907541,0.0118,-0.1182,-0.1369,0.181
1.908747,-0.0020,-0.1385,-0.1822,0.229
1.930549,-0.1187,-0.1170,-0.1703,0.238
1.931135,-0.1187,-0.1170,-0.1703,0.238
1.948061,-0.0051,-0.0277,0.0603,0.067
1.948933,-0.0051,-0.0277,0.0603,0.067
1.968266,-0.0669,-0.0267,0.2158,0.227
1.969048,-0.0669,-0.0267,0.2158,0.227
1.988338,-0.0816,-0.0288,0.3027,0.315
1.988974,-0.0816,-0.0288,0.3027,0.315
2.008726,0.0237,-0.0560,0.2234,0.232
2.009419,0.0237,-0.0560,0.2234,0.232
2.047231,-0.0989,-0.1195,-0.2741,0.315
2.047927,-0.0989,-0.1195,-0.2741,0.315
2.059787,-0.0446,-0.0845,-0.1692,0.194
2.060134,-0.0446,-0.0845,-0.1692,0.194
2.075672,-0.0155,-0.0456,-0.0145,0.050
2.076183,-0.0155,-0.0456,-0.0145,0.050
2.092990,0.0017,0.0265,0.1234,0.126
2.093987,0.0017,0.0265,0.1234,0.126
2.109651,-0.0440,-0.0025,0.0535,0.069
2.110421,-0.0440,-0.0025,0.0535,0.069
2.148470,-0.0328,-0.0712,0.0025,0.078
2.149397,-0.0328,-0.0712,0.0025,0.078
2.159854,-0.0447,-0.0660,0.0120,0.081
2.160481,-0.0447,-0.0660,0.0120,0.081
2.175979,-0.0250,-0.0853,-0.0741,0.116
2.176568,-0.0423,-0.1018,-0.1124,0.157
2.192975,-0.1023,-0.0939,-0.1223,0.185
2.193503,-0.1023,-0.0939,-0.1223,0.185
2.210864,-0.0832,-0.0584,-0.1136,0.152
2.211761,-0.0726,-0.0480,-0.0853,0.122
2.245188,-0.0170,0.0555,0.1857,0.195
2.245816,-0.0170,0.0555,0.1857,0.195
2.260977,-0.0580,-0.0231,0.0371,0.073
2.261667,-0.0620,-0.0589,-0.0276,0.090
2.275582,-0.0410,-0.0874,-0.0707,0.120
2.276251,-0.0610,-0.0919,-0.0970,0.147
2.292884,-0.0552,-0.0732,-0.0086,0.092
2.293529,-0.0552,-0.0732,-0.0086,0.092
2.312565,-0.0651,-0.0554,-0.0546,0.101
2.313507,-0.0651,-0.0554,-0.0546,0.101
2.347534,-0.0845,-0.0138,-0.0029,0.086
2.348159,-0.0845,-0.0138,-0.0029,0.086
2.361308,-0.0580,-0.0445,0.0855,0.113
2.362249,-0.0411,-0.0662,0.0951,0.123
2.375568,-0.0114,-0.0595,0.0162,0.063
2.376685,-0.0267,-0.0381,-0.0843,0.096
2.392982,-0.0558,0.0021,-0.1946,0.202
2.393554,-0.0558,0.0021,-0.1946,0.202
2.413655,-0.0595,-0.0354,0.0510,0.086
2.414423,-0.0595,-0.0354,0.0510,0.086
2.447277,-0.0274,-0.0325,0.0378,0.057
2.448025,-0.0274,-0.0325,0.0378,0.057
2.460206,-0.0119,-0.0213,0.0808,0.084
2.460755,-0.0119,-0.0213,0.0808,0.084
2.474615,-0.0648,-0.0882,0.0594,0.124
2.475298,-0.0648,-0.0882,0.0594,0.124
2.494919,-0.0917,-0.0246,-0.0364,0.102
2.496188,-0.0761,-0.0112,-0.0749,0.107
2.515114,-0.0767,-0.0009,0.0177,0.079
2.516244,-0.0878,0.0021,0.0891,0.125
2.545499,-0.0023,0.0220,0.1909,0.192
2.546473,0.0023,0.0120,0.0999,0.101
2.558967,-0.0678,-0.0336,-0.0196,0.078
2.559588,-0.0678,-0.0336,-0.0196,0.078
2.575447,-0.0727,-0.0783,-0.1459,0.181
2.576056,-0.0508,-0.0756,-0.1768,0.199
2.596461,-0.0506,-0.0018,-0.2815,0.286
2.597349,-0.0506,-0.0018,-0.2815,0.286
2.616467,-0.0838,-0.0054,-0.1834,0.202
2.617219,-0.0838,-0.0054,-0.1834,0.202
2.646090,-0.0490,-0.0570,-0.0022,0.075
2.647014,-0.0143,-0.0407,0.0288,0.052
2.659982,0.0114,-0.0084,0.0116,0.018
2.660804,-0.0027,-0.0233,0.0066,0.024
2.677598,-0.0771,-0.0135,0.1090,0.134
2.678661,-0.0771,-0.0135,0.1090,0.134
2.697992,-0.0567,-0.0278,0.2553,0.263
2.698795,-0.0567,-0.0278,0.2553,0.263
2.728608,-0.1197,-0.0710,-0.0685,0.155
2.729315,-0.1197,-0.0710,-0.0685,0.155
2.746733,-0.0805,-0.1130,-0.1231,0.186
2.747410,-0.0805,-0.1130,-0.1231,0.186
2.758646,-0.1197,-0.1441,-0.1881,0.265
2.759761,-0.1197,-0.1441,-0.1881,0.265
2.778987,-0.0590,-0.0835,-0.0773,0.128
2.780176,-0.0590,-0.0835,-0.0773,0.128
2.799402,-0.0110,0.0080,0.1645,0.165
2.800124,-0.0110,0.0080,0.1645,0.165
2.828208,-0.0685,0.0227,0.1132,0.134
2.828848,-0.0685,0.0227,0.1132,0.134
2.841963,-0.0312,-0.0327,0.0061,0.046
2.842523,-0.0312,-0.0327,0.0061,0.046
2.860183,-0.0845,-0.0220,0.0599,0.106
2.860978,-0.0602,-0.0231,0.0005,0.064
2.880473,-0.1170,-0.0764,-0.2568,0.292
2.881130,-0.1170,-0.0764,-0.2568,0.292
2.900941,-0.0693,-0.0556,-0.1061,0.138
2.901886,-0.0693,-0.0556,-0.1061,0.138
2.926911,-0.0747,-0.0480,0.1325,0.159
2.927595,-0.0747,-0.0480,0.1325,0.159
2.941579,-0.1262,-0.0406,0.0107,0.133
2.942892,-0.1262,-0.0406,0.0107,0.133
2.962129,-0.0601,-0.0947,0.0883,0.143
2.962937,-0.0601,-0.0947,0.0883,0.143
2.982318,-0.0325,-0.0595,-0.0018,0.068
2.982992,-0.0325,-0.0595,-0.0018,0.068
3.003246,-0.1723,-0.0499,-0.0155,0.180
3.004183,-0.1723,-0.0499,-0.0155,0.180
3.043980,-0.1170,-0.0460,-0.0055,0.126
3.044762,-0.1225,-0.0611,0.0543,0.147
3.045264,-0.1225,-0.0611,0.0543,0.147
3.045844,-0.1225,-0.0611,0.0543,0.147
3.064161,-0.0893,-0.0955,0.0547,0.142
3.065466,-0.0817,-0.0730,0.0334,0.115
3.084118,-0.0970,-0.0509,-0.0785,0.135
3.084811,-0.1025,-0.0374,-0.0736,0.132
3.105595,-0.0561,-0.0740,-0.0400,0.101
3.106355,-0.0561,-0.0740,-0.0400,0.101
3.142970,-0.0385,-0.0997,0.1118,0.155
3.143775,-0.0385,-0.0997,0.1118,0.155
3.155785,-0.0626,-0.0435,-0.0789,0.110
3.156633,-0.0626,-0.0435,-0.0789,0.110
3.171437,-0.1209,-0.0435,-0.1505,0.198
3.171892,-0.1209,-0.0435,-0.1505,0.198
3.189388,-0.0926,-0.0547,-0.0311,0.112
3.190335,-0.0714,-0.0625,-0.0049,0.095
3.205795,-0.1114,-0.0638,0.0782,0.150
3.206563,-0.1114,-0.0638,0.0782,0.150
3.243348,-0.0864,-0.0351,0.0349,0.100
3.244044,-0.0864,-0.0351,0.0349,0.100
3.256454,-0.0782,-0.0842,-0.1464,0.186
3.257064,-0.0782,-0.0842,-0.1464,0.186
3.271344,-0.1058,-0.0923,-0.2466,0.284
3.271975,-0.1058,-0.0923,-0.2466,0.284
3.288800,-0.1101,-0.0858,-0.1581,0.211
3.289524,-0.1295,-0.0725,-0.1080,0.184
3.306941,-0.1327,-0.0391,0.0160,0.139
3.307570,-0.1327,-0.0391,0.0160,0.139
3.341974,-0.0486,-0.0267,0.1544,0.164
3.342607,-0.0486,-0.0267,0.1544,0.164
3.355675,-0.0670,-0.0373,0.0831,0.113
3.356810,-0.0670,-0.0373,0.0831,0.113
3.370613,-0.0934,-0.0892,-0.0409,0.135
3.371400,-0.0934,-0.0892,-0.0409,0.135
3.389477,-0.1199,-0.1170,-0.0071,0.168
3.389977,-0.0897,-0.1169,-0.0095,0.148
3.409874,-0.0993,-0.0946,0.1054,0.173
3.410442,-0.0993,-0.0946,0.1054,0.173
3.441929,-0.1221,-0.0559,0.0651,0.149
3.442590,-0.1221,-0.0559,0.0651,0.149
3.453392,-0.1046,-0.0582,0.0366,0.125
3.454332,-0.0872,-0.0594,0.0080,0.106
3.470239,-0.0827,-0.0695,-0.0372,0.114
3.470913,-0.0827,-0.0695,-0.0372,0.114
3.490654,-0.0930,-0.0713,-0.0155,0.118
3.491863,-0.0930,-0.0713,-0.0155,0.118
3.510856,-0.0733,-0.0506,-0.0729,0.115
3.511747,-0.0733,-0.0506,-0.0729,0.115
3.541480,-0.0645,-0.0588,0.0066,0.088
3.542233,-0.0645,-0.0588,0.0066,0.088
3.553378,-0.0781,-0.0359,-0.0457,0.097
3.554242,-0.0883,-0.0426,-0.0574,0.114
3.571396,-0.1324,-0.0750,-0.0495,0.160
3.572010,-0.1324,-0.0750,-0.0495,0.160
3.591553,-0.0829,-0.0652,-0.1589,0.191
3.592244,-0.0829,-0.0652,-0.1589,0.191
3.611950,-0.1004,-0.0592,-0.0631,0.133
3.612755,-0.1004,-0.0592,-0.0631,0.133
3.640871,-0.0802,-0.0841,0.0606,0.131
3.641491,-0.0802,-0.0841,0.0606,0.131
3.652527,-0.0768,-0.0776,0.1754,0.207
3.653269,-0.1041,-0.0752,0.2234,0.258
3.672923,-0.1119,-0.0834,0.1065,0.176
3.673672,-0.1218,-0.0687,0.0612,0.153
3.693246,-0.1538,-0.0499,-0.0623,0.173
3.694262,-0.1269,-0.0286,-0.0930,0.160
3.713422,-0.1179,-0.0383,-0.0608,0.138
3.714448,-0.1043,-0.0381,-0.0031,0.111
3.740312,-0.1043,-0.1205,0.0029,0.159
3.740913,-0.1043,-0.1205,0.0029,0.159
3.754108,-0.1013,-0.0965,-0.0491,0.148
3.754917,-0.1013,-0.0965,-0.0491,0.148
3.774556,-0.0621,-0.1124,-0.0447,0.136
3.775337,-0.0621,-0.1124,-0.0447,0.136
3.794551,-0.0744,-0.0830,-0.0197,0.113
3.795151,-0.0744,-0.0830,-0.0197,0.113
3.815518,-0.0705,-0.0386,0.1828,0.200
3.816500,-0.0705,-0.0386,0.1828,0.200
3.839816,-0.0441,-0.0635,-0.0246,0.081
3.840456,-0.0441,-0.0635,-0.0246,0.081
3.855809,-0.1083,-0.0392,-0.2943,0.316
3.856571,-0.1083,-0.0392,-0.2943,0.316
3.875958,-0.1010,-0.0809,-0.2653,0.295
3.876528,-0.1010,-0.0809,-0.2653,0.295
3.896591,-0.1255,-0.1447,0.0689,0.204
3.897299,-0.1255,-0.1447,0.0689,0.204
3.917201,-0.0667,-0.1058,0.1518,0.197
3.918340,-0.0952,-0.0912,0.0942,0.162
3.955398,-0.0862,-0.0400,0.0682,0.117
3.956009,-0.0862,-0.0400,0.0682,0.117
3.968013,-0.0475,-0.0873,0.0946,0.137
3.968607,-0.0475,-0.0873,0.0946,0.137
3.984202,-0.0242,-0.0637,0.1045,0.125
3.984711,-0.0242,-0.0637,0.1045,0.125
4.000524,-0.0238,-0.0513,0.0020,0.057
4.001208,-0.0238,-0.0513,0.0020,0.057
4.017955,-0.0514,-0.0314,-0.1364,0.149
4.018601,-0.0514,-0.0314,-0.1364,0.149
4.054969,-0.0541,-0.0937,-0.1022,0.149
4.055534,-0.0541,-0.0937,-0.1022,0.149
4.067995,-0.0393,-0.0995,0.0092,0.107
4.068816,-0.0393,-0.0995,0.0092,0.107
4.084079,-0.0973,-0.0822,0.0516,0.137
4.084760,-0.0973,-0.0822,0.0516,0.137
4.100881,-0.0532,-0.0808,0.0273,0.101
4.101624,-0.0532,-0.0808,0.0273,0.101
4.119107,-0.0570,-0.0709,-0.0012,0.091
4.119803,-0.0570,-0.0709,-0.0012,0.091
4.154689,-0.0527,-0.0703,-0.0061,0.088
4.155301,-0.0527,-0.0703,-0.0061,0.088
4.167402,-0.0313,-0.0623,0.0102,0.070
4.168342,-0.0297,-0.0506,0.0315,0.067
4.183855,-0.0384,-0.0532,0.1454,0.160
4.184528,-0.0384,-0.0532,0.1454,0.160
4.200242,0.0248,-0.0542,0.2334,0.241
4.200902,0.0248,-0.0542,0.2334,0.241
4.220342,0.0009,-0.0896,0.1236,0.153
4.221042,0.0009,-0.0896,0.1236,0.153
4.254058,-0.0285,-0.0673,-0.2296,0.241
4.254709,-0.0285,-0.0673,-0.2296,0.241
4.266878,-0.0084,-0.0609,-0.1795,0.190
4.267826,0.0041,-0.0477,-0.1485,0.156
4.283693,0.0026,-0.0273,0.0162,0.032
4.284432,0.0026,-0.0273,0.0162,0.032
4.301166,-0.0075,-0.0422,0.0999,0.109
4.316742,0.0089,-0.0876,0.0669,0.111
4.333687,-0.0476,-0.0717,-0.0948,0.128
4.334738,-0.0476,-0.0717,-0.0948,0.128
4.349634,-0.0746,-0.0816,-0.0753,0.134
4.350360,-0.0746,-0.0816,-0.0753,0.134
4.369839,-0.0305,-0.0853,0.0203,0.093
4.370568,-0.0305,-0.0853,0.0203,0.093
4.382957,0.0016,-0.0496,0.0247,0.055
4.399977,-0.0546,-0.0309,0.0459,0.078
4.416146,0.0160,-0.0462,0.0312,0.058
4.416830,0.0128,-0.0625,0.0215,0.067
4.433278,0.0085,-0.0713,0.0118,0.073
4.433885,0.0085,-0.0713,0.0118,0.073
4.452815,0.0239,-0.0441,-0.0024,0.050
4.453383,0.0239,-0.0441,-0.0024,0.050
4.465876,0.0379,-0.0366,-0.0213,0.057
4.466637,0.0378,-0.0496,-0.0428,0.076
4.484909,-0.0098,-0.0789,-0.1238,0.147
4.486138,-0.0098,-0.0789,-0.1238,0.147
4.505254,0.0135,-0.0895,-0.1383,0.165
4.506335,0.0247,-0.0832,-0.0667,0.109
4.536590,-0.0098,-0.0123,0.1289,0.130
4.537259,-0.0210,-0.0215,0.1480,0.151
4.548011,0.0072,-0.0385,0.1695,0.174
4.548611,0.0072,-0.0385,0.1695,0.174
4.566510,-0.0408,-0.0859,0.0907,0.131
4.567467,-0.0408,-0.0859,0.0907,0.131
4.586057,0.0305,-0.0554,-0.0430,0.076
4.586761,0.0380,-0.0485,-0.0454,0.077
4.606075,-0.0139,-0.0809,-0.0744,0.111
4.606981,-0.0197,-0.0776,-0.0793,0.113
4.635873,0.0126,-0.0387,-0.0874,0.096
4.636651,0.0125,-0.0256,-0.0828,0.088
4.648808,0.0156,-0.0165,-0.0687,0.072
4.649573,0.0156,-0.0165,-0.0687,0.072
4.666954,0.0910,-0.0387,0.0316,0.104
4.681835,0.0201,-0.0785,-0.0017,0.081
4.698412,0.0093,-0.0359,-0.0515,0.063
4.699235,0.0093,-0.0359,-0.0515,0.063
4.716013,0.0385,-0.0263,-0.0991,0.110
4.717055,0.0457,-0.0124,-0.0847,0.097
4.732527,-0.0274,-0.0700,0.0159,0.077
4.733188,-0.0274,-0.0700,0.0159,0.077
4.753591,-0.0108,-0.0868,-0.0131,0.088
4.754522,-0.0108,-0.0868,-0.0131,0.088
4.769008,-0.0115,-0.0786,-0.0040,0.080
4.781285,-0.0423,-0.0932,0.0313,0.107
4.798819,0.0248,-0.0472,0.1005,0.114
4.799785,0.0248,-0.0472,0.1005,0.114
4.815032,0.0798,-0.0518,0.1173,0.151
4.815926,0.0965,-0.0494,0.0670,0.127
4.832452,0.0479,-0.0164,-0.1030,0.115
4.851614,0.0176,0.0043,-0.0718,0.074
4.852319,0.0176,0.0043,-0.0718,0.074
4.864178,0.0191,-0.0129,-0.0118,0.026
4.881072,0.0832,-0.0445,-0.0741,0.120
4.881910,0.0832,-0.0445,-0.0741,0.120
4.897570,-0.0164,-0.0882,-0.1246,0.154
4.898299,-0.0164,-0.0882,-0.1246,0.154
4.915095,-0.0049,-0.0860,0.0762,0.115
4.915946,0.0300,-0.0929,0.1217,0.156
4.930982,0.0652,-0.0566,0.0044,0.086
4.951453,-0.0336,-0.0497,-0.1062,0.122
4.952038,-0.0336,-0.0497,-0.1062,0.122
4.963788,0.0434,-0.0355,0.0012,0.056
4.980916,0.0676,0.0193,0.0889,0.113
4.981548,0.0676,0.0193,0.0889,0.113
4.997517,0.0306,-0.0002,0.0213,0.037
4.998375,0.0306,-0.0002,0.0213,0.037
5.013921,-0.0117,-0.0217,0.0281,0.037
5.030632,-0.0076,-0.0579,0.0042,0.059
5.047144,-0.0042,-0.0457,-0.0961,0.107
5.047799,-0.0042,-0.0457,-0.0961,0.107
5.070405,-0.0104,-0.0381,-0.1895,0.194
5.071059,0.0019,-0.0202,-0.1561,0.157
5.087964,-0.0099,-0.0051,-0.0299,0.032
5.088816,-0.0099,-0.0051,-0.0299,0.032
5.097571,0.0116,-0.0223,0.0869,0.090
5.099379,0.0116,-0.0223,0.0869,0.090
5.114281,0.0394,-0.0460,0.1269,0.141
5.129791,0.0563,-0.0509,0.1146,0.137
5.147200,0.0285,-0.0226,0.0596,0.070
5.147967,0.0285,-0.0226,0.0596,0.070
5.167971,0.0237,-0.0587,-0.0026,0.063
5.168560,0.0237,-0.0587,-0.0026,0.063
5.179908,0.0275,-0.0534,0.0117,0.061
5.197448,0.0184,-0.0330,-0.0052,0.038
5.198771,0.0184,-0.0330,-0.0052,0.038
5.213272,-0.0190,0.0006,0.0092,0.021
5.230345,0.0146,0.0182,-0.0529,0.058
5.231359,-0.0182,0.0106,-0.0983,0.101
5.246167,-0.0027,-0.0125,-0.1248,0.125
5.246911,-0.0027,-0.0125,-0.1248,0.125
5.267100,0.0159,-0.0078,-0.0272,0.032
5.267705,0.0159,-0.0078,-0.0272,0.032
5.279193,0.0123,-0.0153,0.0468,0.051
5.296007,0.0453,0.0128,0.0492,0.068
5.296621,0.0453,0.0128,0.0492,0.068
5.312902,0.0319,0.0056,-0.0293,0.044
5.329152,0.0149,0.0115,-0.1869,0.188
5.330100,0.0146,0.0186,-0.2132,0.215
5.345667,0.0241,0.0149,-0.1370,0.140
5.346522,0.0241,0.0149,-0.1370,0.140
5.367617,0.0002,-0.0228,0.0752,0.079
5.368362,0.0002,-0.0228,0.0752,0.079
5.379122,0.0697,-0.0185,0.1206,0.141
