time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.255987,-0.5626,-0.6378,2.5995,2.735
13.277888,0.0844,-1.1576,3.6170,3.799
13.314369,0.0202,-0.0999,0.6411,0.649
13.315230,0.0202,-0.0999,0.6411,0.649
13.342612,-0.4765,-0.2780,-1.5423,1.638
13.365378,-0.3079,0.1602,-2.1660,2.194
13.389561,-0.2584,0.6196,-1.9940,2.104
13.415048,-0.3417,0.0135,-1.2350,1.281
13.416085,-0.3417,0.0135,-1.2350,1.281
13.444906,-0.4580,-0.5289,-0.2725,0.751
13.455582,-0.2051,-0.3119,0.1378,0.398
13.501423,0.2101,0.4237,-0.2857,0.553
13.502437,0.1867,0.4874,-0.6036,0.798
13.526767,-0.1612,0.4157,-1.6971,1.755
13.541833,-0.2510,0.5968,-2.0726,2.171
13.564259,0.0323,0.7170,-2.1669,2.283
13.586121,0.0553,0.8775,-1.6354,1.857
13.613614,-0.1759,0.6124,-0.9531,1.147
13.638151,-0.4995,0.9069,-0.3852,1.105
13.639271,-0.4995,0.9069,-0.3852,1.105
13.657639,-0.5274,1.0638,-0.0214,1.188
13.703252,-0.3409,0.9564,0.7246,1.247
13.704306,-0.3409,0.9564,0.7246,1.247
13.726525,-0.2675,0.5198,1.1341,1.276
13.741569,-0.3375,0.0481,1.6679,1.702
13.765456,-0.1802,0.3348,1.7945,1.834
13.787610,-0.1805,0.9725,1.5103,1.805
13.823238,0.4374,0.4385,1.7508,1.857
13.825096,0.4374,0.4385,1.7508,1.857
13.848845,0.6716,-0.2575,2.4927,2.594
13.874415,0.8549,-0.6559,2.7291,2.934
13.897344,0.9474,-0.6516,1.9919,2.300
13.923202,0.4638,-0.7665,-0.7851,1.191
13.923883,0.4638,-0.7665,-0.7851,1.191
13.950183,0.4049,-0.4671,-1.8218,1.924
13.962469,0.6501,-0.3491,-1.9259,2.062
13.986908,0.7056,-0.3605,-1.5371,1.729
14.013979,0.7075,-0.5177,-0.3765,0.954
14.046520,0.3702,-0.0883,-0.9395,1.014
14.046871,0.3702,-0.0883,-0.9395,1.014
14.064117,0.2743,0.1856,-1.7387,1.770
14.100273,0.2596,0.8541,-2.5017,2.656
14.121965,0.1701,1.0432,-2.0517,2.308
14.139109,0.1747,1.1819,-1.3997,1.840
14.163563,0.2115,1.0771,-0.9456,1.449
14.185096,0.5951,0.8907,-0.6454,1.251
14.208163,0.7919,0.7498,0.3986,1.161
14.210156,0.7919,0.7498,0.3986,1.161
14.254366,0.4305,0.5793,0.8007,1.078
14.254790,0.4305,0.5793,0.8007,1.078
14.271551,0.3113,0.7792,0.3414,0.906
14.294856,0.4164,0.8068,0.2412,0.939
14.327749,0.5644,0.4156,0.9249,1.160
14.347794,0.6451,0.7837,1.1023,1.498
14.359909,0.7439,1.1885,0.8278,1.628
14.383598,0.0292,0.2121,0.3313,0.394
14.405834,-0.6321,-0.6803,1.4106,1.689
14.443944,0.7446,-0.5252,3.9255,4.030
14.447229,0.7259,-0.3912,3.4961,3.592
14.463246,0.3087,-0.1985,1.6069,1.648
14.470837,0.1206,-0.1034,0.4853,0.511
14.495093,-0.1478,-0.1429,-1.2893,1.306
14.522016,-0.0660,0.0276,-2.1283,2.130
14.547034,0.0970,0.1409,-1.2877,1.299
14.560479,-0.0701,-0.0853,-0.9450,0.951
14.583771,0.0651,-0.5211,-0.3142,0.612
14.604014,0.0008,-0.6308,0.0260,0.631
14.641050,0.4225,0.0848,-0.0230,0.432
14.642382,0.4225,0.0848,-0.0230,0.432
14.656719,0.2871,0.1357,-0.9284,0.981
14.674569,-0.0977,0.2144,-1.7996,1.815
14.699795,-0.1424,0.3981,-2.1989,2.239
14.721593,-0.0019,0.7546,-2.0538,2.188
14.736853,0.0292,0.7902,-1.8925,2.051
14.760915,0.0262,0.7607,-1.5745,1.749
14.782639,-0.0717,0.6597,-0.5001,0.831
14.816585,-0.1603,1.0743,0.6159,1.249
14.817362,-0.1603,1.0743,0.6159,1.249
14.839133,-0.1836,1.1672,0.7423,1.395
14.857113,0.0170,1.2037,0.7577,1.422
14.897279,-0.1903,0.0007,1.4438,1.456
14.898161,-0.1903,0.0007,1.4438,1.456
14.918059,-0.2368,-0.2885,1.8614,1.898
14.939446,0.5930,1.0593,1.4397,1.883
14.959570,0.8567,0.8010,1.3923,1.820
14.980976,0.4763,0.5289,1.2720,1.458
15.017599,0.9600,-0.4404,2.2761,2.509
15.035657,0.9280,-0.3826,2.2794,2.491
15.047114,0.8359,-0.4805,1.8829,2.115
15.068957,0.1039,-0.6400,0.5689,0.863
15.091414,0.0618,-0.3835,-1.1976,1.259
15.127088,0.6525,0.1578,-2.5453,2.632
15.128662,0.6525,0.1578,-2.5453,2.632
15.142856,0.8364,-0.0883,-2.1220,2.283
15.164173,0.8966,-0.5610,-0.9614,1.429
15.205755,0.8007,-0.4115,0.5526,1.056
15.206841,0.8007,-0.4115,0.5526,1.056
15.233074,0.1410,-0.1795,-1.0064,1.032
15.245362,0.0523,0.1169,-1.8594,1.864
15.268026,0.0310,0.3894,-1.8271,1.868
15.290630,0.2573,0.6830,-1.7369,1.884
15.328476,0.1657,0.7129,-1.7525,1.899
15.329860,0.2174,0.7025,-1.6757,1.830
15.350142,0.4011,0.6439,-1.1582,1.385
15.377973,0.5976,0.6682,-0.5573,1.056
15.400991,0.4168,0.7927,-0.1835,0.914
15.427988,0.3989,0.9835,0.3277,1.111
15.430001,0.3668,0.9979,0.4429,1.152
15.449047,0.4827,1.1011,0.7204,1.402
15.468194,0.5373,0.9838,0.7267,1.336
15.491133,0.6502,0.2605,0.8387,1.093
15.516519,0.6313,-0.0215,1.5033,1.631
15.544515,0.6905,0.8743,1.9208,2.220
15.555585,0.3796,0.1914,1.9275,1.974
15.578868,0.3388,0.0981,1.9996,2.030
15.600005,0.5704,-0.3677,2.6016,2.689
15.634554,0.0693,-0.2810,0.7033,0.761
15.636267,0.0693,-0.2810,0.7033,0.761
15.655129,-0.2065,-0.1360,-0.9692,1.000
15.671284,-0.3820,-0.1776,-1.5976,1.652
15.714401,-0.4000,0.3644,-1.4772,1.573
15.715342,-0.4000,0.3644,-1.4772,1.573
15.737246,0.2602,-0.0832,-1.0534,1.088
15.755086,0.2264,-0.6959,0.2139,0.762
15.779286,0.4567,-0.6988,1.8047,1.988
15.798652,0.3309,-0.5492,1.0718,1.249
15.831861,0.1378,0.0426,-1.3925,1.400
15.849982,-0.0669,0.3374,-2.4707,2.495
15.864497,-0.2227,0.5091,-2.8165,2.871
15.886671,-0.0543,0.7233,-2.4053,2.512
15.909140,-0.1040,0.9326,-2.1764,2.370
15.936261,-0.1497,0.9056,-1.8381,2.055
15.937314,-0.1271,0.8731,-1.6616,1.881
15.961641,-0.1541,0.7858,-1.0422,1.314
15.975454,-0.1838,0.8041,-0.5896,1.014
15.996957,-0.1802,1.0562,-0.1181,1.078
16.019363,-0.2885,1.2324,0.2356,1.287
16.041831,-0.1977,1.1040,0.5251,1.238
16.062275,-0.0296,0.6889,0.8658,1.107
16.084576,-0.4263,0.0243,1.6997,1.753
16.106202,-0.3046,0.6312,2.2068,2.315
16.134372,0.1802,0.8865,2.0989,2.286
16.152131,0.6558,0.4506,1.7847,1.954
16.173070,0.9162,-0.0356,2.2552,2.434
16.195265,1.1261,-0.6251,2.5567,2.863
16.217516,1.0003,-0.1283,2.4187,2.620
16.218227,1.0003,-0.1283,2.4187,2.620
16.240813,0.4202,-0.2143,0.4795,0.673
16.264816,0.1543,-0.2443,-0.8317,0.880
16.283941,0.5263,0.2370,-1.5001,1.607
16.307762,0.8050,0.5422,-1.5022,1.788
16.327418,0.7736,0.0236,-0.6914,1.038
16.349502,0.2929,-0.7696,0.1531,0.838
16.372333,0.2762,-0.6582,0.7508,1.036
16.395322,0.1822,-0.3040,-0.2962,0.462
16.421403,0.0039,0.2780,-2.6959,2.710
16.446988,-0.1951,0.4302,-3.0464,3.083
16.447745,-0.1951,0.4302,-3.0464,3.083
16.462124,-0.1759,0.6238,-3.0357,3.104
16.484304,0.2022,0.8587,-2.7824,2.919
16.513430,0.5187,0.9445,-1.8721,2.160
16.545549,0.5681,0.7724,-0.6840,1.178
16.545799,0.5681,0.7724,-0.6840,1.178
16.564237,0.5367,0.7541,0.2036,0.948
16.598671,0.4742,0.7959,1.6225,1.868
16.629264,0.5480,1.0619,1.5750,1.977
16.630060,0.5480,1.0619,1.5750,1.977
16.645587,0.5580,1.0831,1.3941,1.852
16.666460,0.6256,0.5724,1.2752,1.531
16.716035,0.9097,1.2663,1.1221,1.921
16.718269,0.9636,1.2147,0.9950,1.842
16.742411,-0.0818,-0.1144,1.6905,1.696
16.749581,-0.0854,-0.1041,2.1443,2.149
16.773499,0.4043,-0.3306,4.2206,4.253
16.794479,0.1097,-0.6173,2.8867,2.954
16.827872,-0.1210,-0.1170,-0.8973,0.913
16.829317,-0.1210,-0.1170,-0.8973,0.913
16.849418,-0.9558,-0.1270,-2.3507,2.541
16.868703,-0.9517,0.1736,-2.6236,2.796
16.909622,-0.0489,0.3137,-1.9749,2.000
16.911359,-0.0299,0.0712,-1.9036,1.905
16.941284,0.1534,-0.7649,0.1236,0.790
16.949690,0.2383,-0.6895,0.4951,0.882
16.972379,0.5129,-0.2632,1.2094,1.340
16.993305,0.5662,-0.0428,-0.2417,0.617
17.024867,0.1410,0.3698,-1.9220,1.962
17.050416,0.0375,0.5944,-2.3888,2.462
17.050640,0.0375,0.5944,-2.3888,2.462
17.072028,0.1391,0.6749,-2.1318,2.240
17.108869,-0.0124,0.8361,-1.1952,1.459
17.132760,-0.3032,0.7738,-0.2776,0.876
17.133026,-0.3032,0.7738,-0.2776,0.876
17.153334,-0.3192,0.8375,0.3560,0.964
17.173135,-0.2321,1.1739,0.7468,1.411
17.217933,-0.2683,1.2026,0.0710,1.234
17.219574,-0.2331,1.0636,0.0716,1.091
17.242481,-0.4309,0.3562,0.3766,0.674
17.257971,-0.7455,0.0783,0.9454,1.207
17.280719,0.0084,1.1427,1.6303,1.991
17.302785,0.4514,0.2492,1.7307,1.806
17.329421,0.5208,-0.1445,3.4081,3.451
17.364210,1.5265,-0.2504,2.7305,3.138
17.364498,1.5265,-0.2504,2.7305,3.138
17.375705,1.0705,-0.1117,1.8442,2.135
17.415263,0.1018,-0.3059,-1.2763,1.316
17.433620,0.3565,-0.0116,-1.6267,1.665
17.457114,0.8431,0.3781,-1.6495,1.891
17.458471,0.8393,0.3941,-1.5891,1.840
17.480025,0.9478,0.1547,-1.3181,1.631
17.507596,0.7103,-0.6707,-0.3933,1.053
17.538536,0.2450,-0.5069,0.9779,1.128
17.540801,0.3161,-0.3967,0.9991,1.121
17.589945,0.2156,0.6256,-2.2303,2.326
17.590210,0.2156,0.6256,-2.2303,2.326
17.613130,-0.2265,0.6234,-2.6687,2.750
17.641149,0.0739,0.8021,-2.1845,2.328
17.642020,0.0739,0.8021,-2.1845,2.328
17.661291,0.4971,0.9381,-1.1856,1.591
17.680212,0.5303,0.8125,-0.7686,1.238
17.731235,0.4251,0.5931,0.4717,0.869
17.732421,0.4251,0.5931,0.4717,0.869
17.752357,0.3044,0.6954,0.8966,1.175
17.768441,0.3159,0.7762,1.0332,1.330
17.789592,0.4974,0.8639,0.5392,1.133
17.811708,0.4336,0.3267,0.5996,0.809
17.839743,0.9837,0.8713,1.0416,1.677
17.865234,-0.1154,0.2244,1.3403,1.364
17.865459,-0.1154,0.2244,1.3403,1.364
17.883316,-0.7101,-0.4537,1.7584,1.950
17.933517,0.7002,-0.1664,3.5736,3.645
17.935017,0.7002,-0.1664,3.5736,3.645
17.963088,-0.5251,0.3065,-0.1608,0.629
17.967265,-0.5251,0.3065,-0.1608,0.629
17.989798,-0.9189,0.0602,-1.8098,2.031
18.011932,-0.1939,0.3288,-1.9523,1.989
18.047419,0.5064,-0.2593,-0.8959,1.061
18.049141,0.5204,-0.4236,-0.8150,1.056
18.071436,0.1408,-1.0184,-0.2957,1.070
18.104498,0.4017,-0.5399,0.0073,0.673
18.124242,0.3020,-0.0540,-0.9502,0.998
18.144323,0.3305,0.3278,-1.8069,1.866
18.167959,0.2886,0.4676,-2.5004,2.560
18.170480,0.2413,0.5186,-2.6937,2.754
18.190607,-0.0312,0.7256,-2.8261,2.918
18.224121,-0.2031,0.8905,-2.0238,2.220
18.256600,-0.2979,0.9255,-0.8919,1.319
18.256948,-0.2979,0.9255,-0.8919,1.319
18.276646,-0.2959,0.8331,-0.3737,0.960
18.298652,-0.1153,1.0422,0.5404,1.180
18.324586,0.0816,1.3776,1.2823,1.884
18.346014,-0.0955,1.3764,1.2945,1.892
18.365748,-0.1123,0.5533,1.0974,1.234
18.387497,-0.8657,-0.3964,1.8391,2.071
18.409552,-0.2983,0.7727,2.1648,2.318
18.443774,0.4968,0.4068,1.8525,1.961
18.445432,0.4968,0.4068,1.8525,1.961
18.470202,0.6053,-0.1543,2.1275,2.217
18.475245,0.7149,-0.3200,2.1894,2.325
18.498845,1.2289,-0.3218,1.9276,2.309
18.525773,0.6403,-0.2895,0.9323,1.167
18.549529,0.4124,-0.2583,-0.4404,0.656
18.564466,0.4336,-0.1735,-0.9061,1.019
18.588463,0.7136,0.2802,-1.2855,1.497
18.609951,0.8364,0.4116,-1.6809,1.922
18.645937,0.3395,-0.6195,-1.0898,1.299
18.647960,0.2329,-0.7882,-0.8538,1.185
18.672506,0.2053,-0.9123,0.2510,0.968
18.696845,0.3154,-0.2794,0.0816,0.429
18.719159,-0.0312,0.1228,-1.2271,1.234
18.745813,-0.0808,0.5469,-2.4096,2.472
18.746807,-0.1233,0.5699,-2.5261,2.593
18.771331,-0.3096,0.6713,-2.5477,2.653
18.785898,-0.2476,0.6396,-2.4827,2.576
18.809376,0.0141,0.8405,-1.7496,1.941
18.838483,0.2363,0.7086,-0.9912,1.241
18.875796,0.2792,0.6853,0.7734,1.070
18.876566,0.2792,0.6853,0.7734,1.070
18.896212,0.0580,0.6392,0.9999,1.188
18.918251,0.0069,0.7842,0.8979,1.192
18.944803,0.2647,0.8639,0.8739,1.257
18.945658,0.2432,0.8080,0.8983,1.232
18.969873,0.4702,0.2703,0.9485,1.093
18.987071,0.6962,0.6460,1.0164,1.391
19.008200,0.5019,1.1465,0.8470,1.511
19.037338,-0.4481,-0.1599,1.4995,1.573
19.066532,-0.0138,-0.5720,4.3519,4.389
19.066954,-0.0138,-0.5720,4.3519,4.389
19.087298,0.5459,-0.5506,4.1538,4.226
19.120463,-0.1311,0.1381,-0.2746,0.334
19.147666,-0.9254,0.1041,-1.9835,2.191
19.147917,-0.9254,0.1041,-1.9835,2.191
19.169225,-0.6691,0.3800,-2.0418,2.182
19.189294,-0.1907,0.4241,-1.5737,1.641
19.237412,-0.0044,-0.8996,-0.2383,0.931
19.239073,-0.0044,-0.8996,-0.2383,0.931
19.258020,0.1138,-0.5973,0.8493,1.045
19.272306,0.3376,-0.2378,0.9220,1.010
19.294486,0.2529,0.0751,-0.7348,0.781
19.325144,-0.0518,0.3849,-3.0300,3.055
19.348772,-0.0920,0.5842,-2.9750,3.033
19.360414,0.0131,0.7202,-2.2337,2.347
19.382882,0.1092,0.5967,-1.6572,1.765
19.405235,-0.3484,0.5674,-1.1730,1.349
19.431269,-0.5183,0.5041,-0.5247,0.893
19.454201,-0.4145,0.7915,0.1892,0.913
19.454475,-0.4145,0.7915,0.1892,0.913
19.472566,-0.3633,1.0826,0.3285,1.188
19.493334,-0.2623,1.2484,0.8181,1.515
19.524472,0.1089,0.9118,1.3196,1.608
19.551446,-0.6093,-0.0390,1.1090,1.266
19.558929,-0.5666,-0.1179,1.2004,1.333
19.581972,-0.2666,1.0248,1.2705,1.654
19.604190,0.3359,0.9909,1.0645,1.493
19.640253,0.7917,-0.4882,2.4693,2.639
19.641578,0.7917,-0.4882,2.4693,2.639
19.669860,1.5557,-0.2864,4.6168,4.880
19.693053,1.0429,-0.1288,2.1077,2.355
19.716089,-0.2384,-0.3496,-1.2664,1.335
19.741597,-0.3511,-0.1754,-1.9453,1.984
19.742411,-0.3511,-0.1754,-1.9453,1.984
19.767752,0.1262,0.4039,-1.4821,1.541
19.780794,0.1974,0.3073,-1.5871,1.629
19.804893,0.1127,-0.7452,-2.0661,2.199
19.832512,0.4142,-1.2474,-0.1591,1.324
19.863057,0.8443,-0.2698,1.1235,1.431
19.863320,0.8443,-0.2698,1.1235,1.431
19.879844,0.2427,-0.1058,-0.3214,0.416
19.918654,-0.7147,0.2234,-3.3268,3.410
19.944318,-0.2226,0.6826,-3.1165,3.198
19.944633,-0.2226,0.6826,-3.1165,3.198
19.961541,-0.0478,0.7861,-2.3663,2.494
19.981660,-0.0532,0.4961,-1.0094,1.126
20.003717,0.2250,0.2771,0.4765,0.595
20.038562,0.5246,0.2329,1.3048,1.425
20.063062,0.2410,0.4412,0.7240,0.881
20.063420,0.2410,0.4412,0.7240,0.881
20.083622,0.3882,0.6687,0.6822,1.031
20.117112,0.4832,0.7179,0.5975,1.052
20.140930,0.8088,0.0677,1.1182,1.382
20.157749,0.8341,-0.2266,1.4994,1.731
20.180562,0.8770,1.0711,1.0826,1.757
20.202026,0.4494,0.3119,0.7019,0.890
20.224935,0.1997,-0.0456,1.4738,1.488
20.260797,0.3317,-0.9463,3.2888,3.438
20.263347,0.1457,-0.8849,2.9178,3.053
20.281512,-0.5431,-0.3652,1.1720,1.342
20.288747,-0.4606,-0.0471,0.2422,0.523
20.312854,-0.7212,0.0595,-1.2645,1.457
20.343041,-0.5620,0.6365,-1.3949,1.633
20.366792,0.2686,-0.0202,-1.7464,1.767
20.377351,0.5109,-0.6143,-1.5778,1.769
20.401644,0.5924,-1.0922,-0.3032,1.279
20.423832,0.7065,-1.0797,0.5659,1.409
20.459271,0.4738,-0.7385,-1.5850,1.812
20.461360,0.4738,-0.7385,-1.5850,1.812
20.478605,0.3891,-0.1084,-1.7394,1.786
20.490462,0.3021,0.0993,-1.6647,1.695
20.511794,0.2272,0.3512,-1.6206,1.674
20.544601,-0.1276,0.4781,-2.4166,2.467
20.566326,-0.1160,0.4119,-1.8478,1.897
20.577009,-0.0734,0.4067,-1.2935,1.358
20.601378,-0.1267,0.2805,-0.3783,0.488
20.622568,-0.0056,0.4535,0.5772,0.734
20.658584,-0.1103,0.6450,0.1636,0.674
20.660306,-0.1103,0.6450,0.1636,0.674
20.682460,-0.1525,0.8208,0.1715,0.852
20.694644,-0.1680,0.6743,0.1137,0.704
20.737060,-0.4578,0.8247,0.6672,1.155
20.737831,-0.4578,0.8247,0.6672,1.155
20.768534,0.5061,1.1875,1.0002,1.633
20.776941,0.7704,0.7177,0.8937,1.381
20.800627,0.7904,-0.0414,1.6959,1.872
20.826301,1.7572,-0.7715,3.9219,4.366
20.864328,0.6437,-0.7459,1.4418,1.746
20.864566,0.6437,-0.7459,1.4418,1.746
20.886344,0.3466,-0.5717,-0.5500,0.866
20.909738,0.4527,-0.1609,-0.8431,0.970
20.935554,0.4250,0.4762,-0.7158,0.959
20.961134,0.2966,-0.4626,-0.5911,0.807
20.961387,0.2966,-0.4626,-0.5911,0.807
20.980166,0.1723,-0.8807,-0.1569,0.911
21.031537,-0.0671,-0.3057,0.2963,0.431
21.033567,-0.1450,-0.2095,-0.1000,0.274
21.060073,-0.0843,-0.0392,-2.4933,2.495
21.065165,-0.0843,-0.0392,-2.4933,2.495
21.087252,0.1869,0.4825,-3.1166,3.159
21.108419,0.5916,0.7107,-2.3017,2.480
21.142853,0.8299,0.5244,-1.5554,1.839
21.144560,0.8299,0.5244,-1.5554,1.839
21.162880,0.6084,0.2453,-1.1558,1.329
21.184026,0.5353,-0.0929,-0.2691,0.606
21.228242,0.6974,0.3580,1.0331,1.297
21.229884,0.6974,0.3580,1.0331,1.297
21.255808,0.3353,0.4304,0.3563,0.652
21.265520,0.3940,0.4731,0.2763,0.675
21.286239,0.4845,0.1602,0.6283,0.809
21.307342,0.6039,-0.0667,1.3339,1.466
21.341121,0.4106,1.0866,0.6507,1.331
21.361643,-0.3347,-0.4030,1.0077,1.136
21.374159,-0.0820,-0.3743,1.9908,2.027
21.396492,1.0760,-0.5563,4.9694,5.115
21.416833,0.5884,-0.4354,3.5139,3.589
21.446232,-0.5879,0.0323,-1.2217,1.356
21.463507,-1.0767,-0.1310,-2.3691,2.606
21.483476,-1.1193,0.1850,-2.3925,2.648
21.505033,0.2968,0.1019,-0.5055,0.595
21.528086,0.8576,-0.7141,0.1720,1.129
21.557928,0.3947,-0.9093,1.5065,1.803
21.559011,0.3689,-0.8889,1.4976,1.780
21.579291,0.2434,-0.5947,-0.1073,0.651
21.594599,0.8633,-0.5691,-1.5666,1.877
21.616102,1.1813,-0.4115,-2.6393,2.921
21.639767,0.9109,0.3043,-1.2811,1.601
21.659486,0.6955,0.4336,-1.0887,1.363
21.682429,0.2196,0.5806,-2.4802,2.557
21.705469,0.2052,0.5342,-2.8463,2.903
21.727566,0.1129,0.6592,-1.6468,1.777
21.758998,0.0134,0.4191,0.7439,0.854
21.760012,-0.0251,0.3813,0.8843,0.963
21.778983,-0.0024,0.4553,0.8862,0.996
21.793499,0.0866,0.6229,0.6769,0.924
21.816913,0.0410,0.7103,0.2208,0.745
21.843670,0.4230,0.6169,0.2023,0.775
21.878131,-0.6730,-0.1228,1.4002,1.558
21.878360,-0.6730,-0.1228,1.4002,1.558
21.895072,-0.5214,0.8615,1.7517,2.021
21.931182,0.3833,0.1760,2.1200,2.162
21.961223,0.7406,-0.0282,3.3701,3.451
21.961507,0.7406,-0.0282,3.3701,3.451
21.977361,0.9427,-0.2488,3.1244,3.273
21.997564,0.8862,-0.2403,1.8182,2.037
22.054302,0.6321,-0.3106,-1.2921,1.472
22.056274,0.6321,-0.3106,-1.2921,1.472
22.105470,1.2477,-0.1490,-1.0558,1.641
22.105706,1.2477,-0.1490,-1.0558,1.641
22.105837,1.2477,-0.1490,-1.0558,1.641
22.125149,1.1115,-0.8677,-0.7058,1.577
22.152407,1.1116,-1.1160,0.4593,1.641
22.174300,1.0149,-0.6131,0.8186,1.441
22.192105,0.7479,-0.3524,-0.3586,0.901
22.215701,-0.0487,-0.1002,-2.4780,2.480
22.238672,0.3352,0.4052,-3.5717,3.610
22.273161,0.7605,0.8553,-2.3203,2.587
22.275937,0.8413,0.8803,-2.1459,2.467
22.299220,0.4745,0.5486,-2.0928,2.215
22.305333,0.3952,0.4581,-1.8926,1.987
22.329129,0.8471,0.3759,-0.2089,0.950
22.353736,0.9081,0.5380,0.5813,1.205
22.369391,0.7695,0.8318,0.9637,1.487
22.391691,0.7198,0.9633,1.4278,1.867
22.414793,0.4594,0.9653,0.5996,1.226
22.450216,0.5831,0.2210,0.9632,1.147
22.452682,0.6388,0.0841,1.1756,1.341
22.475824,0.9909,0.2152,2.0189,2.259
22.486893,0.9531,0.7724,2.0223,2.365
22.527591,0.2695,-0.1508,2.9430,2.959
22.528227,0.2695,-0.1508,2.9430,2.959
22.550976,0.4867,-0.1625,3.3702,3.409
22.568590,-0.0212,-0.6045,1.8108,1.909
22.593169,-0.0106,0.0407,-0.1141,0.122
22.614079,-0.2044,0.1295,-1.4202,1.441
22.648524,-0.1862,0.2803,-1.3147,1.357
22.675259,-0.0525,0.1642,-1.0383,1.053
22.675502,-0.0525,0.1642,-1.0383,1.053
22.689771,-0.2349,-0.5707,-0.6596,0.903
22.727300,0.2726,-1.1059,1.2187,1.668
22.750086,0.6119,-0.5315,0.9630,1.259
22.750361,0.6119,-0.5315,0.9630,1.259
22.771795,0.5029,-0.0411,-1.3326,1.425
22.792116,0.2827,0.2327,-2.4472,2.474
22.814129,0.2756,0.2479,-2.9585,2.982
22.845213,0.3304,0.4521,-1.9145,1.995
22.873021,0.3056,0.3653,-1.1290,1.225
22.873347,0.3056,0.3653,-1.1290,1.225
22.893276,0.2769,0.4785,-0.6673,0.867
22.927973,0.1519,0.5014,-0.0944,0.532
22.951096,0.3112,1.0602,0.3161,1.149
22.965985,0.1277,1.1684,0.2548,1.203
22.989756,0.2974,1.2294,0.3210,1.305
23.011045,0.5494,1.0847,0.4115,1.284
23.034153,0.0659,0.1840,0.7425,0.768
23.073235,0.3796,0.4702,2.0102,2.099
23.076501,0.4875,0.9003,1.8331,2.100
23.090977,0.5394,1.2744,1.4106,1.976
23.097811,0.6921,0.7923,1.1987,1.595
23.121509,1.0105,0.4634,1.5982,1.947
23.149428,1.1671,-0.2428,2.5456,2.811
23.174260,1.2161,-0.4231,2.0953,2.459
23.187693,0.5482,-0.3105,1.1807,1.338
23.209527,0.2289,-0.4114,0.0702,0.476
23.231748,0.2406,-0.2561,-0.8729,0.941
23.272018,0.8887,0.3057,-1.8341,2.061
23.273894,0.8887,0.3057,-1.8341,2.061
23.314326,1.1431,-0.8939,-1.6768,2.218
23.315352,1.0089,-0.9788,-1.1466,1.814
23.348137,0.8920,-0.5263,1.2710,1.640
23.348833,0.8920,-0.5263,1.2710,1.640
23.371262,0.5733,-0.2669,-0.3534,0.724
23.386286,0.3872,0.0207,-1.5406,1.589
23.409059,0.5321,0.3296,-2.4385,2.518
23.432616,0.3187,0.7068,-2.2986,2.426
23.468193,0.5031,0.5930,-1.3315,1.542
23.470028,0.5592,0.5815,-1.2594,1.496
23.493874,0.7191,0.4567,-0.8685,1.216
23.503983,0.8656,0.3740,-0.6507,1.146
23.546853,0.3327,0.4795,0.2037,0.618
23.547549,0.3327,0.4795,0.2037,0.618
23.570258,0.0221,0.5500,0.5326,0.766
23.586084,0.0739,0.7598,0.3836,0.854
23.609746,0.2441,0.9068,0.0952,0.944
23.630558,0.2503,0.4147,0.5934,0.766
23.667422,0.6053,0.7412,2.2135,2.411
23.668689,0.6053,0.7412,2.2135,2.411
23.689589,0.0739,-0.0178,2.8264,2.827
23.707284,0.0137,-0.2433,3.4387,3.447
23.745094,-0.2407,-0.3318,2.6172,2.649
23.769474,-0.3250,0.1145,0.1839,0.391
23.769780,-0.3250,0.1145,0.1839,0.391
23.789214,-0.3244,0.2673,-0.9607,1.049
23.810323,-0.5697,0.1698,-1.8324,1.926
23.830076,-0.1840,0.4870,-1.6887,1.767
23.867018,-0.3084,-0.2665,-0.8533,0.946
23.890010,0.0316,-0.9243,-0.1839,0.943
23.890281,0.0316,-0.9243,-0.1839,0.943
23.922624,0.5126,-0.5522,0.3940,0.850
23.946594,0.3476,-0.0438,-1.0919,1.147
23.961984,0.2016,0.1402,-2.0328,2.048
23.985953,0.0700,0.3442,-2.9710,2.992
24.007496,0.2462,0.5918,-3.0784,3.144
24.031045,-0.0500,0.5960,-2.0939,2.178
24.064851,-0.2386,0.3850,-0.0276,0.454
24.066952,-0.2386,0.3850,-0.0276,0.454
24.089175,-0.1354,0.2427,0.6682,0.724
24.095371,-0.1605,0.2356,0.6967,0.753
24.116909,-0.1853,0.4636,0.6760,0.840
24.145210,-0.1541,0.8056,0.3368,0.887
24.167113,-0.0075,0.8378,0.1866,0.858
24.182408,0.1458,0.4541,0.2164,0.524
24.206596,-0.5704,-0.2384,1.4492,1.576
24.228298,-0.4812,0.7550,2.0561,2.243
24.265864,-0.2260,0.3076,1.7872,1.827
24.267735,-0.2260,0.3076,1.7872,1.827
24.283596,0.1304,0.0181,2.5252,2.529
24.297410,0.4246,-0.1490,3.0213,3.055
24.342460,0.0150,-0.2157,1.3805,1.397
24.344161,-0.0931,-0.2803,0.8994,0.947
24.375058,-0.0019,-0.2074,-1.1725,1.191
24.383786,0.1240,-0.1243,-1.4040,1.415
24.405649,0.2980,0.0982,-1.5180,1.550
24.427656,0.5101,0.3190,-1.3592,1.486
24.461653,0.5288,-0.5259,-0.7229,1.039
24.463844,0.4052,-0.7560,-0.5181,1.002
24.492065,0.1938,-1.2325,1.1324,1.685
24.514659,0.5819,-0.8823,1.5407,1.868
