time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.622646,0.2017,0.3318,0.5049,0.637
1.623560,0.2017,0.3318,0.5049,0.637
1.641876,0.3934,0.1886,0.0954,0.447
1.678403,0.3981,-0.4192,0.0715,0.583
1.705857,0.3289,-0.6451,0.5530,0.911
1.706657,0.3289,-0.6451,0.5530,0.911
1.722657,0.4634,-0.6957,-0.0239,0.836
1.743174,0.9333,-0.6258,-0.7180,1.333
1.778766,0.9031,0.0653,-1.1768,1.485
1.836230,0.7548,0.4260,-2.1383,2.307
1.837722,1.0238,0.2842,-2.1413,2.390
1.838622,1.0238,0.2842,-2.1413,2.390
1.854544,1.2516,-0.2214,-1.7341,2.150
1.871424,1.0289,-0.5769,-0.2906,1.215
1.893972,0.7584,-0.5523,1.1200,1.461
1.920972,0.3563,-0.2145,0.6684,0.787
1.937207,0.3883,0.0179,-0.2069,0.440
1.953722,0.4301,0.3189,-0.7042,0.885
1.970350,0.1586,0.8020,-1.1318,1.396
1.993475,-0.0799,0.9182,-1.3251,1.614
2.023854,0.3236,0.8588,-1.0252,1.376
2.036936,0.5238,0.7472,-0.9251,1.299
2.054145,0.6747,0.6682,-0.9480,1.342
2.070191,0.6878,0.5889,-0.5507,1.060
2.092111,0.6675,0.6445,0.0805,0.931
2.120850,0.3223,0.4330,0.6182,0.821
2.136862,0.3993,0.4664,0.6737,0.912
2.154022,0.3834,0.5787,0.8477,1.096
2.170323,0.0715,0.6950,0.9289,1.162
2.192722,0.0042,0.6411,0.7154,0.961
2.220576,0.4331,0.1443,1.0581,1.152
2.236935,0.8067,0.2895,1.4740,1.705
2.254046,0.8227,0.4386,1.8586,2.079
2.291814,-0.0053,-0.0281,2.0585,2.059
2.292581,-0.0053,-0.0281,2.0585,2.059
2.318789,-0.4401,-0.2205,2.0189,2.078
2.335905,-0.5032,-0.5081,1.3663,1.542
2.352599,-0.2204,-0.5996,0.7175,0.961
2.390339,-0.3597,-0.4594,-1.1887,1.324
2.415507,0.0718,-0.1204,-1.4213,1.428
2.415809,0.0718,-0.1204,-1.4213,1.428
2.435445,0.2304,0.2340,-1.6180,1.651
2.453630,0.2226,0.3945,-1.8297,1.885
2.488954,-0.5180,-0.2542,-1.6344,1.733
2.505304,-0.7090,-0.7914,-0.7018,1.273
2.517752,-0.6205,-0.9648,-0.2397,1.172
2.535187,-0.0869,-0.9846,0.5240,1.119
2.555200,0.2526,-0.7383,0.7251,1.065
2.592343,-0.1716,0.0597,-0.2770,0.331
2.614157,0.0989,0.4045,-1.6348,1.687
2.618500,0.0989,0.4045,-1.6348,1.687
2.635754,0.2022,0.6013,-2.6145,2.690
2.655916,0.2922,0.6414,-2.4413,2.541
2.688972,-0.2928,0.6278,-0.9074,1.142
2.714998,-0.3358,0.6106,0.7019,0.989
2.733871,-0.5015,0.6327,1.0942,1.360
2.750449,-0.1762,0.6047,0.9114,1.108
2.761480,-0.1109,0.6162,0.6960,0.936
2.783993,-0.3387,0.7838,0.7286,1.122
2.812302,0.1725,0.5162,0.8467,1.007
2.826731,0.2164,-0.0722,1.3150,1.335
2.850060,0.0095,0.0502,2.2464,2.247
2.872264,-0.2015,0.4794,2.0193,2.085
2.894572,-0.0590,0.0873,1.7540,1.757
2.922376,-0.1045,-0.0361,1.8826,1.886
2.923880,-0.0423,-0.1432,1.9362,1.942
2.940535,0.3046,-0.4607,2.0350,2.109
2.961278,0.5245,-0.6120,2.0821,2.233
2.982559,0.6964,-0.4871,1.3270,1.576
3.009191,0.7399,-0.4587,-1.1024,1.405
3.025878,0.8941,-0.2109,-1.9086,2.118
3.049821,1.0750,0.3009,-2.4274,2.672
3.072626,1.0051,0.4180,-2.2607,2.509
3.093914,0.7406,-0.0314,-1.7346,1.886
3.121913,0.9805,-0.6637,-0.5493,1.305
3.137467,0.9994,-0.6292,-0.0814,1.184
3.160480,0.8123,-0.3220,-0.2064,0.898
3.182716,0.6815,-0.1289,-0.8372,1.087
3.204698,0.5992,0.2820,-1.6428,1.771
3.205420,0.5992,0.2820,-1.6428,1.771
3.231589,0.3570,0.6052,-2.2155,2.324
3.250205,0.4367,0.7427,-2.0395,2.214
3.270015,0.6103,0.6951,-1.4744,1.741
3.292586,0.6949,0.6773,-0.9586,1.364
3.320768,0.6777,0.6532,-0.4081,1.026
3.337056,0.5437,0.8252,-0.0410,0.989
3.359322,0.3349,0.8715,0.4178,1.023
3.381244,0.2092,0.9825,0.4092,1.085
3.403276,0.0556,0.8584,0.2393,0.893
3.431651,0.6419,0.4007,0.7588,1.072
3.432540,0.7446,0.3212,0.8858,1.201
3.450289,1.0955,0.4277,1.4433,1.862
3.469151,0.8751,0.8313,1.8169,2.181
3.495852,-0.6524,-0.0406,2.5269,2.610
3.517164,-0.3865,-0.2384,2.9182,2.953
3.535433,-0.5601,-0.5227,3.1477,3.240
3.558080,-0.3101,-0.7807,2.7206,2.847
3.581841,0.1662,-0.5506,0.9031,1.071
3.607233,0.1750,-0.0605,-2.0876,2.096
3.637689,0.0753,0.4230,-2.5849,2.620
3.637920,0.0753,0.4230,-2.5849,2.620
3.652724,-0.0085,0.5596,-2.0959,2.169
3.695248,-0.2659,-0.5439,-0.0194,0.606
3.696127,-0.2659,-0.5439,-0.0194,0.606
3.719366,0.0861,-0.8381,0.4629,0.961
3.735442,0.1250,-0.8926,0.6991,1.141
3.758192,-0.0807,-0.6455,0.4352,0.783
3.780418,-0.1611,-0.1357,-0.5212,0.562
3.806428,-0.0991,0.4075,-1.8023,1.850
3.831194,0.1822,0.5471,-2.1578,2.233
3.847040,0.1797,0.5251,-1.9565,2.034
3.868204,0.0892,0.6033,-1.2578,1.398
3.890509,-0.2168,0.5738,-0.7030,0.933
3.917226,-0.2720,0.5245,-0.3677,0.696
3.917906,-0.2720,0.5245,-0.3677,0.696
3.938532,-0.2016,0.7395,-0.2509,0.807
3.958347,-0.2687,0.9919,0.1304,1.036
3.979914,-0.5129,1.1614,0.2955,1.304
4.005667,-0.3221,1.0266,0.3467,1.130
4.031753,-0.1592,0.1361,1.1102,1.130
4.045337,-0.0042,0.1404,1.5892,1.595
4.067444,-0.0299,0.9829,2.1370,2.352
4.089951,0.2920,0.5812,2.1879,2.283
4.116228,0.6979,0.0802,1.9884,2.109
4.140055,1.0747,-0.5156,2.6331,2.890
4.156964,1.1597,-0.5256,2.5335,2.835
4.178522,0.8892,-0.4233,1.1486,1.513
4.200456,0.3870,-0.3146,-1.0308,1.145
4.225905,0.1980,-0.0581,-1.7733,1.785
4.226641,0.1980,-0.0581,-1.7733,1.785
4.252985,0.4719,0.1572,-1.7099,1.781
4.267009,0.6732,-0.0520,-1.6921,1.822
4.289112,1.0229,-0.5336,-1.3977,1.812
4.314711,0.5587,-0.7663,-0.1910,0.967
4.341305,0.3198,-0.5231,-0.0699,0.617
4.354280,0.3459,-0.2781,-0.5381,0.698
4.379581,0.1605,0.3163,-1.4489,1.492
4.398396,-0.1739,0.6317,-2.0450,2.147
4.426214,0.2826,0.8512,-2.0346,2.224
4.426965,0.2826,0.8512,-2.0346,2.224
4.445844,0.3153,0.8236,-1.6130,1.838
4.466532,0.5810,0.8034,-0.9135,1.348
4.489176,0.7012,0.5794,-0.2559,0.945
4.517289,0.9036,0.6512,0.4286,1.193
4.546233,0.9567,0.9565,0.0384,1.353
4.554543,0.9187,1.0209,-0.1167,1.378
4.578171,0.9155,1.1161,-0.5783,1.555
4.600804,0.3196,0.8222,-0.0014,0.882
4.624925,0.3241,0.4015,1.5431,1.627
4.655005,0.6531,0.8788,1.8801,2.176
4.656025,0.6531,0.8788,1.8801,2.176
4.671087,-0.3157,-0.1594,2.5820,2.606
4.715046,-0.4477,-0.8918,3.6585,3.792
4.716135,-0.4477,-0.8918,3.6585,3.792
4.746225,-0.6933,-0.8113,1.8996,2.179
4.755255,-0.6753,-0.6146,0.9137,1.292
4.776340,-0.5129,-0.3550,-1.0215,1.197
4.798065,-0.6479,-0.0449,-2.4759,2.560
4.824812,0.0632,0.3495,-2.5611,2.586
4.854653,-0.3402,-0.0811,-1.2306,1.279
4.855653,-0.3402,-0.0811,-1.2306,1.279
4.892352,-0.2467,-0.7474,-0.4033,0.884
4.917798,-0.1835,-0.6270,-0.4670,0.803
4.918148,-0.2110,-0.5264,-0.4859,0.747
4.935936,-0.1410,-0.2146,-0.7018,0.747
4.956166,-0.1616,0.1421,-1.0267,1.049
5.008318,-0.0091,0.7942,-2.2040,2.343
5.009323,-0.0227,0.7944,-2.2328,2.370
5.033782,-0.0876,0.7190,-1.3356,1.519
5.040036,-0.0960,0.7703,-1.0104,1.274
5.063295,-0.1683,0.7908,-0.1640,0.825
5.085751,-0.2594,0.6843,0.4450,0.856
5.112237,-0.4762,0.7951,0.5952,1.101
5.132845,-0.5408,0.9796,1.1009,1.570
5.150524,-0.4325,1.0597,1.2618,1.704
5.172303,-0.1125,0.8247,0.6869,1.079
5.194737,-0.2775,0.3281,0.9884,1.078
5.223102,0.1021,0.8997,1.7417,1.963
5.224136,0.1021,0.8997,1.7417,1.963
5.246667,0.0990,0.7371,1.8365,1.981
5.261287,0.8408,0.2337,2.1274,2.299
5.283687,0.5709,-0.2208,2.1988,2.282
5.311694,1.0606,-0.5052,2.0854,2.394
5.336559,0.7617,-0.5704,1.1663,1.505
5.349658,0.7818,-0.6521,0.4432,1.110
5.371707,0.7488,-0.5899,-0.4200,1.042
5.394304,0.9562,-0.2541,-1.3573,1.680
5.422673,1.1767,0.1220,-2.2844,2.573
5.423849,1.1767,0.1220,-2.2844,2.573
5.446514,1.2098,-0.2210,-2.6177,2.892
5.463888,0.6677,-0.8912,-1.5438,1.904
5.509633,0.1470,-0.4855,0.1757,0.537
5.510530,0.1470,-0.4855,0.1757,0.537
5.535888,0.1489,0.0906,-0.9843,1.000
5.549162,0.1123,0.3876,-1.9697,2.011
5.573427,0.1129,0.7736,-2.6874,2.799
5.594981,0.2509,0.8219,-2.0963,2.266
5.620593,0.3915,0.8007,-1.2251,1.515
5.649116,0.4806,0.7535,-0.0827,0.898
5.649396,0.4806,0.7535,-0.0827,0.898
5.666703,0.4784,0.6113,0.4812,0.913
5.708038,0.1893,0.6870,0.8029,1.074
5.708751,0.1893,0.6870,0.8029,1.074
5.733509,0.3965,0.7272,0.5829,1.013
5.749477,0.2335,0.6185,0.5777,0.878
5.771181,0.1114,0.2017,1.0011,1.027
5.793509,0.7437,0.4168,1.7514,1.948
5.819912,0.2244,0.8277,1.1980,1.473
5.849562,0.1251,0.1458,1.1489,1.165
5.849796,0.1251,0.1458,1.1489,1.165
5.870098,-0.2597,-0.4716,2.3048,2.367
5.908583,-0.2188,-0.1662,2.0944,2.112
5.941800,-0.2321,0.0128,-0.9481,0.976
5.942546,-0.2321,0.0128,-0.9481,0.976
5.951341,-0.2842,0.0444,-1.2829,1.315
5.972454,-0.1485,0.4587,-2.1186,2.173
5.992479,-0.2062,0.4820,-1.9753,2.044
6.017328,-0.0076,-0.3687,-1.0256,1.090
6.043731,0.3548,-0.8780,-0.3262,1.002
6.059322,0.4741,-0.5895,-0.1018,0.763
6.081678,0.2476,-0.1927,-0.3550,0.474
6.102713,-0.0522,0.2619,-1.0926,1.125
6.129022,-0.0141,0.4687,-1.7601,1.821
6.157198,0.0814,0.6723,-2.0200,2.130
6.157901,0.0814,0.6723,-2.0200,2.130
6.175753,0.1051,0.6378,-1.8223,1.934
6.219922,0.0380,0.6672,-0.7287,0.989
6.221226,0.0048,0.7070,-0.6499,0.960
6.244633,-0.1136,0.8328,-0.2316,0.872
6.257346,-0.0187,1.0244,-0.0449,1.026
6.280617,-0.1740,1.2808,0.1941,1.307
6.302474,-0.1354,1.4679,0.2601,1.497
6.330155,-0.2082,1.0439,-0.0124,1.065
6.365102,-0.1778,-0.0108,1.4193,1.430
6.366462,-0.1741,0.0544,1.7117,1.721
6.391095,0.1177,1.1411,2.2862,2.558
6.418955,0.7163,0.2419,2.8416,2.940
6.441290,0.7758,-0.3026,2.9014,3.019
6.441591,0.7758,-0.3026,2.9014,3.019
6.460304,0.8766,-0.7463,3.0525,3.262
6.506144,0.7187,-0.9435,1.1892,1.680
6.507098,0.7187,-0.9435,1.1892,1.680
6.530998,0.5508,-0.7216,-0.1670,0.923
6.545148,0.6252,-0.3314,-1.0114,1.234
6.568414,0.7135,0.1987,-2.4518,2.561
6.590520,0.7612,0.1478,-3.1871,3.280
6.619164,0.6372,-0.7654,-2.1608,2.379
6.645390,0.3433,-0.9628,-0.2168,1.045
6.645605,0.3433,-0.9628,-0.2168,1.045
6.664018,0.3656,-0.6347,0.3298,0.803
6.705019,0.1473,0.2955,-2.1762,2.201
6.705678,0.1473,0.2955,-2.1762,2.201
6.726615,0.0285,0.6683,-2.9609,3.036
6.745852,0.1466,0.9002,-2.9075,3.047
6.767200,0.4167,0.9601,-2.0419,2.295
6.790573,0.6761,1.0364,-1.1235,1.671
6.816763,0.5450,0.7068,0.0355,0.893
6.849545,0.6278,0.7127,1.3292,1.634
6.849798,0.6278,0.7127,1.3292,1.634
6.868527,0.6003,0.7573,1.4647,1.755
6.904234,0.4056,0.6992,0.8872,1.200
6.925142,0.2300,0.3659,1.0387,1.125
6.944145,0.3939,0.1669,1.3926,1.457
6.966853,0.9879,1.1372,1.0107,1.814
6.989168,0.0611,1.1412,0.0968,1.147
7.010096,0.0122,-0.0951,1.4887,1.492
7.011550,0.0122,-0.0951,1.4887,1.492
7.047857,0.4071,-1.2718,4.3339,4.535
7.061396,0.5592,-0.8495,3.4314,3.579
7.074822,0.2711,-0.4076,1.6241,1.696
7.098023,-0.2317,-0.1627,-0.8952,0.939
7.126529,-0.4063,0.2671,-3.1315,3.169
7.149434,-0.4390,0.4554,-2.9938,3.060
7.164650,-0.4222,0.0561,-1.8478,1.896
7.187013,-0.0264,-0.5614,-0.5597,0.793
7.209825,0.4759,-0.8564,0.5361,1.117
7.237008,0.8010,-0.4487,0.9063,1.290
7.238556,0.7574,-0.3633,0.7474,1.124
7.263804,0.1001,0.1593,-0.8700,0.890
7.274121,-0.1652,0.2546,-1.3515,1.385
7.297254,-0.0588,0.6530,-2.0165,2.120
7.324603,0.1083,0.8136,-2.0260,2.186
7.345503,0.2532,0.8603,-1.8061,2.016
7.364099,0.1271,0.7752,-1.3453,1.558
7.386645,0.0195,0.7635,-0.7665,1.082
7.410034,0.0798,0.5431,-0.0102,0.549
7.436549,0.0768,0.6303,0.8763,1.082
7.437915,0.0724,0.6903,1.0008,1.218
7.481121,0.0954,0.8288,1.0362,1.330
7.481345,0.0954,0.8288,1.0362,1.330
7.524362,0.2371,0.2435,0.9777,1.035
7.525123,0.2371,0.2435,0.9777,1.035
7.546062,0.4990,1.2465,0.8303,1.579
7.562835,0.0936,1.4598,0.5298,1.556
7.585607,0.9145,0.1428,1.6169,1.863
7.609213,0.6969,-0.6467,3.1006,3.243
7.646465,1.4227,-0.4797,2.6227,3.022
7.648917,1.2574,-0.4488,2.1433,2.525
7.672922,0.6226,-0.1458,-0.5688,0.856
7.695782,0.2225,-0.0127,-2.0281,2.040
7.718613,0.3126,0.0460,-2.4655,2.486
7.744980,0.6838,0.5552,-1.9934,2.179
7.745735,0.6838,0.5552,-1.9934,2.179
7.772741,1.0553,-0.2431,-1.4333,1.796
7.783579,1.0727,-0.6345,-0.9050,1.540
7.806462,0.5078,-0.9941,0.3806,1.179
7.841269,0.4634,-0.3450,0.5609,0.805
7.867169,0.4104,0.1105,-1.6303,1.685
7.867409,0.4104,0.1105,-1.6303,1.685
7.900934,-0.0411,0.7083,-2.4997,2.598
7.923246,0.1972,0.9983,-2.1748,2.401
7.938314,0.2992,1.0063,-1.8625,2.138
7.966040,0.5893,0.7125,-1.1965,1.512
7.967790,0.6404,0.6770,-1.0276,1.387
8.008829,0.6095,0.8707,0.3772,1.128
8.009547,0.6095,0.8707,0.3772,1.128
8.031005,0.5036,1.0008,0.9282,1.455
8.049041,0.5166,1.0961,1.3523,1.816
8.075656,0.4782,1.0730,0.7223,1.379
8.094813,0.2020,0.6887,0.3294,0.790
8.128113,0.5401,0.9564,0.6734,1.288
8.158845,-0.0800,-0.6234,3.0077,3.073
8.159095,-0.0800,-0.6234,3.0077,3.073
8.183217,-0.0660,-1.0232,3.9683,4.099
8.204106,-0.1874,-1.0060,3.6123,3.754
8.231178,-0.2794,-0.1999,1.0707,1.124
8.232035,-0.2794,-0.1999,1.0707,1.124
8.254805,-0.1869,0.5516,-1.1665,1.304
8.271755,-0.4011,0.6224,-2.6481,2.750
8.295221,0.0677,0.7692,-2.7131,2.821
8.328803,-0.0703,0.3669,-1.4620,1.509
8.359189,0.0464,-0.8132,0.1591,0.830
8.359570,0.0464,-0.8132,0.1591,0.830
8.380472,0.0016,-0.6304,0.8595,1.066
8.403073,-0.0307,-0.2741,0.2122,0.348
8.428840,-0.0157,0.0946,-1.2605,1.264
8.453438,0.0217,0.4639,-2.3515,2.397
8.468765,0.1660,0.5854,-2.5743,2.645
8.492110,0.1970,0.7274,-1.9126,2.056
8.512677,0.0652,0.7018,-1.2569,1.441
8.540917,-0.1634,0.8925,-0.3717,0.980
8.541817,-0.1634,0.8925,-0.3717,0.980
8.561722,-0.3009,0.8962,0.1267,0.954
8.578059,-0.2728,1.0423,0.1806,1.092
8.604092,-0.0690,1.2488,0.3712,1.305
8.634154,-0.1986,1.3267,0.6202,1.478
8.661411,0.0074,1.1681,0.4881,1.266
8.661650,0.0074,1.1681,0.4881,1.266
8.678804,-0.2884,0.7649,0.8262,1.162
8.720551,-0.0057,0.0457,2.6506,2.651
8.721550,-0.0057,0.0457,2.6506,2.651
8.747769,0.3171,1.0047,1.3310,1.698
8.760433,0.6089,0.3685,0.7175,1.011
8.781277,1.0621,0.2835,0.6370,1.271
8.801827,0.7961,-0.1536,1.2415,1.483
8.831022,1.0178,-0.3697,1.6188,1.948
8.854246,0.6243,-0.7657,1.0112,1.414
8.866861,0.6316,-0.7350,0.4472,1.067
8.891111,0.5697,-0.2502,-0.7363,0.964
8.912888,0.5245,0.2419,-1.6345,1.734
8.942665,0.6474,-0.0167,-2.1755,2.270
8.969415,0.6451,-0.5905,-1.1579,1.451
8.969698,0.6451,-0.5905,-1.1579,1.451
8.984615,0.3838,-0.5521,-0.4916,0.833
9.028380,-0.2363,0.1963,-0.8154,0.871
9.029065,-0.2363,0.1963,-0.8154,0.871
9.049276,-0.5301,0.7244,-1.8361,2.044
9.067300,-0.5969,0.8783,-2.3105,2.543
9.090548,-0.1286,1.0851,-2.1816,2.440
9.110456,0.2065,1.0201,-1.5871,1.898
9.144319,0.6656,0.5887,-0.1534,0.902
9.163324,0.7136,0.6003,0.5033,1.060
9.177138,0.6793,0.6318,0.4399,1.027
9.200821,0.4390,0.7799,0.4065,0.983
9.222097,0.2779,1.0578,0.2350,1.119
9.250019,0.2593,1.0911,0.3216,1.167
9.251093,0.2593,1.0911,0.3216,1.167
9.277605,0.0839,0.5940,0.6419,0.879
9.289889,0.3120,0.4440,1.0475,1.180
9.310951,0.4751,1.0669,1.3191,1.762
9.338308,-0.1019,0.3656,1.9784,2.014
9.361520,0.0094,0.0596,3.3581,3.359
9.377385,-0.0996,-0.1575,3.8127,3.817
9.400634,-0.0525,-0.2723,2.4288,2.445
9.421382,-0.1545,0.1528,0.3153,0.383
9.449660,-0.2727,0.1919,-1.2717,1.315
9.494111,-0.3932,0.2368,-1.5523,1.619
9.494435,-0.3932,0.2368,-1.5523,1.619
9.494634,-0.3932,0.2368,-1.5523,1.619
9.535879,0.3473,-0.7893,-0.8177,1.188
9.536606,0.3473,-0.7893,-0.8177,1.188
9.556707,0.2726,-0.9253,-0.6752,1.177
9.574761,0.3451,-0.4380,-1.0647,1.202
9.599146,0.2253,0.0313,-2.1710,2.183
9.634837,0.0555,0.6132,-2.4583,2.534
9.657745,0.3574,0.5219,-1.8512,1.956
9.657971,0.3574,0.5219,-1.8512,1.956
9.676031,0.3284,0.4915,-1.4313,1.549
9.714565,0.1514,0.7317,-0.4173,0.856
9.741415,-0.2569,0.9190,0.0316,0.955
9.741726,-0.2569,0.9190,0.0316,0.955
9.757496,-0.2899,1.0225,0.2386,1.089
9.777997,-0.4671,1.1061,0.7968,1.441
9.828396,-0.1765,0.5089,1.1949,1.311
9.829674,-0.1765,0.5089,1.1949,1.311
9.851241,-0.4553,-0.1501,2.1116,2.165
9.862797,0.0043,0.1382,2.4234,2.427
9.884111,0.1037,1.1307,1.7012,2.045
9.908118,0.8602,0.1107,1.8499,2.043
9.942796,0.7836,-0.5585,2.8962,3.052
9.944866,1.0544,-0.5815,2.9978,3.231
9.967926,1.5061,-0.4214,1.7572,2.352
9.981649,1.1444,-0.4057,0.9927,1.568
10.021967,0.8552,-0.2072,-0.9727,1.312
10.023600,0.8047,-0.1425,-1.0407,1.323
10.052986,0.4008,0.2052,-1.5394,1.604
10.062763,0.4327,0.1744,-1.4930,1.564
10.085688,0.4273,-0.3866,-1.1234,1.263
10.107575,0.2728,-0.7588,-0.3262,0.870
10.137728,-0.0422,-0.2917,-0.7927,0.846
10.159783,-0.1016,0.1351,-1.7579,1.766
10.171548,-0.0893,0.5089,-2.4287,2.483
10.196031,-0.1832,0.8186,-3.1228,3.234
10.217598,-0.0158,1.0805,-3.5331,3.695
10.252160,0.2938,1.1380,-2.5245,2.785
10.253818,0.3318,1.0789,-2.3064,2.568
10.269177,0.5507,1.0029,-1.4721,1.864
10.286402,0.8327,0.8489,-0.0206,1.189
10.308407,0.8946,0.6271,1.2631,1.670
10.339384,0.8817,0.7276,2.0695,2.364
10.368490,0.5067,1.0707,0.8916,1.483
10.368804,0.5067,1.0707,0.8916,1.483
10.388082,0.2938,0.9122,0.5680,1.114
10.420871,0.8393,0.3849,1.8637,2.080
10.442922,0.7790,1.4849,1.6316,2.340
10.461601,-0.0807,0.9239,1.9534,2.162
10.484061,-0.5691,-0.1623,2.8970,2.957
10.509713,-0.2916,-0.8081,3.2775,3.388
10.511939,-0.2578,-0.8204,3.1940,3.308
10.561488,-0.2727,0.1056,-0.3985,0.494
10.563929,-0.3326,0.1106,-0.6933,0.777
10.602474,-0.3200,0.3088,-1.6510,1.710
10.602760,-0.3200,0.3088,-1.6510,1.710
10.614247,-0.3932,0.3587,-1.8067,1.883
10.641843,0.2313,-0.6965,-1.1934,1.401
10.662036,0.5883,-1.0876,-0.2259,1.257
10.681345,0.4302,-0.8526,0.4946,1.075
10.704904,0.2230,-0.4122,0.0780,0.475
10.727174,-0.0378,0.1972,-1.5665,1.579
10.762114,0.0864,0.3088,-3.2090,3.225
10.763974,0.0469,0.3233,-3.3486,3.364
10.790415,0.2255,0.4043,-2.4114,2.455
10.813733,-0.0934,0.4028,-1.3704,1.431
10.836850,-0.0660,0.4879,-0.8094,0.947
10.862614,-0.2691,0.6398,-0.7990,1.058
10.863343,-0.2691,0.6398,-0.7990,1.058
10.887096,-0.0201,0.8536,-0.4193,0.951
10.902451,-0.0802,0.9853,0.1656,1.002
10.926233,-0.2855,1.1405,0.8683,1.462
10.961077,-0.3059,0.5808,0.9083,1.121
10.962700,-0.3059,0.5808,0.9083,1.121
10.988822,-0.1757,0.6024,1.5070,1.632
11.013631,-0.0434,1.6062,1.0439,1.916
11.037048,0.8474,0.5173,2.1543,2.372
11.064370,0.7942,-0.2467,3.4467,3.546
11.065273,1.0472,-0.4103,3.7598,3.924
11.089747,1.6511,-0.5974,4.1687,4.523
11.102121,1.4201,-0.4803,3.3362,3.658
11.124626,1.0914,-0.6747,1.2820,1.814
11.152946,0.8549,-0.5123,-0.4714,1.103
11.181241,0.6352,-0.0340,-2.1052,2.199
11.190236,0.7361,-0.1034,-2.0209,2.153
11.213466,1.1026,-0.3540,-1.9211,2.243
