time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.980440,0.8139,0.4915,-3.8058,3.923
3.001431,0.1687,0.5033,-2.9292,2.977
3.026075,-0.0110,0.6522,-2.2617,2.354
3.045718,0.3199,0.9390,-1.5916,1.875
3.067352,0.5694,1.1603,-1.2711,1.813
3.096048,1.3465,1.4551,-0.3828,2.019
3.096827,1.3465,1.4551,-0.3828,2.019
3.117768,1.0333,1.5025,0.5789,1.913
3.135652,0.3209,1.3009,1.0503,1.702
3.156594,-0.1473,0.9230,1.4865,1.756
3.183856,-0.5098,0.6806,1.6268,1.836
3.210756,0.1685,0.4678,1.3539,1.442
3.223103,0.1537,0.2170,1.5279,1.551
3.246929,-0.2522,-0.5064,2.4963,2.560
3.267783,-0.8129,-1.1869,3.3518,3.647
3.294874,-0.1986,-0.7542,3.1809,3.275
3.325667,1.7455,0.5634,-1.4628,2.346
3.326295,1.7455,0.5634,-1.4628,2.346
3.340091,1.6877,0.1760,-1.3456,2.166
3.381200,-0.1893,-1.7930,1.0114,2.067
3.400746,0.1734,-2.2656,-0.8747,2.435
3.419996,1.0809,-0.2258,-2.7494,2.963
3.442627,1.8644,-0.1285,-1.2929,2.272
3.464330,0.0487,-0.9970,-1.2802,1.623
3.488302,-0.6839,-1.3323,-0.7483,1.674
3.509557,-0.3228,-0.9450,-0.2718,1.035
3.532254,1.0741,0.7924,-2.9723,3.258
3.553969,1.6822,1.9970,-4.7421,5.413
3.555066,1.6822,1.9970,-4.7421,5.413
3.575110,-0.3595,0.0186,-1.7565,1.793
3.598650,0.2935,0.5388,-2.8289,2.895
3.619331,-0.4384,0.9488,-3.2934,3.455
3.641647,1.3850,2.0939,-0.9295,2.677
3.665384,0.1553,1.3818,-0.0304,1.391
3.701417,0.3444,0.8186,1.1002,1.414
3.702964,0.3444,0.8186,1.1002,1.414
3.746550,0.6432,0.5294,1.2571,1.508
3.746752,0.6432,0.5294,1.2571,1.508
3.780414,0.6713,0.1931,1.9833,2.103
3.802316,0.6388,0.3991,1.3190,1.519
3.820061,1.2474,0.6298,0.9595,1.695
3.843861,0.2466,0.3850,0.8084,0.929
3.865059,-0.2398,0.3388,1.7832,1.831
3.865987,-0.2398,0.3388,1.7832,1.831
3.887541,-1.5659,0.1269,2.3801,2.852
3.922813,-1.4528,-0.5828,1.7192,2.325
3.949839,-0.6192,0.0446,0.0203,0.621
3.950206,-0.6192,0.0446,0.0203,0.621
3.975624,-0.1379,-0.0961,-0.7694,0.788
4.003343,0.2292,-0.0424,-1.1136,1.138
4.027433,0.6593,0.5317,-1.7859,1.977
4.027816,0.4987,0.4364,-1.7359,1.858
4.067256,-0.3148,0.6280,0.7681,1.041
4.088175,-0.1589,1.2613,-0.5498,1.385
4.088400,-0.1589,1.2613,-0.5498,1.385
4.109047,-0.2814,0.5851,-1.0864,1.266
4.130407,-0.9179,1.1522,-1.8647,2.376
4.154008,-0.8899,0.5953,-1.6131,1.936
4.181111,-0.1505,0.5881,-0.9561,1.133
4.201372,0.3848,1.7446,-0.3278,1.816
4.217914,0.6314,1.4291,0.8068,1.758
4.240088,-0.4775,0.1719,0.9376,1.066
4.263543,-0.3161,0.8094,0.5722,1.040
4.288812,-0.4859,0.1919,0.9465,1.081
4.311030,-0.2245,-0.0557,0.3616,0.429
4.328431,-0.2254,-0.3278,0.9726,1.051
4.354095,-0.4024,-0.1488,1.6894,1.743
4.374662,0.6961,0.7135,-0.5986,1.163
4.375871,0.6961,0.7135,-0.5986,1.163
4.400771,1.2614,0.5247,0.1086,1.370
4.427405,1.1890,-1.0050,2.5442,2.983
4.439181,0.8718,-1.2222,2.8950,3.261
4.462817,1.2633,-0.7743,2.1369,2.600
4.488783,1.2708,-0.8323,-1.0706,1.858
4.511162,0.9337,-0.8841,-0.4835,1.374
4.528431,1.4567,-0.2321,-0.1896,1.487
4.549703,0.8882,0.2207,-1.6845,1.917
4.573510,0.7202,0.1801,-2.1946,2.317
4.600381,0.5767,0.0338,-1.9325,2.017
4.601430,0.4889,0.0583,-1.9587,2.020
4.626024,-0.0293,0.1462,-1.7386,1.745
4.638603,1.0829,0.2852,-1.1904,1.634
4.661392,-0.3688,0.4247,-1.8592,1.942
4.688593,0.3582,0.9664,-1.6316,1.930
4.712080,0.5388,0.8741,-1.2185,1.593
4.727437,0.4874,1.0482,-1.1933,1.661
4.749315,0.2626,1.1570,-1.0095,1.558
4.772438,0.4201,0.9433,0.1464,1.043
4.799887,0.1339,0.8324,0.9875,1.298
4.800643,0.1339,0.8324,0.9875,1.298
4.822214,0.2978,0.6220,1.4724,1.626
4.840812,0.0553,0.3496,2.0504,2.081
4.861179,-0.2772,0.0038,2.4267,2.442
4.889081,-0.1570,0.4279,1.4012,1.473
4.917331,-0.3615,0.2630,1.5559,1.619
4.925770,-0.4012,0.1025,1.7589,1.807
4.949561,-0.7734,-0.6348,2.3613,2.565
4.971350,-0.5797,-1.1456,2.0892,2.452
4.998456,-0.5879,-0.5671,0.4330,0.925
5.024298,-0.3724,-0.0509,-1.3311,1.383
5.024518,-0.3724,-0.0509,-1.3311,1.383
5.044065,-0.2728,0.0580,-1.6319,1.656
5.086555,-0.7044,0.4279,-1.3564,1.587
5.087565,-0.7044,0.4279,-1.3564,1.587
5.120501,-0.5911,0.3169,-0.4226,0.793
5.129552,-0.5704,0.2748,-0.2552,0.683
5.148341,-0.8672,0.2130,-0.2798,0.936
5.170199,-0.7509,0.2937,-1.1183,1.379
5.195822,0.0764,0.8694,-1.8582,2.053
5.224547,0.3026,1.2823,-1.8649,2.283
5.237132,0.7021,1.6418,-2.0682,2.732
5.260490,0.3356,1.5508,-1.2159,1.999
5.281546,0.3975,1.4862,-0.1292,1.544
5.306379,0.1303,0.9116,1.1111,1.443
5.332749,-0.0517,0.5663,2.3352,2.403
5.333511,-0.0517,0.5663,2.3352,2.403
5.349395,0.2657,0.4648,2.7857,2.837
5.369953,0.1334,0.2032,2.9753,2.985
5.395375,0.2876,-0.0514,2.6134,2.630
5.422932,0.4658,0.6511,1.3579,1.576
5.435533,0.7914,0.7110,0.2210,1.087
5.460416,0.9149,0.4663,-0.2385,1.054
5.478531,0.8135,-0.2776,0.4305,0.961
5.504144,0.3975,-1.3245,2.8487,3.167
5.526414,0.2077,-1.6845,2.2065,2.784
5.547883,0.4236,-1.4803,1.4950,2.146
5.568625,0.7737,-0.9471,0.9897,1.573
5.595294,1.2137,-0.0073,-0.7589,1.431
5.596405,1.2137,-0.0073,-0.7589,1.431
5.627531,0.8533,0.3110,-1.5861,1.828
5.634039,0.8004,0.3129,-1.6456,1.856
5.656532,0.4859,0.5782,-2.0702,2.204
5.682257,0.2852,0.5450,-2.4220,2.499
5.707398,0.5235,0.9484,-2.7299,2.937
5.722018,0.4712,0.9225,-2.8935,3.073
5.746913,0.3692,0.8378,-2.2623,2.440
5.768517,0.3922,0.6529,-1.6183,1.789
5.803813,0.2749,0.3955,-0.9981,1.108
5.805606,0.3655,0.3678,-0.9541,1.086
5.829081,0.6247,0.4697,-0.3857,0.872
5.837619,0.6415,0.4550,-0.3066,0.844
5.881915,0.0240,0.3479,0.8563,0.925
5.882684,0.0240,0.3479,0.8563,0.925
5.908610,-0.1462,-0.0196,2.1367,2.142
5.921070,-0.1871,0.1606,2.3946,2.407
5.946707,-0.2300,0.5390,1.7866,1.880
5.967959,-0.0185,0.1992,2.2632,2.272
5.992574,-0.1262,-0.7740,3.5575,3.643
6.023038,-0.0566,-0.6468,1.8891,1.998
6.023954,-0.0566,-0.6468,1.8891,1.998
6.041623,-0.0475,-0.3935,0.8306,0.920
6.080385,-0.0567,-0.1348,-0.9268,0.938
6.108226,-0.2850,-0.0375,-2.7321,2.747
6.108491,-0.2850,-0.0375,-2.7321,2.747
6.122975,-0.4986,-0.0149,-3.1319,3.171
6.145749,-0.1161,0.1692,-3.2777,3.284
6.166654,-0.2176,0.4515,-2.7408,2.786
6.192277,0.0299,0.5274,-2.8350,2.884
6.221613,-0.1443,0.4905,-1.9227,1.990
6.230988,0.0113,0.6224,-1.6157,1.731
6.253736,0.3152,0.8645,-0.9432,1.318
6.276073,0.0986,1.0124,-0.4815,1.125
6.301867,-0.0926,0.8830,0.5081,1.023
6.327560,-0.0589,0.7067,1.9722,2.096
6.328171,-0.0589,0.7067,1.9722,2.096
6.346672,-0.1479,0.4475,2.4480,2.493
6.399131,0.3689,0.5117,2.4749,2.554
6.400352,0.3689,0.5117,2.4749,2.554
6.426718,0.5150,1.3268,0.6168,1.551
6.432947,0.6953,1.3969,0.2241,1.576
6.453192,0.9730,0.6506,0.4637,1.259
6.475857,1.1369,-0.6181,2.1378,2.499
6.502338,0.7288,-1.2502,2.7445,3.103
6.526876,0.9030,-1.0060,0.9639,1.660
6.540729,0.9359,-0.7849,0.3041,1.259
6.564418,1.1800,-0.2668,-0.3758,1.267
6.585599,1.0269,0.1911,-1.3477,1.705
6.613794,1.1834,0.2975,-1.9648,2.313
6.652466,0.9681,0.4602,-2.3357,2.570
6.654154,0.9681,0.4602,-2.3357,2.570
6.675442,0.3756,0.5014,-2.7160,2.787
6.696511,0.5863,0.7346,-2.5792,2.745
6.697485,0.5863,0.7346,-2.5792,2.745
6.724493,0.2478,0.8962,-2.6734,2.830
6.750997,0.4566,1.1941,-2.7343,3.018
6.761978,0.4962,1.2420,-2.6171,2.939
6.787461,0.5634,1.2021,-2.0802,2.468
6.810494,0.7446,1.2416,-1.5306,2.107
6.827619,0.6828,1.1541,-0.8349,1.580
6.853934,0.8623,1.1996,-0.1141,1.482
6.875734,0.8367,1.1441,0.7336,1.596
6.910897,0.5882,0.7725,1.6721,1.934
6.912557,0.5577,0.8128,1.7824,2.037
6.933507,0.6173,0.8986,2.0907,2.358
6.940242,0.6494,0.8946,2.1240,2.394
6.962055,0.8454,0.8539,2.0744,2.397
6.987733,1.2339,0.6733,2.8913,3.215
7.008502,0.7183,0.9120,2.4966,2.753
7.030021,0.2852,1.0241,2.2677,2.504
7.052663,0.8874,0.1409,3.0403,3.170
7.073670,0.5351,-0.8917,4.2537,4.379
7.104238,0.3959,-1.5163,3.5348,3.867
7.106251,0.4288,-1.4998,2.7637,3.174
7.140006,0.4747,-0.6231,-2.1903,2.326
7.160732,1.1562,-0.0010,-1.8678,2.197
7.183055,0.9758,-0.3062,-1.5301,1.840
7.208866,0.3331,-0.5672,-1.6487,1.775
7.209886,0.3331,-0.5672,-1.6487,1.775
7.231311,0.0912,-0.5355,-1.7344,1.817
7.249430,0.1670,-0.5536,-1.3162,1.438
7.272792,0.0953,-0.2277,-1.1059,1.133
7.298916,-0.0988,-0.0328,-1.8513,1.854
7.322499,-0.0217,0.5796,-2.5729,2.637
7.337079,0.0415,0.7444,-2.7995,2.897
7.359399,0.3123,0.9813,-2.5215,2.724
7.381342,0.2394,0.9587,-2.1276,2.346
7.407967,0.2666,0.7536,-1.6157,1.803
7.430839,0.4174,0.6668,-1.1451,1.389
7.431121,0.4174,0.6668,-1.1451,1.389
7.449108,0.2951,0.5965,-0.8946,1.115
7.470107,-0.0911,0.3831,-0.6721,0.779
7.496231,0.0046,0.3302,-0.2577,0.419
7.518227,-0.0940,0.3857,-0.4006,0.564
7.535925,-0.0574,0.5221,-0.5173,0.737
7.557919,0.1707,0.5400,-0.4702,0.736
7.580881,0.9698,0.5226,-0.2379,1.127
7.606836,1.1802,1.0205,-0.2457,1.579
7.629666,1.2595,-0.1235,1.0519,1.646
7.646627,1.1198,-0.8825,2.8290,3.168
7.669139,0.6745,-1.3105,3.4484,3.750
7.692664,0.9106,-1.1044,2.3537,2.755
7.693481,0.9106,-1.1044,2.3537,2.755
7.718022,1.1571,-1.1632,1.4769,2.208
7.742681,1.1594,-0.8856,-0.0397,1.460
7.757522,1.4195,-0.6204,-0.7367,1.715
7.779479,1.3809,-0.3392,-1.1328,1.818
7.807677,0.9701,-0.1969,-1.3616,1.683
7.831648,0.6207,-0.5327,-0.8575,1.185
7.845845,0.4376,-0.5989,-0.7145,1.030
7.867928,0.4040,-0.6698,-0.8737,1.173
7.890230,0.4782,-0.2817,-1.1634,1.289
7.917245,0.6651,0.2348,-1.7706,1.906
7.917997,0.6651,0.2348,-1.7706,1.906
7.939201,1.0213,0.5200,-2.2573,2.532
7.956771,1.0365,0.5585,-2.4334,2.703
7.978926,1.0278,0.7106,-2.6250,2.907
8.008073,0.8586,0.7119,-2.0845,2.364
8.033662,0.5651,0.6570,-1.1730,1.458
8.044823,0.4106,0.5892,-0.8203,1.090
8.067699,0.2842,0.5263,0.1221,0.610
8.091292,0.3015,0.5170,0.8971,1.078
8.117340,-0.0610,0.3131,0.7246,0.792
8.119026,-0.0844,0.3083,0.7655,0.830
8.145962,0.2686,0.5141,0.9163,1.084
8.158254,0.4596,0.5561,1.0060,1.238
8.179668,0.6881,0.3537,2.3263,2.452
8.205530,0.6996,1.1392,2.2362,2.605
8.230361,-0.0461,0.7461,2.3465,2.463
8.245202,-0.0337,0.2685,2.9225,2.935
8.270407,-0.5482,-0.6231,2.9253,3.041
8.289489,-0.4930,-0.8422,2.0324,2.255
8.317784,0.2360,-0.6945,0.4655,0.869
8.353897,0.2885,-0.4366,-1.1898,1.300
8.355490,0.2885,-0.4366,-1.1898,1.300
8.378299,0.0068,-0.4926,-1.0556,1.165
8.400067,-0.4339,-0.4231,-0.9974,1.167
8.426365,-0.5924,-0.6739,-0.7311,1.157
8.427092,-0.5924,-0.6739,-0.7311,1.157
8.450602,-0.5753,-0.9566,-0.1638,1.128
8.465590,-0.5098,-0.9383,-0.0312,1.068
8.491919,-0.3197,-0.7310,-0.1262,0.808
8.514200,0.0793,-0.2322,-0.7113,0.752
8.532391,0.0212,-0.0446,-0.9985,1.000
8.556341,0.0944,0.1705,-1.2187,1.234
8.576415,0.1673,0.0308,-1.2092,1.221
8.606508,0.0741,0.1664,-0.9703,0.987
8.607811,-0.0171,0.1904,-0.9651,0.984
8.625387,-0.1698,0.2907,-0.8873,0.949
8.646511,-0.1341,0.3185,-0.7195,0.798
8.701613,-0.5769,0.4741,-0.7946,1.090
8.703417,-0.6112,0.4486,-0.8151,1.113
8.732902,-0.3863,0.5620,0.0144,0.682
8.733149,-0.3863,0.5620,0.0144,0.682
8.753669,-0.3267,0.5163,0.5238,0.805
8.776734,-0.1535,0.1861,1.3120,1.334
8.803905,-0.0714,0.6476,2.0609,2.161
8.830666,0.0953,0.7604,1.3987,1.595
8.830906,0.0953,0.7604,1.3987,1.595
8.849950,0.7045,0.8514,2.1294,2.399
8.899498,0.9306,-1.6647,2.8994,3.470
8.900955,1.1663,-1.7056,2.6245,3.340
8.919771,1.3879,-1.8224,1.2218,2.596
8.931627,1.6211,-1.6717,1.3422,2.688
8.954501,1.6389,-1.0418,-2.0563,2.828
8.975090,1.5649,-0.6036,-1.0198,1.963
9.001490,1.3164,0.0425,-1.8114,2.240
9.024635,1.1990,-0.3760,-1.1883,1.729
9.040759,0.7518,-0.7002,-0.9290,1.385
9.065473,0.4497,-0.9727,-0.3023,1.113
9.087868,-0.1831,-0.8045,-0.5814,1.009
9.108883,-0.1400,-0.3944,-0.8159,0.917
9.143769,0.0931,0.3338,-1.3491,1.393
9.145957,0.0931,0.3338,-1.3491,1.393
9.161633,0.3943,0.4853,-1.5885,1.707
9.175659,0.4030,0.4604,-1.3317,1.466
9.203964,0.2807,0.5280,-0.7421,0.953
9.222025,0.4868,0.7061,-0.2889,0.905
9.240293,0.5862,0.6459,0.2692,0.913
9.264000,0.1497,0.2950,0.7746,0.842
9.286981,-0.0623,0.1987,1.7303,1.743
9.318741,-0.1678,0.3726,2.3597,2.395
9.320227,-0.1678,0.3726,2.3597,2.395
9.338801,-0.0583,0.3578,2.3895,2.417
9.359272,-0.2128,0.2865,2.4708,2.496
9.401075,-0.5220,-0.0525,1.5212,1.609
9.402305,-0.5220,-0.0525,1.5212,1.609
9.423838,-0.2841,-0.5639,2.4515,2.532
9.440903,-0.5343,-1.8459,4.2401,4.655
9.461885,-0.4554,-1.6512,3.3184,3.734
9.504634,-0.1417,-0.9873,0.5506,1.139
9.505706,-0.1387,-1.0310,0.3774,1.107
9.526762,-0.3156,-0.9013,-0.8962,1.310
9.548886,-0.1723,-0.8005,-1.1985,1.451
9.569983,-0.4458,-0.7167,-1.7484,1.942
9.592290,-0.3861,-0.7627,-1.4896,1.718
9.616376,-0.2269,-0.6637,-1.0643,1.275
9.637897,-0.1914,-0.4637,-1.4308,1.516
9.658455,0.1764,-0.1527,-2.1605,2.173
9.680752,0.3534,0.1606,-2.4021,2.433
9.702940,0.2760,0.3690,-2.3849,2.429
9.727195,0.0140,0.5693,-1.5793,1.679
9.727490,0.0140,0.5693,-1.5793,1.679
9.747380,-0.0391,0.5903,-0.7026,0.919
9.769772,-0.2363,0.4298,0.5945,0.771
9.791663,-0.3064,0.3147,1.0426,1.131
9.817034,-0.1739,0.1540,1.8753,1.890
9.836000,-0.0323,-0.1906,3.3677,3.373
9.859011,-0.1797,-0.9258,4.3516,4.453
9.881605,0.0510,-1.0809,4.1902,4.328
9.903819,0.0806,-0.6769,2.6988,2.784
9.928066,0.4350,0.2187,0.5735,0.752
9.928442,0.4350,0.2187,0.5735,0.752
9.947355,0.4530,0.0667,0.1210,0.474
9.969802,0.6307,-0.9219,2.2672,2.527
9.990929,0.2582,-1.6349,2.5258,3.020
10.013977,0.1085,-1.4866,0.7940,1.689
10.035767,0.3515,-1.0345,-0.7198,1.308
10.057970,0.8803,-0.4947,-1.6220,1.911
10.078381,1.2148,-0.1756,-2.5607,2.840
10.101109,1.1336,-0.0195,-2.9052,3.119
10.126710,0.5154,-0.1150,-3.0607,3.106
10.146288,0.3042,0.1543,-2.5439,2.567
10.168235,0.1305,0.2589,-3.2753,3.288
10.191063,0.0087,0.5136,-2.9478,2.992
10.191570,0.0087,0.5136,-2.9478,2.992
10.212667,0.0272,0.6123,-2.7053,2.774
10.236227,0.0151,0.6993,-2.1429,2.254
10.256770,0.0506,0.7006,-1.4327,1.596
10.279470,0.0329,0.6444,-0.4569,0.791
10.301070,0.0194,0.4875,0.4049,0.634
10.325986,0.0919,0.4774,1.2357,1.328
10.345856,0.1697,0.4737,1.7413,1.813
10.368162,0.2355,0.2827,2.4374,2.465
10.390446,0.1837,-0.1551,2.9801,2.990
10.413335,-0.2343,-0.5985,2.9151,2.985
10.413794,-0.2343,-0.5985,2.9151,2.985
10.436298,-0.5082,-0.6607,2.6909,2.817
10.456162,-0.6830,0.1703,1.5329,1.687
10.477930,-0.6501,0.7704,0.7571,1.261
10.501309,-0.2178,0.2693,1.6811,1.716
10.526386,-0.5826,-0.4637,2.0003,2.134
10.544300,-0.5448,-0.4015,1.2413,1.414
10.565476,0.0504,-0.1644,-0.3161,0.360
10.588571,0.3638,0.0245,-0.4241,0.559
10.610343,-0.3999,-0.2444,-0.7618,0.894
10.635356,-0.9363,-0.3961,-1.4201,1.746
10.635638,-0.9363,-0.3961,-1.4201,1.746
10.655157,-0.6079,-0.2092,-1.8755,1.983
10.677718,-0.2997,0.2117,-2.0280,2.061
10.701822,-0.1689,0.3872,-2.0590,2.102
10.737744,-0.2052,0.5539,-2.3057,2.380
10.739528,-0.0989,0.5668,-2.3983,2.466
10.761658,0.0018,0.6456,-2.2336,2.325
10.778514,0.0769,0.6936,-1.5041,1.658
10.816086,-0.2539,0.7826,-0.0013,0.823
10.845897,0.1121,0.5011,1.0339,1.154
10.846192,0.1121,0.5011,1.0339,1.154
10.859439,0.0861,0.1698,1.6430,1.654
10.879999,0.1297,-0.1544,2.2856,2.295
10.928640,-0.0159,-0.3537,3.4079,3.426
10.929980,-0.0159,-0.3537,3.4079,3.426
10.951736,0.1810,0.5461,1.3393,1.458
10.965362,0.2186,0.6486,0.4670,0.829
10.989676,0.2788,0.4979,-0.0285,0.571
11.022026,0.3089,-0.5523,1.1688,1.329
11.047974,0.7337,-0.9296,1.4032,1.836
11.048218,0.7337,-0.9296,1.4032,1.836
11.062702,0.7977,-0.8197,0.6550,1.318
11.101891,0.9976,-0.1164,-1.0478,1.451
11.123000,0.9254,0.0475,-1.7613,1.990
11.123255,0.9254,0.0475,-1.7613,1.990
11.145130,0.5202,0.1597,-2.1460,2.214
11.166361,0.1304,0.2288,-2.5681,2.582
11.188903,0.5183,0.9653,-2.2065,2.464
