time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.327496,-0.0766,0.1810,-1.8153,1.826
1.347191,0.1358,0.4841,-1.5858,1.664
1.357400,0.0186,0.4405,-1.9098,1.960
1.373254,0.3665,0.7088,-2.2503,2.388
1.393514,0.2628,0.3842,-1.9703,2.025
1.423018,0.0920,0.5047,-0.8191,0.966
1.436199,0.0722,0.5589,-0.8092,0.986
1.453717,0.0247,0.3716,-1.3349,1.386
1.474729,0.3124,0.3213,-1.3935,1.464
1.494409,0.2866,0.1939,-0.0120,0.346
1.523064,0.0961,-0.0987,2.9439,2.947
1.540371,0.1958,-0.1358,3.3753,3.384
1.555284,0.2447,-0.3336,2.9335,2.963
1.575903,0.3737,-0.3666,2.2775,2.337
1.596311,0.6659,0.4212,1.1387,1.385
1.622778,1.4816,1.0810,0.3554,1.868
1.642296,0.9884,0.3036,0.4459,1.126
1.656906,0.4165,-0.6796,1.3399,1.559
1.677138,0.6635,-1.9154,3.8119,4.317
1.697547,1.0109,-1.8207,4.5346,4.990
1.720662,0.9118,-1.5949,2.4756,3.083
1.737680,0.8253,-1.1163,-0.1000,1.392
1.759139,0.6958,-0.4388,-1.5862,1.787
1.778565,0.9182,-0.1110,-1.8680,2.084
1.798710,1.1713,-0.2639,-1.7281,2.104
1.822624,1.3655,-0.2860,-1.0015,1.717
1.841587,1.0591,-0.1802,-0.9240,1.417
1.859621,0.5108,-0.0966,-1.1787,1.288
1.880046,0.4450,0.2650,-1.9565,2.024
1.900271,0.0745,0.5891,-2.8093,2.871
1.937557,-0.0528,0.8193,-2.9843,3.095
1.953174,0.0977,0.8802,-2.6613,2.805
1.969242,0.0628,0.7945,-2.2739,2.409
1.984250,0.1667,0.8583,-2.2359,2.401
2.001231,0.2907,0.9467,-1.8004,2.055
2.037162,0.2383,1.0874,0.1089,1.119
2.054890,-0.1506,0.2612,1.3001,1.335
2.068317,-0.3020,-0.1077,1.9798,2.006
2.084371,-0.3036,-0.4569,3.0404,3.089
2.102894,0.1255,-0.4193,4.0795,4.103
2.123115,0.2194,-0.0174,3.4307,3.438
2.143394,-0.1294,-0.2646,3.2325,3.246
2.163724,-0.5758,-0.6254,3.1740,3.286
2.184144,-0.3721,-1.3373,4.3446,4.561
2.219722,0.0345,-0.2012,0.4493,0.493
2.235942,0.3337,0.1854,-1.4651,1.514
2.250527,0.1989,0.3237,-2.2541,2.286
2.266260,-0.1383,0.3458,-2.0634,2.097
2.285697,-0.3308,0.2816,-1.8815,1.931
2.319422,0.2200,0.3680,-1.2256,1.298
2.336162,0.3172,0.3026,-1.0294,1.119
2.350017,0.0984,-0.0512,-1.1230,1.128
2.366527,0.2794,0.6395,-1.1944,1.383
2.386875,-0.4147,0.1729,-1.5106,1.576
2.420704,0.1663,0.7976,-2.9677,3.078
2.433797,0.3854,0.9379,-3.5378,3.680
2.449078,0.4701,1.0389,-3.6307,3.806
2.468293,0.4001,1.0841,-2.6775,2.916
2.490106,0.3049,0.8637,-1.2468,1.547
2.522345,0.7919,0.7868,0.2284,1.139
2.542188,0.9437,0.3833,1.0195,1.441
2.550205,0.7398,0.2939,1.6597,1.841
2.571167,0.6540,0.2637,3.5375,3.607
2.591435,1.1741,0.0787,3.5386,3.729
2.617967,0.2099,-0.0409,2.4820,2.491
2.631751,0.8078,0.5497,1.8428,2.086
2.651766,1.2237,1.0943,0.6382,1.761
2.672426,1.4310,0.7098,0.2133,1.611
2.692577,0.4532,-0.3372,1.7259,1.816
2.717584,-0.1862,-2.1497,6.2793,6.640
2.733082,0.9285,-1.5742,6.2852,6.546
2.753354,1.1455,-0.9105,3.0518,3.384
2.773987,1.5087,0.4168,-1.6365,2.265
2.794038,1.0377,0.9079,-3.1726,3.459
2.817894,0.9610,1.0864,-2.5528,2.936
2.835052,1.1471,1.0429,-2.1186,2.625
2.855081,1.3207,0.9657,-2.4088,2.912
2.875244,1.3354,0.5619,-2.2698,2.693
2.896046,1.3035,0.4075,-1.8010,2.260
2.933848,0.9887,0.6306,-1.4529,1.867
2.949672,0.9879,0.6666,-2.1860,2.490
2.963917,0.9515,0.7516,-2.6385,2.904
2.980425,0.7614,0.8731,-2.8516,3.078
2.997764,0.8558,1.0281,-2.9810,3.267
3.033094,0.5999,1.2654,-2.6590,3.005
3.050754,0.4762,1.1368,-2.4177,2.714
3.063431,0.7741,1.2034,-1.8529,2.341
3.080510,1.0399,1.2675,-0.8218,1.834
3.098559,0.6879,0.9909,0.9992,1.566
3.133549,0.7517,0.8181,3.5357,3.706
3.150788,0.7385,0.6815,3.6575,3.793
3.163435,1.0393,0.2970,4.0505,4.192
3.179593,1.2751,0.0711,4.5567,4.732
3.199615,1.3248,-0.1294,4.5928,4.782
3.231635,1.2123,0.5131,2.6508,2.960
3.244162,0.7301,0.0842,1.7440,1.892
3.260776,0.4879,-0.4789,1.5607,1.704
3.280237,0.2244,-0.8079,2.1721,2.328
3.300374,0.4853,-1.0887,1.8606,2.210
3.332203,1.0284,-1.8563,0.5359,2.189
3.348828,1.0635,-2.1061,0.5732,2.428
3.363045,1.2815,-1.9824,0.0982,2.363
3.382229,1.2561,-1.7351,-0.8794,2.316
3.402462,0.8513,-1.4035,-2.0806,2.650
3.431307,0.6793,-1.2268,-2.2254,2.630
3.445971,0.4640,-1.0000,-2.0300,2.310
3.463076,0.5787,-0.5646,-1.9502,2.111
3.483264,0.8834,-0.3409,-2.2210,2.414
3.504122,0.9478,-0.0543,-2.4263,2.605
3.530707,0.7642,-0.0841,-1.6797,1.847
3.548579,0.8373,0.1032,-1.8975,2.077
3.563730,0.9467,0.1400,-2.5322,2.707
3.584128,1.4456,0.2472,-3.3107,3.621
3.604111,1.3878,0.2756,-2.8673,3.197
3.629431,0.8989,0.1548,-0.8067,1.218
3.645237,0.9615,0.1287,0.2266,0.996
3.666192,0.9060,-0.0413,0.6145,1.096
3.685938,0.5298,-0.0850,0.1389,0.554
3.706701,0.5704,-0.1294,-0.4125,0.716
3.734755,0.9811,0.0662,-0.1799,1.000
3.758911,0.6575,-0.3732,-0.0118,0.756
3.776861,0.9399,-0.2072,0.2623,0.998
3.792991,0.9152,0.1909,-0.2149,0.959
3.809851,0.5767,-0.3486,-0.1467,0.690
3.844331,0.7896,-2.2669,1.6449,2.910
3.860038,1.2750,-2.8054,3.1965,4.440
3.876751,1.7472,-2.3760,3.7423,4.765
3.893894,1.5799,-1.7469,2.6059,3.513
3.909684,1.1230,-1.6628,1.3391,2.412
3.936145,0.6782,-0.7312,-0.7021,1.220
3.957503,0.6232,-0.0378,-1.2086,1.360
3.974043,1.3286,0.2386,-1.5626,2.065
3.990760,2.2692,0.1419,-1.9312,2.983
4.009563,2.1519,0.0808,-1.8491,2.838
4.042958,1.0444,-0.6342,-0.0477,1.223
4.057031,0.7770,-0.6429,0.2737,1.045
4.074283,0.6497,-0.4558,-0.1139,0.802
4.091050,0.6781,-0.0832,-1.2981,1.467
4.110219,0.7162,0.0469,-2.2248,2.338
4.142154,1.0442,0.2580,-2.5015,2.723
4.157369,1.1415,0.4513,-2.2937,2.601
4.174035,1.0850,0.5795,-2.0837,2.420
4.192154,0.8224,0.6675,-2.0124,2.274
4.226157,-0.4090,0.3048,0.0528,0.513
4.240509,-0.3216,0.2726,1.3640,1.428
4.257963,-0.1889,0.3356,2.4416,2.472
4.274636,0.0548,0.3372,3.0727,3.092
4.292098,0.2191,0.0382,3.1998,3.208
4.325103,0.0846,0.2155,2.7145,2.724
4.340311,0.0030,0.1084,2.3250,2.328
4.357442,-0.1502,-0.6809,2.1860,2.294
4.374155,-0.1957,-0.8842,2.1730,2.354
4.393669,-0.3903,-1.6099,2.8786,3.321
4.423885,1.0349,-2.0705,3.5781,4.262
4.441064,1.3513,-2.1861,0.5210,2.622
4.455815,0.8129,-1.8089,-1.5179,2.497
4.474740,0.1096,-1.2603,-2.6433,2.930
4.493912,-0.2091,-0.9721,-1.8307,2.083
4.524450,0.4412,-1.1844,-0.6825,1.436
4.539243,0.6013,-1.2583,-1.1002,1.776
4.556249,0.5536,-1.3270,-1.5791,2.136
4.574836,-0.0501,-0.8467,-1.9403,2.118
4.594997,-0.3971,-0.1650,-1.5418,1.601
4.623750,-0.5520,0.1536,-0.7814,0.969
4.639007,-0.5521,0.0384,-0.9459,1.096
4.655172,-0.5745,0.0125,-1.0868,1.229
4.675818,-0.6567,0.0618,-0.4364,0.791
4.695396,-0.5953,0.2106,1.1600,1.321
4.724572,-1.0718,-0.4594,3.7493,3.926
4.738439,-0.9629,-0.7326,4.0578,4.234
4.755784,-0.7743,-0.8860,4.0368,4.205
4.776358,-0.8872,-0.5800,3.3064,3.472
4.796243,-1.0351,-0.4594,2.6374,2.870
4.823744,-0.6474,-0.1591,1.4478,1.594
4.837552,-0.3718,-0.2365,1.1164,1.200
4.857127,0.2520,-0.2432,0.4497,0.570
4.876887,0.6236,-0.5354,0.3283,0.885
4.897202,0.4269,-1.5076,1.7477,2.347
4.923504,0.9498,-2.1756,3.7088,4.403
4.938914,1.2608,-1.8814,2.9943,3.754
4.958970,1.3704,-1.2354,-0.1234,1.849
4.978621,1.4838,-0.9933,-2.1632,2.805
4.998512,0.7374,-0.7946,-1.9690,2.248
5.023490,0.9191,-0.5085,-1.7341,2.027
5.039101,1.0197,-0.4655,-1.6856,2.024
5.059030,0.8603,-0.6411,-1.6819,1.995
5.079819,0.4405,-0.6103,-1.9371,2.078
5.099576,-0.2190,-0.5796,-1.7712,1.876
5.125640,-0.3026,-0.1069,-2.7330,2.752
5.146763,-0.2558,-0.0683,-2.8923,2.904
5.161144,-0.1856,-0.0375,-2.6162,2.623
5.181778,-0.1364,0.0178,-2.4786,2.482
5.201890,-0.2302,-0.0412,-1.6395,1.656
5.240017,-0.4389,-0.1140,0.5341,0.701
5.256205,-0.2873,-0.3473,1.3022,1.378
5.270026,-0.4716,-0.6305,1.7104,1.883
5.286898,-0.5426,-0.9143,2.0655,2.323
5.303408,-0.2287,-1.1167,2.8525,3.072
5.340099,-0.9583,-0.6602,2.3253,2.600
5.358753,-1.0029,-0.8405,2.5134,2.834
5.369666,-0.7265,-0.9552,2.5772,2.843
5.386674,-0.4221,-1.2236,2.4066,2.733
5.404435,-0.3854,-0.7483,1.3184,1.564
5.440637,-0.0219,0.0229,-0.9118,0.912
5.456520,0.0106,0.2032,-1.1076,1.126
5.469623,0.0617,0.2968,-0.5911,0.664
5.485666,-0.0878,0.4084,-0.3803,0.565
5.505630,-0.1728,0.4620,-0.4874,0.693
5.540667,-0.0302,0.1941,-0.0476,0.202
5.558928,-0.1748,0.2228,0.0574,0.289
5.568594,-0.2589,0.3215,0.0598,0.417
5.588167,-0.4717,0.3517,-0.0335,0.589
5.608659,-0.1081,0.6436,-0.5306,0.841
5.639631,0.3693,0.5808,-2.4390,2.534
5.658006,0.8162,0.6782,-3.4947,3.652
5.670685,0.6673,0.7473,-3.5789,3.717
5.689556,0.1282,0.9432,-2.2983,2.488
5.709722,-0.0771,1.0004,-0.7957,1.281
5.738290,0.3212,0.0667,0.8292,0.892
5.758543,0.2304,-0.3977,1.6869,1.748
5.770986,0.2056,-0.5309,2.3818,2.449
5.790858,0.4684,-0.6013,3.3271,3.413
5.811441,0.3639,-0.0423,2.4638,2.491
5.839019,0.7911,-0.4910,0.7393,1.189
5.858478,0.4331,-1.6110,2.0901,2.674
5.872567,0.3226,-2.4089,4.8569,5.431
5.892485,0.1358,-2.4399,6.1257,6.595
5.912822,0.9929,-0.7496,3.0775,3.319
5.936849,0.5371,-0.4525,-1.9263,2.050
5.953704,0.6350,0.1024,-3.8358,3.889
5.974146,0.1637,0.5626,-4.2844,4.324
5.994824,0.6138,0.6654,-2.7787,2.922
6.014907,1.1668,0.3344,-1.6713,2.066
6.054134,0.1700,-0.4349,-0.4551,0.652
6.069351,0.0130,-0.1413,-0.1947,0.241
6.082372,0.1356,0.2098,-0.5151,0.572
6.098761,0.0672,0.3980,-1.5335,1.586
6.115403,0.0647,0.5587,-2.8602,2.915
6.150153,-0.0114,0.6167,-3.1367,3.197
6.165956,-0.0520,0.6369,-2.1409,2.234
6.182406,-0.1844,0.6590,-1.1105,1.304
6.199450,-0.2292,0.7137,-0.6641,1.001
6.216485,0.0231,0.7690,-0.0373,0.770
6.237006,-0.2688,0.2334,1.6900,1.727
6.256755,-0.3543,-0.3449,2.9480,2.989
6.277310,0.0047,-0.5899,2.7858,2.848
6.297553,0.4746,0.0571,1.8124,1.874
6.332619,-0.5410,-0.2685,2.3738,2.449
6.351383,-0.8144,-1.3867,3.6422,3.981
6.367615,-0.7190,-1.7643,4.1651,4.580
6.382465,-0.3782,-1.1132,2.3646,2.641
6.399065,-0.2315,-0.4681,0.2481,0.578
6.437118,-0.4217,-0.3050,-0.8934,1.034
6.457329,-0.5931,-0.3117,0.1857,0.695
6.464656,-0.5592,-0.1831,0.3101,0.665
6.481738,-0.5333,-0.2112,-0.3834,0.690
6.500580,-0.0642,-0.3903,-1.3745,1.430
6.536068,-0.1214,-0.0659,-1.1791,1.187
6.557597,0.1042,0.2596,-0.6834,0.738
6.564554,0.1466,0.4002,-0.8696,0.968
6.582447,-0.0356,0.4505,-1.4614,1.530
6.602171,-0.2609,0.4991,-2.4833,2.546
6.636044,-0.1234,0.5191,-2.6294,2.683
6.657818,0.0052,0.4989,-1.4391,1.523
6.663205,0.0526,0.4771,-1.0319,1.138
6.683313,0.0956,0.4050,0.5627,0.700
6.703568,-0.0377,0.4414,1.0014,1.095
6.734472,0.3070,0.4563,0.9614,1.108
6.755112,0.1437,0.5710,1.7788,1.874
6.764229,0.0953,0.5300,2.1589,2.225
6.785318,0.0877,0.6463,2.2251,2.319
6.805475,0.8565,0.7124,1.1072,1.571
6.834639,1.1109,0.3127,0.1423,1.163
6.853511,0.5260,-0.5309,1.1488,1.371
6.865657,0.0062,-1.4129,3.1397,3.443
6.885960,0.6246,-1.3400,3.9320,4.201
6.906562,0.8451,-0.7998,2.0040,2.317
6.934048,0.9042,-0.1082,-0.9996,1.352
6.953234,0.7120,0.0524,-1.7276,1.869
6.967481,0.3989,0.3725,-2.3561,2.419
6.987995,0.2936,0.7615,-2.4399,2.573
7.008470,0.5391,0.6397,-1.5768,1.785
7.033599,0.5083,0.3210,-0.8075,1.007
7.051977,-0.1064,0.1880,-0.4538,0.503
7.068866,-0.3082,0.3875,-0.2564,0.558
7.089058,0.0376,0.7153,-1.5978,1.751
7.110089,0.0778,0.5465,-2.7896,2.844
7.147566,-0.3495,0.7741,-1.9866,2.161
7.167081,-0.3620,0.7873,-0.1796,0.885
7.179815,-0.5052,0.6009,0.3426,0.857
7.195186,-0.3957,0.5174,0.2617,0.702
7.213263,-0.1748,0.3373,0.0921,0.391
7.249606,-0.7864,0.3134,2.4133,2.557
7.269424,-1.0079,0.8315,1.9656,2.360
7.277287,-1.2452,0.8388,1.6665,2.243
7.294995,-1.9273,0.3453,0.5322,2.029
7.312313,-1.1090,-0.7018,1.0605,1.687
7.350080,-0.2337,-1.6268,5.4295,5.673
7.362455,-0.1889,-1.1746,3.6748,3.863
7.385783,-0.3802,-0.2348,-1.5350,1.599
7.407805,-0.7703,-0.0931,-3.6854,3.766
7.428391,-1.1423,-0.3557,-2.4391,2.717
7.451723,-0.5937,0.3482,-2.2702,2.372
7.475416,-0.1463,0.2393,-1.8690,1.890
7.476013,-0.1463,0.2393,-1.8690,1.890
7.496170,0.0887,0.3335,-1.4542,1.495
7.517279,-0.4729,0.4277,-0.5562,0.846
7.538982,-0.0575,0.6635,-0.3636,0.759
7.565642,0.2190,0.9284,-1.6827,1.934
7.582705,0.4756,1.0491,-3.0226,3.235
7.604776,0.4704,1.2232,-3.5661,3.799
7.629471,0.3756,1.6209,-2.4037,2.923
7.652043,0.2519,1.5715,-1.1933,1.989
7.685950,-0.0848,1.5055,0.8174,1.715
7.687466,-0.0989,1.5194,1.3204,2.015
7.700606,-0.1970,1.6661,2.5989,3.093
7.721410,-0.5336,2.0344,4.1238,4.629
7.763401,-0.8874,1.7713,3.6876,4.186
7.763943,-0.8874,1.7713,3.6876,4.186
7.781543,-0.5547,1.2460,5.0359,5.217
7.803988,0.3423,1.2081,5.0761,5.229
7.826858,0.9089,1.0558,3.6581,3.914
7.849684,1.2169,0.6682,2.1513,2.560
7.882234,1.3990,-0.3740,0.6255,1.577
7.908124,1.0352,-1.4139,1.7582,2.482
7.908384,1.0352,-1.4139,1.7582,2.482
7.944249,1.8443,-1.5504,1.0078,2.612
7.968552,1.7750,-2.2076,-1.2985,3.116
7.969707,1.7750,-2.2076,-1.2985,3.116
7.985802,1.8109,-2.0313,-1.8376,3.284
8.006090,1.2699,-1.5660,-1.5350,2.534
8.052802,0.7830,-0.5254,-1.1340,1.475
8.053861,0.7830,-0.5254,-1.1340,1.475
8.075506,0.4348,-0.4974,-1.8287,1.944
8.091982,0.2206,-0.1132,-1.9885,2.004
8.114373,-0.1037,0.2255,-1.0544,1.083
8.136415,-0.0660,0.6180,-0.5644,0.839
8.167220,-0.3000,0.5607,-1.8027,1.912
8.197947,0.1117,0.4623,-2.3681,2.415
8.198246,0.1117,0.4623,-2.3681,2.415
8.209621,0.1535,0.5868,-1.9899,2.080
8.251489,-0.5955,1.0542,-1.6736,2.066
8.252118,-0.5955,1.0542,-1.6736,2.066
8.274004,-0.4450,1.1036,-2.4292,2.705
8.291126,-0.5421,1.1293,-2.5448,2.836
8.313270,-0.6695,1.0245,-0.8726,1.503
8.336099,-0.7838,0.6801,1.6370,1.938
8.367640,-0.4176,0.3517,1.3470,1.453
8.398955,-0.2742,0.6560,0.9437,1.182
8.399180,-0.2742,0.6560,0.9437,1.182
8.423530,-1.1211,0.3077,2.2456,2.529
8.446478,-0.9496,-1.2674,4.3703,4.648
8.472608,-0.1132,-1.5500,5.9413,6.141
8.493272,0.0936,-0.5429,2.9703,3.021
8.510489,0.1600,-0.0171,-0.9834,0.997
8.533454,-0.1568,0.3181,-3.5706,3.588
8.556331,-0.4631,0.5850,-3.6899,3.765
8.557034,-0.4631,0.5850,-3.6899,3.765
8.590129,-0.0885,0.6867,-2.1514,2.260
8.606571,-0.0910,0.3357,-1.4599,1.501
8.623254,-0.1803,0.2917,-0.7505,0.825
8.647023,-0.0532,0.4406,-0.8303,0.941
8.677360,0.0053,0.8268,-2.0542,2.214
8.678971,0.0053,0.8268,-2.0542,2.214
8.702503,0.0420,0.9405,-1.9803,2.193
8.717988,0.1129,0.9322,-1.8367,2.063
8.761751,0.5254,0.5640,-0.2082,0.798
8.762373,0.5254,0.5640,-0.2082,0.798
8.779436,0.3838,0.4186,1.0754,1.216
8.799947,0.6725,0.4129,2.2134,2.350
8.822747,0.9607,0.1733,2.4848,2.670
8.846751,1.2353,0.0246,1.9814,2.335
8.881612,1.7769,0.9090,0.2343,2.010
8.882558,1.7769,0.9090,0.2343,2.010
8.902031,1.4114,0.4162,0.1307,1.477
8.921967,0.8309,-0.6083,2.1875,2.418
8.959548,1.0248,-1.1967,3.3757,3.725
8.983163,1.1304,-0.4492,0.9102,1.519
8.983482,1.1101,-0.3177,0.3476,1.206
9.003213,0.8714,-0.0307,-1.2426,1.518
9.023834,0.6209,0.1371,-2.4211,2.503
9.044239,0.9629,0.1096,-1.9881,2.212
9.072865,1.4185,0.3319,-1.1119,1.833
9.096057,1.2120,0.3634,-1.2766,1.797
9.109550,0.7731,0.3938,-1.9423,2.127
9.133797,0.4624,0.4249,-2.7205,2.792
9.155840,0.1733,0.6864,-2.9137,2.998
9.186762,0.1091,0.7953,-2.2650,2.403
9.188355,0.1091,0.7953,-2.2650,2.403
9.211914,0.4002,0.8242,-2.1636,2.350
9.226487,0.4972,0.8402,-2.1210,2.335
9.268407,0.2907,1.2987,-1.4472,1.966
9.269357,0.3433,1.3551,-1.3232,1.925
9.288046,0.4512,1.3772,-1.0871,1.812
9.308658,0.7787,1.2611,-1.1423,1.871
9.333858,0.8590,1.2663,-0.0096,1.530
9.367154,1.4453,1.3938,2.7262,3.386
9.388321,1.6310,0.8044,3.0514,3.552
9.395389,1.6307,0.6937,3.1112,3.580
9.419764,1.2103,0.1015,3.0732,3.304
9.442531,1.0972,0.2180,2.8083,3.023
9.468351,1.2692,-0.1511,2.8100,3.087
9.491451,0.7736,-1.2745,2.8574,3.223
9.491678,0.7736,-1.2745,2.8574,3.223
9.512084,0.4641,-1.4098,4.6902,4.919
9.564044,0.7135,-1.5078,-0.4586,1.730
9.566025,0.7135,-1.5078,-0.4586,1.730
9.591457,0.9403,-1.5207,-0.8698,1.988
9.594610,1.0814,-1.3348,-1.0450,2.011
9.619107,0.9234,-0.9908,-1.8496,2.292
9.640575,0.9149,-0.9615,-2.4082,2.750
9.666985,0.5388,-0.6209,-2.9063,3.020
9.690237,0.4168,-0.7712,-2.2019,2.370
9.708135,1.0873,-0.1543,-1.5199,1.875
9.730408,0.9064,-0.2029,-1.2706,1.574
9.754079,0.8955,0.0224,-1.4327,1.690
9.785483,1.0132,-0.3706,-1.4340,1.795
9.786945,1.0132,-0.3706,-1.4340,1.795
9.814673,1.3110,0.0109,-0.9137,1.598
9.840617,-0.1883,-0.5505,-0.5406,0.794
9.861059,0.0195,-0.2275,-1.1747,1.197
9.888590,-0.0873,-0.8605,-0.1780,0.883
9.889337,-0.0873,-0.8605,-0.1780,0.883
9.909283,-0.2822,-0.8375,1.2461,1.528
9.928254,-0.1454,-0.6122,-0.0120,0.629
9.949766,-0.4016,-0.6093,-1.7855,1.929
9.977259,-0.1926,-0.0791,-1.1458,1.165
9.996409,0.0553,0.0435,-0.4697,0.475
10.015601,0.3977,-0.5186,-0.3967,0.764
10.040844,0.7496,-1.3804,0.1515,1.578
10.059753,0.5223,-1.2000,0.9789,1.634
10.088628,0.7625,-1.2378,1.6146,2.173
10.089531,0.7625,-1.2378,1.6146,2.173
10.106474,1.0202,-0.4776,0.9178,1.453
10.126593,0.6244,-0.3473,-0.0344,0.715
10.148554,0.5349,-0.0390,-0.7648,0.934
10.172423,0.8260,0.1318,-0.3986,0.927
10.191658,0.9495,0.1213,-0.9061,1.318
10.214217,0.7502,-0.0374,-1.0156,1.263
10.237368,0.7070,0.2843,-0.2889,0.815
10.258862,0.8743,0.4095,0.3091,1.014
10.287081,0.9798,0.4693,0.0963,1.091
10.309177,0.5703,0.2399,-0.3420,0.707
10.309395,0.5703,0.2399,-0.3420,0.707
10.330088,0.9303,0.5648,-1.2912,1.689
10.375585,0.8763,0.3173,-1.4085,1.689
10.376578,0.8173,0.2832,-1.1475,1.437
10.395018,0.7948,0.5512,-0.4531,1.068
10.413494,0.3591,0.5338,0.2488,0.690
10.436509,0.0356,0.5141,-0.2568,0.576
10.458514,-0.1137,0.2397,0.3963,0.477
10.487654,-0.0663,0.2257,1.7603,1.776
10.505906,0.1145,0.2732,2.6337,2.650
10.524429,0.2671,0.0689,2.5115,2.527
10.547018,1.1748,0.2753,1.2826,1.761
10.574850,0.5581,-0.7439,0.7652,1.204
10.575768,0.5684,-0.8577,0.4636,1.129
10.596394,0.6573,-0.9977,0.5784,1.327
10.613413,0.5175,-1.6904,1.9286,2.616
10.635724,0.1664,-2.4409,2.6926,3.638
10.662972,2.2648,-2.5998,2.8621,4.481
10.682947,1.8787,-2.4492,0.1423,3.090
10.700886,0.6740,-2.4108,-1.8788,3.130
10.724697,-0.1873,-1.7613,-2.3741,2.962
10.747750,-1.1849,-1.2917,-1.7255,2.460
10.779345,-0.3033,-2.0413,-2.4574,3.209
10.781024,-0.4783,-1.9726,-2.4441,3.177
10.802380,-0.5118,-1.7726,-1.3262,2.272
10.816686,-0.0778,-1.6525,-0.2300,1.670
10.872783,-1.0904,-0.6706,-1.5184,1.986
10.874396,-1.0904,-0.6706,-1.5184,1.986
10.898201,-1.3947,-0.0891,-1.1826,1.831
10.898406,-1.3947,-0.0891,-1.1826,1.831
10.922398,-1.0905,0.1016,0.3606,1.153
10.945418,-1.2779,0.0360,0.7442,1.479
10.972237,-1.4387,-0.3391,2.7670,3.137
10.992170,-0.5368,-0.6081,4.6138,4.685
11.011402,-0.5590,-0.4915,3.3676,3.449
11.035319,-0.4844,-0.4287,1.3908,1.534
11.057237,-0.2262,-0.4685,1.5759,1.660
11.091585,0.4467,-0.2329,3.3380,3.376
11.093172,0.4467,-0.2329,3.3380,3.376
11.114603,1.0372,-0.2741,1.9747,2.247
11.130542,0.8683,-1.0697,0.6567,1.526
11.170409,0.9703,-2.2659,3.8982,4.612
