time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.660427,-0.1772,-0.1434,-0.0274,0.230
3.675602,-0.0731,-0.1195,0.0499,0.149
3.691794,-0.1118,-0.0642,0.1490,0.197
3.711109,-0.1349,-0.1069,0.0096,0.172
3.731757,-0.2069,-0.0592,-0.1805,0.281
3.761613,-0.1252,-0.0668,0.0622,0.155
3.775386,-0.1671,-0.0434,0.0939,0.197
3.792158,-0.1874,-0.0090,-0.0299,0.190
3.812581,-0.1253,-0.0190,-0.1036,0.164
3.832707,-0.1717,-0.0521,0.0594,0.189
3.864356,-0.1661,-0.0688,0.1061,0.209
3.883575,-0.2079,-0.1170,-0.0937,0.256
3.893644,-0.1991,-0.0896,-0.0716,0.230
3.914070,-0.1697,-0.0810,-0.0278,0.190
3.934763,-0.0852,0.0039,-0.0919,0.125
3.966310,-0.0908,-0.0803,-0.1124,0.165
3.986234,-0.2424,-0.0826,-0.0265,0.257
3.995052,-0.2342,-0.0634,-0.0267,0.244
4.015931,-0.1874,-0.0375,-0.1062,0.219
4.036369,-0.1535,-0.0843,-0.1218,0.213
4.064228,-0.1067,-0.0499,0.1029,0.156
4.081381,-0.1473,-0.0044,0.2356,0.278
4.097550,-0.1397,-0.0359,0.2161,0.260
4.117862,-0.1649,0.0136,-0.0445,0.171
4.138443,-0.1576,0.0195,-0.1738,0.235
4.179727,-0.1051,0.0169,0.0535,0.119
4.180538,-0.1051,0.0169,0.0535,0.119
4.200718,-0.1076,0.0214,0.1145,0.159
4.220069,-0.0045,0.0294,0.1235,0.127
4.240083,0.0318,0.0230,-0.0486,0.062
4.281653,0.0059,-0.0225,-0.1975,0.199
4.282932,0.0006,0.0139,-0.1380,0.139
4.301927,0.0283,0.0130,-0.0678,0.075
4.321847,0.0708,0.0063,0.0863,0.112
4.342367,0.0377,0.0186,0.0473,0.063
4.382282,0.1068,0.0437,-0.0419,0.123
4.403262,0.1104,0.0813,-0.0714,0.155
4.403934,0.1104,0.0813,-0.0714,0.155
4.423678,0.1167,0.0483,-0.0005,0.126
4.445482,0.0971,0.0744,0.0779,0.145
4.476791,0.0088,0.0617,0.0588,0.086
4.494117,0.0849,0.0695,0.0492,0.120
4.505571,0.0746,0.0613,0.0468,0.107
4.525916,0.0474,0.0401,0.0013,0.062
4.545966,0.0087,0.0628,0.0201,0.067
4.579610,0.1207,0.0940,-0.0259,0.155
4.601537,0.0367,0.1560,0.0342,0.164
4.608117,0.0513,0.1557,0.0272,0.166
4.628198,0.0292,0.0939,-0.0773,0.125
4.648798,0.1050,0.0758,-0.2659,0.296
4.678505,0.1373,0.1268,-0.1492,0.239
4.699934,0.1150,0.1676,0.2237,0.302
4.709697,0.0517,0.1038,0.2140,0.243
4.729665,0.0871,0.0747,0.0374,0.121
4.760440,0.1337,0.1597,-0.1706,0.269
4.786585,0.0729,0.1619,-0.1308,0.220
4.805474,0.0883,0.1251,-0.0237,0.155
4.821701,-0.0051,0.1115,0.0236,0.114
4.837057,0.0600,0.1206,0.0833,0.158
4.852273,0.1144,0.1420,0.0737,0.197
4.872831,0.0826,0.1405,-0.0217,0.164
4.907377,0.1704,0.1048,-0.0627,0.210
4.918138,0.2030,0.1557,-0.0462,0.260
4.937157,0.1280,0.1147,-0.0253,0.174
4.960813,0.1683,0.1393,0.0770,0.232
4.982030,0.1767,0.1686,0.0050,0.244
5.009589,0.1369,0.0743,-0.0863,0.178
5.029596,0.1846,0.1327,-0.0700,0.238
5.048139,0.1694,0.1395,-0.0487,0.225
5.070466,0.1841,0.1608,-0.0008,0.244
5.098590,0.1640,0.1068,-0.1228,0.231
5.099869,0.1675,0.1261,-0.1109,0.237
5.116165,0.2053,0.1468,-0.0776,0.264
5.136856,0.1925,0.1652,0.0441,0.257
5.160164,0.2045,0.1488,0.0151,0.253
5.181135,0.1775,0.1827,0.0342,0.257
5.202659,0.0900,0.1725,0.0224,0.196
5.225550,0.2292,0.2180,-0.1352,0.344
5.248188,0.1516,0.1883,0.0010,0.242
5.268470,0.2278,0.2165,0.0104,0.314
5.295602,0.1809,0.1971,-0.0056,0.268
5.312680,0.2021,0.1654,-0.0195,0.262
5.336864,0.2257,0.2156,-0.0832,0.323
5.358019,0.2354,0.1550,-0.0731,0.291
5.379701,0.0321,0.1131,-0.0392,0.124
5.409793,0.2104,0.1618,-0.0416,0.269
5.410852,0.2104,0.1618,-0.0416,0.269
5.428564,0.0681,0.1509,-0.1347,0.213
5.446113,0.1316,0.1196,-0.1250,0.217
5.468463,0.0752,0.1070,-0.0866,0.157
5.498947,0.0420,0.1122,0.0139,0.121
5.519908,0.1710,0.1580,0.0093,0.233
5.534277,0.1343,0.1847,-0.0120,0.229
5.557649,0.2086,0.1576,0.0002,0.261
5.579416,0.1824,0.1511,0.0081,0.237
5.609481,0.1928,0.1312,0.1310,0.267
5.610689,0.1928,0.1312,0.1310,0.267
5.628482,0.2090,0.1180,0.1749,0.297
5.645888,0.1532,0.1133,-0.0541,0.198
5.668009,0.2651,0.1705,-0.1106,0.334
5.694929,0.1355,0.1414,-0.1144,0.227
5.716584,0.2136,0.1369,-0.0135,0.254
5.732972,0.1975,0.1207,-0.0610,0.239
5.756480,0.2118,0.0914,-0.0890,0.247
5.777773,0.1619,0.0739,-0.0020,0.178
5.804033,0.1665,0.1696,-0.1490,0.280
5.821834,0.0762,0.0994,-0.2562,0.285
5.845162,0.0900,0.0352,-0.0408,0.105
5.865545,0.1405,0.1328,0.0886,0.213
5.890153,0.0562,0.0965,-0.0375,0.118
5.891205,0.0562,0.0965,-0.0375,0.118
5.914222,0.1657,0.0867,-0.0703,0.200
5.934469,0.1607,0.0926,0.0735,0.200
5.954337,0.2236,0.1239,0.0041,0.256
5.977175,0.2016,0.1701,0.1096,0.286
6.004418,0.1181,0.1113,-0.0065,0.162
6.023628,0.1522,0.0312,-0.1708,0.231
6.043479,0.3023,0.1201,-0.0673,0.332
6.065070,0.1665,0.1402,-0.0526,0.224
6.087498,0.1015,-0.0093,-0.1291,0.164
6.114903,0.1059,0.0071,-0.0608,0.122
6.116523,0.1059,0.0071,-0.0608,0.122
6.136728,0.1726,0.0502,0.1319,0.223
6.154966,0.1563,0.0499,0.2606,0.308
6.176877,0.1206,-0.0044,0.0646,0.137
6.203606,0.1037,0.0188,-0.1889,0.216
6.223529,0.1086,0.0387,-0.0602,0.130
6.242582,0.1386,0.0408,0.0254,0.147
6.265845,0.0080,0.0802,-0.0803,0.114
6.287045,0.0940,0.0612,0.0392,0.119
6.316076,0.0897,0.0781,-0.0560,0.131
6.337070,-0.0071,0.0588,-0.1632,0.174
6.352782,0.0858,0.0864,-0.1013,0.158
6.376154,0.0239,0.0743,0.0633,0.101
6.398242,0.1081,0.1898,0.1275,0.253
6.430260,0.0517,0.1098,0.0750,0.143
6.432012,0.0849,0.1403,0.0655,0.177
6.458066,0.0460,0.1415,-0.0323,0.152
6.465198,0.0785,0.1558,-0.0107,0.175
6.495854,-0.0001,0.1513,0.1117,0.188
6.513238,-0.0074,0.1761,-0.0192,0.177
6.529861,0.0532,0.2401,-0.1694,0.299
6.552132,-0.0036,0.1378,-0.0254,0.140
6.576885,0.0477,0.2580,-0.1374,0.296
6.608827,-0.0580,0.0895,-0.2204,0.245
6.610751,-0.0580,0.0895,-0.2204,0.245
6.632380,-0.0640,0.0851,0.3016,0.320
6.642691,-0.1289,0.1005,0.2299,0.282
6.663412,-0.0543,0.0718,0.0886,0.126
6.696801,-0.0203,0.2036,-0.1029,0.229
6.716242,-0.0994,0.2290,-0.0689,0.259
6.728792,-0.1265,0.2269,-0.0495,0.264
6.752802,-0.1011,0.2477,-0.0607,0.274
6.772650,-0.1147,0.2019,0.0381,0.235
6.806712,-0.1013,0.1485,-0.1886,0.260
6.807826,-0.1013,0.1485,-0.1886,0.260
6.826118,-0.0488,0.1146,-0.1363,0.185
6.846739,-0.0106,0.0906,-0.0291,0.096
6.887181,-0.0940,0.1072,0.0405,0.148
6.887895,-0.0940,0.1072,0.0405,0.148
6.907570,-0.1430,0.0697,0.0047,0.159
6.927764,-0.1390,0.1162,-0.0983,0.206
6.949762,-0.0613,0.1834,-0.1560,0.248
6.972110,-0.0549,0.1806,-0.0560,0.197
7.000389,-0.1713,0.1720,0.1159,0.269
7.018201,-0.1919,0.1150,0.0249,0.225
7.038545,-0.0808,0.1476,0.0871,0.189
7.062082,-0.1050,0.1982,0.0393,0.228
7.081839,-0.1104,0.1603,0.0252,0.196
7.111557,-0.1345,0.1970,0.0258,0.240
7.112458,-0.1345,0.1970,0.0258,0.240
7.130532,-0.1647,0.2192,-0.0575,0.280
7.150051,-0.1660,0.1975,-0.1460,0.296
7.171147,-0.0823,0.1567,-0.0598,0.187
7.197942,-0.0332,0.1847,0.0504,0.194
7.217229,-0.1132,0.2161,0.0056,0.244
7.237494,-0.1312,0.2014,-0.1587,0.288
7.261737,-0.1722,0.2089,-0.2113,0.343
7.284149,-0.1149,0.2094,-0.1211,0.268
7.311454,-0.0441,0.2915,0.0435,0.298
7.333404,-0.2297,0.2624,-0.0825,0.358
7.333712,-0.2297,0.2624,-0.0825,0.358
7.353143,-0.1912,0.2106,-0.1847,0.339
7.403253,-0.1742,0.1745,0.1581,0.293
7.404626,-0.1791,0.1622,0.1723,0.297
7.430448,-0.1169,0.2569,0.2371,0.369
7.435750,-0.1263,0.2550,0.2110,0.354
7.460375,-0.1678,0.2477,-0.2062,0.363
7.482613,-0.1722,0.1689,-0.2440,0.343
7.511787,-0.1600,0.2265,0.0044,0.277
7.534755,-0.1888,0.1888,-0.0275,0.268
7.547407,-0.1400,0.1691,-0.0301,0.222
7.570973,-0.1820,0.1931,-0.0567,0.271
7.593778,-0.1510,0.2455,0.0033,0.288
7.626514,-0.1871,0.2150,-0.2048,0.351
7.627682,-0.1871,0.2150,-0.2048,0.351
7.651466,-0.1488,0.2375,-0.0523,0.285
7.658769,-0.1668,0.2294,-0.0286,0.285
7.681141,-0.1240,0.2075,0.0567,0.248
7.715447,-0.2230,0.1367,0.0613,0.269
7.741463,-0.2445,0.1454,-0.0942,0.300
7.742495,-0.2445,0.1454,-0.0942,0.300
7.760363,-0.1931,0.1270,-0.1734,0.289
7.794674,-0.1842,0.1651,-0.0218,0.248
7.816874,-0.1458,0.1791,0.1523,0.277
7.835943,-0.2178,0.1819,-0.1039,0.302
7.856977,-0.0299,0.1851,0.0039,0.188
7.880507,-0.2254,0.1837,-0.0366,0.293
7.903081,-0.2089,0.1755,0.1358,0.305
7.936661,-0.2409,0.2147,0.0107,0.323
7.938517,-0.2492,0.1963,0.0632,0.323
7.961002,-0.2046,0.2345,0.1229,0.335
7.966901,-0.1852,0.2528,0.1326,0.340
7.998003,-0.1546,0.2802,0.0978,0.335
8.017986,-0.3128,0.1972,-0.0639,0.375
8.034557,-0.2637,0.1523,-0.0538,0.309
8.057566,-0.1868,0.2164,0.0188,0.286
8.080771,-0.2627,0.1387,-0.0400,0.300
8.108859,-0.1701,0.1829,-0.1585,0.296
8.110439,-0.1701,0.1829,-0.1585,0.296
8.138195,-0.2534,0.2042,-0.2253,0.396
8.148202,-0.2012,0.1889,-0.1559,0.317
8.199555,-0.1491,0.2321,-0.1103,0.297
8.201879,-0.1491,0.2321,-0.1103,0.297
8.217967,-0.2663,0.1869,-0.1561,0.361
8.233397,-0.2070,0.2079,-0.0322,0.295
8.257061,-0.2344,0.1935,0.3427,0.458
8.279178,-0.1520,0.3089,0.1678,0.383
8.311927,-0.2893,0.1761,-0.1133,0.357
8.313870,-0.2522,0.1905,-0.0916,0.329
8.337390,-0.2379,0.2488,-0.0428,0.347
8.352819,-0.1919,0.2646,-0.0759,0.336
8.400592,-0.1330,0.1384,0.1714,0.257
8.402708,-0.1196,0.1531,0.2003,0.279
8.426386,-0.1522,0.1488,0.0360,0.216
8.434276,-0.1049,0.1853,0.0031,0.213
8.456060,-0.1968,0.0927,-0.1320,0.254
8.478709,-0.1853,0.1101,-0.0879,0.233
8.512336,-0.1630,0.1117,-0.0657,0.208
8.540019,-0.1378,0.1254,-0.0342,0.189
8.540312,-0.1378,0.1254,-0.0342,0.189
8.565195,-0.2626,0.1023,-0.0503,0.286
8.588098,-0.1725,0.0844,-0.0427,0.197
8.621980,-0.1482,0.1238,0.1344,0.235
8.623464,-0.1272,0.1300,0.1655,0.246
8.637732,-0.0788,0.1865,0.0630,0.212
8.658390,-0.0761,0.1349,-0.0077,0.155
8.702757,-0.1415,0.0916,-0.1294,0.213
8.703572,-0.1415,0.0916,-0.1294,0.213
8.721856,-0.1732,0.1052,-0.0621,0.212
8.743397,-0.1349,0.0735,-0.0333,0.157
8.766133,-0.0478,0.0459,0.0460,0.081
8.787588,-0.0968,0.0772,0.1235,0.175
8.820337,-0.1669,0.0388,0.0097,0.172
8.840972,-0.0751,0.0843,-0.0283,0.116
8.841299,-0.1043,0.1046,-0.0426,0.154
8.862175,-0.0887,0.0746,-0.0592,0.130
8.907774,-0.1561,0.0619,-0.0173,0.169
8.909117,-0.1561,0.0619,-0.0173,0.169
8.929911,-0.1201,0.0819,-0.0332,0.149
8.943090,-0.0911,0.0274,-0.0899,0.131
8.964763,-0.0776,0.0486,-0.1205,0.151
8.986563,-0.1347,0.0195,0.0447,0.143
9.020614,-0.0935,-0.0111,-0.0647,0.114
9.042154,0.0840,0.0182,-0.0474,0.098
9.051396,0.0247,0.0259,-0.1573,0.161
9.075337,-0.1385,-0.1189,0.0101,0.183
9.097678,0.0614,0.0523,0.0916,0.122
9.126170,-0.0649,0.0396,-0.1132,0.136
9.146852,-0.0721,-0.0175,-0.0222,0.077
9.164048,-0.0981,0.0566,0.0878,0.143
9.186004,-0.0692,0.0480,0.0258,0.088
9.207915,-0.0507,0.0033,0.0264,0.057
9.240065,-0.0490,0.0406,0.0111,0.065
9.241914,-0.0561,0.0283,-0.0772,0.099
9.260308,-0.0142,-0.0306,-0.1485,0.152
9.272622,-0.0092,-0.0031,-0.0334,0.035
9.297829,-0.0930,0.0087,0.1657,0.190
9.330931,-0.0438,-0.0482,-0.1284,0.144
9.353684,-0.0362,-0.0271,-0.0372,0.059
9.353993,-0.0362,-0.0271,-0.0372,0.059
9.373166,0.0232,0.0041,0.0132,0.027
9.407880,0.0400,-0.0038,-0.1460,0.151
9.431281,-0.0758,-0.0631,-0.0596,0.115
9.451522,0.0313,-0.0113,0.0742,0.081
9.471291,-0.0577,-0.0178,0.0407,0.073
9.495509,0.0632,-0.0469,-0.0333,0.085
9.497594,0.0632,-0.0469,-0.0333,0.085
9.518104,-0.0577,-0.0557,0.0123,0.081
9.552833,-0.0122,-0.0785,-0.1140,0.139
9.580250,0.0006,-0.0160,-0.1527,0.154
9.580640,0.0006,-0.0160,-0.1527,0.154
9.604057,0.0523,0.0194,0.0574,0.080
9.636621,0.0083,-0.0457,-0.0524,0.070
9.651826,0.0278,-0.0466,-0.1148,0.127
9.671553,-0.1171,-0.0139,-0.1133,0.164
9.694494,-0.0128,0.0195,0.0313,0.039
9.731185,-0.0565,-0.0491,0.0129,0.076
9.732611,-0.0565,-0.0491,0.0129,0.076
9.748983,-0.0806,-0.1269,0.1006,0.181
9.759214,-0.0378,-0.1104,0.1863,0.220
9.783718,0.0458,-0.0260,0.2502,0.256
9.817930,-0.0121,-0.0596,-0.1399,0.153
9.841253,0.0249,-0.0844,-0.0807,0.119
9.841589,0.0249,-0.0844,-0.0807,0.119
9.862025,0.0197,-0.0475,0.0048,0.052
9.903506,0.0304,-0.0358,-0.0201,0.051
9.904993,0.0025,-0.0332,-0.0512,0.061
9.922979,0.0100,-0.0242,-0.1784,0.180
9.943568,0.0113,0.0170,-0.1241,0.126
9.964344,0.0480,0.0327,-0.0867,0.104
10.017663,0.0084,0.0214,0.1800,0.181
10.019380,-0.0204,0.0093,0.1512,0.153
10.038574,0.0048,0.0090,0.1656,0.166
10.046448,0.0090,0.0325,0.1727,0.176
10.070709,-0.0232,-0.0001,0.0604,0.065
10.092999,-0.0606,-0.0171,-0.0975,0.116
10.127975,-0.0109,-0.0757,-0.0574,0.096
10.129937,0.0388,-0.0295,0.0192,0.052
10.148097,0.0059,-0.0569,0.0840,0.102
10.167669,0.0679,-0.0931,-0.0186,0.117
10.214318,0.0367,-0.0769,-0.1747,0.194
10.215808,0.0367,-0.0769,-0.1747,0.194
10.232885,0.0721,-0.1162,0.0106,0.137
10.248811,0.0711,-0.0865,0.0267,0.115
10.270206,-0.0280,-0.0985,-0.0191,0.104
10.292060,-0.0481,-0.1045,-0.1054,0.156
10.326513,-0.0292,-0.0825,0.0055,0.088
10.343790,-0.0176,-0.0301,0.1433,0.147
10.355541,-0.0140,-0.0368,0.1597,0.164
10.380562,0.0431,-0.0573,0.1860,0.199
10.402048,0.0055,-0.0647,0.0766,0.100
10.438076,-0.0481,-0.0484,-0.0230,0.072
10.438902,-0.0481,-0.0484,-0.0230,0.072
10.453605,-0.0239,-0.0264,-0.0207,0.041
10.472608,-0.0584,0.0058,-0.0185,0.062
10.523901,-0.0237,-0.0382,0.1160,0.124
10.525577,-0.0237,-0.0382,0.1160,0.124
10.548453,-0.0220,-0.0323,-0.0646,0.075
10.554993,-0.0410,-0.0365,-0.1147,0.127
10.579741,-0.1002,-0.0560,-0.1123,0.161
10.601545,0.0118,0.0125,0.1862,0.187
10.637209,-0.0249,-0.0220,0.0575,0.066
10.639078,-0.0357,-0.0150,0.0555,0.068
10.658199,-0.1054,-0.0281,-0.1059,0.152
10.676127,-0.0390,-0.0560,-0.0551,0.088
10.723768,0.0396,-0.0470,0.1568,0.168
10.725542,0.0396,-0.0470,0.1568,0.168
10.749318,0.0466,-0.0756,0.0486,0.101
10.757583,-0.0077,-0.0774,-0.0440,0.089
10.778989,0.0012,-0.0020,-0.1501,0.150
10.800547,0.0324,0.0092,-0.3787,0.380
10.836498,-0.0374,0.0088,0.1029,0.110
10.864905,-0.1495,-0.1312,0.0348,0.202
10.866386,-0.1462,-0.1347,0.0781,0.214
10.889458,-0.0288,-0.0807,0.0546,0.102
10.910542,0.0013,-0.0512,-0.1391,0.148
10.937929,0.0691,-0.0680,0.1932,0.216
10.955759,0.0169,-0.0086,0.1338,0.135
10.977978,-0.0753,-0.0228,-0.1307,0.153
10.999966,-0.0121,-0.0191,-0.0488,0.054
