time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.307359,0.0658,0.0042,0.2927,0.300
3.323635,0.1798,0.0132,0.2670,0.322
3.339629,0.1271,-0.0024,0.1075,0.166
3.359785,0.0628,0.0810,-0.0899,0.136
3.391146,0.0390,0.0556,0.0291,0.074
3.404889,0.0455,0.0054,-0.0589,0.075
3.422307,0.0899,-0.0071,-0.0825,0.122
3.440617,-0.0149,-0.0409,-0.0923,0.102
3.461461,0.0408,-0.0161,-0.1381,0.145
3.490988,-0.0191,-0.0112,-0.1316,0.133
3.507214,-0.0034,0.0200,-0.0049,0.021
3.523097,-0.0352,0.0165,-0.0552,0.068
3.542355,-0.1449,-0.0191,-0.4070,0.432
3.562867,-0.0751,0.0071,-0.4002,0.407
3.591972,0.0063,-0.0556,0.0003,0.056
3.608414,0.0349,0.0239,0.1456,0.152
3.623612,-0.0383,0.0769,0.1573,0.179
3.643382,-0.0271,0.0448,-0.0562,0.077
3.664144,-0.0099,0.0921,-0.0118,0.093
3.691726,0.0950,0.0993,0.2267,0.265
3.707378,0.0380,0.0744,0.1975,0.214
3.725232,-0.0404,0.0709,0.0657,0.105
3.745384,-0.0277,0.0347,0.0847,0.096
3.765901,0.1128,0.0032,0.1181,0.163
3.790486,0.0502,-0.0821,-0.1024,0.140
3.806526,0.0337,-0.0487,0.1345,0.147
3.826603,0.1414,-0.0103,0.1946,0.241
3.847348,0.0463,-0.0483,0.0586,0.089
3.867609,-0.0046,-0.0678,-0.0294,0.074
3.889603,0.0429,-0.0902,-0.3924,0.405
3.908262,0.0317,-0.0663,-0.3227,0.331
3.928544,0.0070,0.0278,0.0842,0.089
3.949242,0.0461,-0.0045,0.1415,0.149
3.970179,0.0929,-0.0715,0.1058,0.158
4.005926,0.0277,-0.0748,-0.0151,0.081
4.022847,-0.1192,-0.0862,-0.0102,0.147
4.035942,-0.0805,-0.0053,0.0280,0.085
4.053716,-0.0679,-0.0267,0.0732,0.103
4.071082,-0.1561,-0.0210,0.1089,0.192
4.106404,-0.0685,0.0005,0.0233,0.072
4.120974,-0.1003,-0.0087,-0.0623,0.118
4.136719,-0.0389,-0.0307,-0.1215,0.131
4.152338,-0.0201,-0.0576,-0.1402,0.153
4.172536,-0.0315,-0.0380,-0.1280,0.137
4.193743,0.0270,0.0001,-0.1570,0.159
4.212806,0.1150,-0.0724,-0.0877,0.162
4.233563,0.1963,-0.0361,-0.0754,0.213
4.253638,-0.0189,-0.0274,-0.1446,0.148
4.288784,-0.1672,-0.0425,0.0484,0.179
4.310315,-0.1191,-0.0229,-0.0051,0.121
4.317723,-0.1052,0.0084,0.0088,0.106
4.335802,0.0447,-0.0014,0.0561,0.072
4.355934,0.1099,-0.0132,0.0965,0.147
4.387473,0.0730,-0.0041,0.1594,0.175
4.400781,0.1431,-0.0541,0.0806,0.173
4.418598,0.1490,-0.0367,-0.0364,0.158
4.436292,0.1168,-0.0067,-0.0841,0.144
4.456594,0.2594,0.0204,-0.2204,0.341
4.487620,0.0632,0.0550,-0.0988,0.130
4.505239,0.1154,0.0299,-0.1230,0.171
4.517118,0.2477,0.0502,-0.1448,0.291
4.537583,0.2707,-0.0208,-0.0277,0.273
4.558005,0.1062,0.0572,0.0896,0.150
4.587993,0.0324,-0.0038,-0.2173,0.220
4.606730,-0.0064,-0.0044,-0.1677,0.168
4.619315,-0.0091,0.0755,-0.0463,0.089
4.640024,0.0066,0.0182,-0.0713,0.074
4.659781,0.0019,0.1071,-0.0482,0.118
4.688755,-0.1675,0.1006,0.1634,0.255
4.706454,-0.0902,0.0691,0.2462,0.271
4.719955,-0.0245,0.0879,0.2073,0.226
4.740613,0.1005,0.1079,0.1971,0.246
4.761872,0.0836,0.0823,0.0319,0.122
4.787471,0.0547,0.0488,-0.0992,0.123
4.806085,0.0745,-0.0081,-0.1109,0.134
4.822382,0.0434,0.0213,0.0113,0.050
4.842449,-0.0707,-0.0886,-0.0204,0.115
4.863326,-0.2364,-0.1752,-0.0194,0.295
4.887133,-0.2411,-0.1556,0.1266,0.314
4.906674,-0.0869,-0.1689,0.1752,0.258
4.923762,-0.0672,-0.0737,0.1746,0.201
4.944098,-0.1587,-0.0072,0.2032,0.258
4.964266,-0.1402,-0.0442,0.0268,0.149
5.003601,0.0548,-0.0641,-0.4551,0.463
5.023076,0.0254,-0.0323,-0.2016,0.206
5.031302,-0.0254,-0.0389,-0.0680,0.082
5.049273,-0.0798,0.0189,0.0009,0.082
5.065861,-0.0821,-0.0334,-0.0571,0.105
5.103738,-0.1434,-0.0149,0.0037,0.144
5.122521,-0.0704,-0.0025,0.0486,0.086
5.131074,-0.0983,-0.0037,0.0413,0.107
5.148195,-0.1480,0.0256,-0.0236,0.152
5.167933,-0.1047,0.0714,0.1318,0.183
5.202469,-0.0627,0.0452,0.0165,0.079
5.221004,0.0305,-0.0584,0.1002,0.120
5.230767,0.0456,-0.0214,0.0858,0.099
5.248821,0.0338,0.0901,0.1435,0.173
5.269392,0.0158,0.0572,0.0628,0.086
5.302775,-0.0863,0.0222,-0.2926,0.306
5.321219,-0.0427,0.0567,-0.3861,0.393
5.330343,0.0272,0.1218,-0.2760,0.303
5.350383,0.0019,0.0808,-0.0582,0.100
5.371374,-0.0674,-0.0407,0.0927,0.122
5.401650,-0.1491,-0.1311,0.1313,0.238
5.421834,-0.0334,-0.1638,0.1096,0.200
5.432172,-0.0068,-0.1570,0.0711,0.172
5.452907,-0.0244,-0.1064,0.2290,0.254
5.473554,0.1275,-0.0040,0.2699,0.299
5.501222,-0.0773,-0.0906,0.0770,0.142
5.520827,-0.0081,-0.0673,-0.0370,0.077
5.534419,0.0191,-0.0406,-0.0988,0.109
5.554730,0.0333,-0.0194,-0.2829,0.285
5.575209,0.0647,0.0474,-0.1423,0.163
5.600325,0.0517,0.0077,0.1780,0.185
5.618802,0.1026,-0.0049,0.2070,0.231
5.635757,0.0438,-0.0402,0.0571,0.082
5.656070,-0.0429,-0.0810,-0.0424,0.101
5.676844,0.0688,-0.0225,-0.0394,0.082
5.697442,0.0189,-0.0049,0.0088,0.021
5.717188,-0.0097,-0.0272,0.0066,0.030
5.738153,0.0835,0.0437,-0.1391,0.168
5.758389,0.1121,-0.0099,-0.1915,0.222
5.778469,0.0689,0.0129,-0.1984,0.210
5.816385,0.0526,-0.0329,0.1252,0.140
5.836273,0.0213,-0.0564,-0.1860,0.196
5.844366,0.0730,-0.0637,-0.2004,0.223
5.861226,0.1408,-0.0276,-0.0474,0.151
5.896649,-0.1127,-0.0210,0.1443,0.184
5.913983,-0.0592,-0.0356,0.0822,0.107
5.927757,-0.0435,-0.0480,-0.0951,0.115
5.944330,0.0804,-0.0468,-0.2057,0.226
5.961021,0.1112,0.0121,-0.1940,0.224
5.998526,0.0145,0.1011,0.0505,0.114
6.017386,-0.1496,-0.0203,-0.0782,0.170
6.027299,-0.1527,-0.0185,-0.1522,0.216
6.043495,-0.0714,0.0541,-0.1257,0.154
6.061409,-0.0193,0.0272,-0.0132,0.036
6.098178,0.0227,-0.0195,0.0794,0.085
6.114035,0.0387,-0.0020,0.2608,0.264
6.127904,0.0583,0.0159,0.3707,0.376
6.144103,0.0975,0.0332,0.2846,0.303
6.163405,0.1221,0.0600,0.0097,0.136
6.197697,0.0269,0.0558,-0.1073,0.124
6.215557,-0.0346,0.1095,-0.0549,0.127
6.227557,0.0080,0.1203,-0.0072,0.121
6.244171,-0.0373,0.0804,-0.0433,0.099
6.264386,-0.0272,0.0499,0.0119,0.058
6.297311,-0.0206,-0.0062,0.0384,0.044
6.313992,0.0263,-0.0605,0.0552,0.086
6.326258,0.0477,-0.0908,0.0217,0.105
6.345354,0.0308,-0.0824,-0.0527,0.103
6.365764,-0.0298,-0.0659,0.1026,0.126
6.396859,-0.0787,0.0200,-0.0389,0.090
6.413878,0.0379,0.0075,-0.1658,0.170
6.426936,0.0388,0.0143,-0.2257,0.229
6.447194,0.0147,-0.0133,-0.1323,0.134
6.467153,0.1488,0.0090,-0.1080,0.184
6.496592,-0.0562,-0.0449,0.0816,0.109
6.513765,0.1167,0.0491,0.0196,0.128
6.527890,-0.1040,-0.0103,0.0101,0.105
6.548189,0.0807,-0.0319,0.0677,0.110
6.568339,-0.0292,0.0225,0.0872,0.095
6.596353,0.0766,0.0429,0.0403,0.097
6.613042,-0.0101,0.0125,-0.0229,0.028
6.629594,-0.1088,-0.0561,0.0187,0.124
6.649212,0.0638,-0.0590,-0.0641,0.108
6.670054,0.0736,0.0267,0.0369,0.087
6.695438,0.0188,0.0390,0.1091,0.117
6.712567,0.0485,0.0485,0.0593,0.091
6.730584,-0.0451,-0.0097,-0.0552,0.072
6.751211,-0.0410,0.0360,-0.0597,0.081
6.771637,-0.0505,0.0365,-0.0837,0.104
6.795150,-0.0241,0.0736,-0.0221,0.080
6.811653,0.0189,0.0434,0.0662,0.081
6.832044,-0.0026,0.0128,0.0737,0.075
6.852806,0.0022,0.0085,-0.0095,0.013
6.873128,-0.0358,-0.0257,-0.1096,0.118
6.911506,0.0379,-0.0080,-0.1645,0.169
6.928920,0.0259,0.0096,-0.1769,0.179
6.940075,0.0414,-0.0145,-0.1700,0.176
6.957562,-0.0068,0.0216,-0.0604,0.065
6.974635,0.0196,0.0507,0.0662,0.086
7.011143,0.0171,0.0090,-0.0504,0.054
7.027063,0.0239,-0.0136,-0.1003,0.104
7.039616,0.0076,0.0318,-0.0570,0.066
7.057042,-0.0526,0.0491,0.0936,0.118
7.076420,0.0476,0.0507,-0.0241,0.074
7.110419,0.0799,0.0516,0.1314,0.162
7.132403,0.1246,0.0171,-0.1102,0.167
7.139021,0.0769,0.0143,-0.0765,0.109
7.157606,-0.0984,-0.0156,0.1873,0.212
7.177869,0.0564,0.0007,0.0104,0.057
7.209330,-0.0179,-0.0468,-0.1761,0.183
7.223878,-0.0431,-0.0748,-0.0806,0.118
7.239369,0.0711,-0.0580,0.0176,0.093
7.259141,0.0479,-0.0681,0.0897,0.122
7.279324,0.0634,-0.0856,-0.1090,0.152
7.309893,0.0705,-0.0554,-0.0498,0.103
7.329154,0.1089,0.0195,-0.0625,0.127
7.340064,0.0842,0.0295,-0.0173,0.091
7.360619,0.0580,0.0646,0.1215,0.149
7.381046,0.0173,0.0518,-0.0412,0.068
7.409325,-0.0041,0.0298,-0.0267,0.040
7.425257,0.0674,0.0444,-0.0218,0.084
7.442339,0.1282,0.0466,-0.0265,0.139
7.462421,0.1886,0.0094,0.0429,0.194
7.483201,0.1786,-0.0650,0.2227,0.293
7.509957,0.1372,-0.1146,0.0632,0.190
7.527766,0.1986,-0.0975,-0.0989,0.242
7.543801,0.1926,-0.1257,-0.1517,0.276
7.564139,0.0994,-0.0902,-0.1429,0.196
7.594121,0.1332,-0.0582,0.0454,0.152
7.613085,0.1571,-0.0352,-0.0765,0.178
7.625102,0.0617,-0.0374,-0.1504,0.167
7.645255,0.0762,-0.0363,-0.2964,0.308
7.665911,0.1636,-0.0196,-0.0076,0.165
7.706692,0.1184,0.0327,0.1112,0.166
7.707134,0.1184,0.0327,0.1112,0.166
7.727104,0.0786,0.0551,0.0033,0.096
7.746946,0.0669,0.0481,-0.0331,0.089
7.767255,0.0875,0.0486,-0.0048,0.100
7.808726,0.1244,-0.0093,0.0257,0.127
7.809866,0.1237,0.0014,0.0519,0.134
7.827680,0.0722,-0.0056,0.0733,0.103
7.848791,0.0874,-0.0093,-0.0394,0.096
7.869171,0.1689,0.0194,-0.1355,0.217
7.907733,0.1271,0.0860,-0.0048,0.154
7.928806,0.1089,-0.0024,-0.0216,0.111
7.935294,0.1288,-0.0018,-0.0240,0.131
7.953114,0.1551,0.0184,-0.0336,0.160
7.970646,0.1528,-0.0120,0.0259,0.155
8.004954,0.0407,0.0575,-0.0511,0.087
8.018479,0.0854,0.0470,-0.0919,0.134
8.035809,0.1032,0.1064,-0.1210,0.191
8.051640,-0.0340,0.0296,-0.0280,0.053
8.072002,0.1033,0.0496,0.1415,0.182
8.105430,0.1237,0.1008,0.1558,0.223
8.122763,0.0806,0.0578,-0.0690,0.121
8.134461,0.0974,0.0104,-0.1574,0.185
8.153236,0.1587,0.0541,-0.0138,0.168
8.173779,0.1071,0.0590,0.0294,0.126
8.204998,0.1319,0.0824,-0.0322,0.159
8.222759,0.1268,0.0777,-0.1177,0.190
8.235124,0.0703,0.0494,-0.1771,0.197
8.254573,0.1354,0.0527,-0.1555,0.213
8.274872,0.0770,0.0734,0.0790,0.133
8.306314,0.1364,0.0950,0.0298,0.169
8.323987,0.0821,0.0559,-0.2495,0.269
8.335958,0.0806,0.0548,-0.2325,0.252
8.356396,0.0841,0.1034,-0.1296,0.186
8.376426,0.0609,0.0929,0.0927,0.145
8.402745,0.0681,0.0976,0.1839,0.219
8.417047,0.1051,0.0311,-0.0120,0.110
8.437209,0.0776,-0.0114,-0.0045,0.079
8.457701,0.0706,-0.0259,0.1775,0.193
8.478353,0.0393,-0.0303,0.2015,0.208
8.504197,-0.0385,0.0111,0.0703,0.081
8.523160,-0.0561,-0.0261,-0.0418,0.075
8.539351,-0.0541,-0.0125,-0.1037,0.118
8.559717,-0.0470,0.0082,-0.1657,0.172
8.580100,0.0153,0.0507,-0.0912,0.105
8.602450,0.0124,0.0380,0.0099,0.041
8.620385,0.0495,0.0033,-0.0369,0.062
8.640771,0.0062,-0.0857,-0.1293,0.155
8.661057,-0.0159,-0.0857,0.0626,0.107
8.681569,-0.0418,-0.0405,0.3308,0.336
8.719504,-0.0886,-0.0886,-0.1473,0.193
8.738103,-0.1381,-0.0721,-0.3408,0.375
8.748843,-0.1038,-0.0505,-0.3596,0.378
8.766367,0.0231,0.0049,-0.2174,0.219
8.783235,0.1446,0.0234,-0.2013,0.249
8.818682,0.0985,-0.1256,0.0601,0.171
8.834631,0.1462,-0.1402,0.0824,0.219
8.848421,0.1374,-0.1889,0.0519,0.239
8.865876,0.1326,-0.1195,0.0717,0.192
8.884851,0.0852,0.0016,-0.1544,0.176
8.919475,-0.0452,0.1011,-0.4130,0.428
8.938035,-0.0728,0.1198,-0.3195,0.349
8.948172,-0.0304,0.1336,-0.1857,0.231
8.966285,0.0332,0.1109,0.0103,0.116
8.986544,-0.0786,0.0941,0.2618,0.289
9.015177,-0.0591,0.0748,-0.0131,0.096
9.032157,-0.0979,0.0937,-0.0873,0.161
9.048238,-0.1058,0.1118,0.0056,0.154
9.068233,-0.0783,0.1043,0.1218,0.178
9.088434,0.0645,0.0671,0.0512,0.106
9.118964,-0.0539,0.0105,0.1863,0.194
9.136962,0.0117,-0.0194,0.1741,0.176
9.148893,-0.0257,-0.0102,0.1479,0.150
9.169632,-0.0990,-0.0232,0.0356,0.108
9.190110,-0.0614,-0.0403,-0.0006,0.073
9.217585,0.0319,-0.0040,0.0227,0.039
9.235720,-0.0488,-0.0270,0.1016,0.116
9.250695,-0.1320,-0.0494,0.1068,0.177
9.271161,-0.0819,-0.0334,0.0097,0.089
9.301494,-0.0750,-0.0652,-0.1112,0.149
9.321482,-0.0678,-0.0610,-0.0129,0.092
9.332309,-0.0628,-0.0684,0.1022,0.138
9.352392,-0.0757,-0.1238,0.1288,0.194
9.372707,-0.0807,-0.1263,0.0191,0.151
9.399746,-0.1612,-0.0551,-0.1439,0.223
9.417972,-0.2069,-0.0476,-0.1828,0.280
9.433462,-0.1938,-0.0116,-0.1785,0.264
9.453936,-0.1913,-0.0524,-0.1192,0.231
9.474268,-0.1538,-0.0484,0.0145,0.162
9.497287,-0.1287,-0.0902,-0.0191,0.158
9.514998,-0.0686,-0.0949,-0.0165,0.118
9.535347,-0.0801,-0.0979,-0.0066,0.127
9.555469,-0.0549,-0.1028,-0.0879,0.146
9.575474,-0.0280,-0.0864,0.1899,0.210
9.597721,-0.0440,-0.0295,0.1950,0.202
9.616016,-0.1639,-0.0851,-0.0082,0.185
9.636449,-0.0222,-0.0141,0.0208,0.034
9.656816,-0.0599,-0.1149,0.0613,0.143
9.677466,-0.0760,-0.1175,0.1092,0.177
9.715319,-0.0850,-0.1054,0.0905,0.163
9.734947,-0.0623,-0.0621,-0.0507,0.102
9.744228,-0.0638,-0.0678,-0.0985,0.136
9.764277,-0.0430,-0.0227,-0.0863,0.099
9.779198,-0.1301,-0.0117,-0.1077,0.169
9.814937,-0.1343,-0.0897,-0.1403,0.214
9.834989,-0.0659,-0.1011,-0.0847,0.147
9.844286,-0.0767,-0.0692,-0.0800,0.131
9.865392,-0.1968,-0.1200,0.1353,0.267
9.880900,-0.1161,-0.0688,0.1139,0.177
9.914006,-0.1233,-0.0575,-0.2210,0.259
9.931425,-0.1119,-0.0799,-0.1469,0.201
9.944008,-0.1642,-0.0659,-0.0200,0.178
9.963006,-0.1500,-0.0887,0.1572,0.235
9.982812,-0.1331,-0.0805,-0.0485,0.163
10.014906,-0.1108,-0.0121,-0.1089,0.156
10.034698,-0.1569,0.0029,-0.0014,0.157
10.043242,-0.1379,0.0007,-0.0325,0.142
10.063889,-0.1701,-0.0144,-0.1187,0.208
10.084027,-0.1660,-0.0543,-0.1286,0.217
10.113776,-0.1702,-0.0463,0.0138,0.177
10.131815,-0.1578,-0.0518,0.1206,0.205
10.145220,-0.2173,-0.0788,0.1010,0.252
10.165719,-0.1720,-0.1027,0.0504,0.207
10.186156,-0.1849,-0.0393,-0.0002,0.189
10.213790,-0.1563,-0.0592,-0.0031,0.167
10.233321,-0.1182,-0.0643,0.0111,0.135
10.246785,-0.1752,-0.0555,0.0326,0.187
10.267266,-0.1847,-0.0989,0.0469,0.215
10.287662,-0.1883,-0.0977,0.1473,0.258
10.313328,-0.1439,-0.0941,-0.0133,0.172
10.329580,-0.1480,-0.0558,-0.1140,0.195
10.349119,-0.1664,-0.0500,0.0512,0.181
10.370335,-0.1269,-0.1091,-0.0631,0.179
10.390052,-0.1214,-0.0850,-0.1273,0.195
10.429439,-0.1614,-0.0809,0.0637,0.191
10.448913,-0.1499,-0.0744,-0.0295,0.170
10.457460,-0.1616,-0.0846,-0.0654,0.194
10.476349,-0.1653,-0.0647,-0.0080,0.178
10.492169,-0.1668,-0.0786,0.0228,0.186
10.528107,-0.1572,-0.0795,0.1426,0.227
10.545405,-0.1533,-0.0627,0.1167,0.203
10.557715,-0.1433,-0.0529,0.1026,0.184
10.575783,-0.0833,-0.0514,0.0842,0.129
10.592311,-0.0841,-0.0270,-0.0039,0.088
10.628571,-0.1160,-0.0363,0.0167,0.123
10.647386,-0.1262,-0.0654,-0.0403,0.148
10.657497,-0.0742,-0.0616,-0.0568,0.112
10.675122,-0.0642,-0.0834,-0.0203,0.107
10.694395,-0.0828,-0.0783,0.0138,0.115
10.727226,-0.1550,-0.0467,-0.1694,0.234
10.745621,-0.1178,-0.1183,-0.3438,0.382
10.757758,-0.1166,-0.1068,-0.3341,0.370
10.775267,-0.1539,-0.0952,-0.0230,0.182
10.795765,-0.1401,-0.1305,0.1154,0.224
10.827784,-0.1562,-0.0677,0.0915,0.193
10.846178,-0.1600,-0.0846,0.1277,0.221
10.856430,-0.0815,-0.0885,0.0704,0.139
10.877226,-0.1308,-0.0922,-0.0276,0.162
10.913464,-0.2049,0.0093,-0.0584,0.213
10.936623,-0.1656,0.0084,-0.2622,0.310
10.941133,-0.1178,-0.0062,-0.2862,0.310
10.958238,0.0073,-0.0301,-0.2506,0.253
10.978886,-0.0359,0.0369,-0.2389,0.244
11.009379,0.0820,0.0300,-0.3303,0.342
11.033009,0.2876,0.0280,-0.1437,0.323
11.039476,0.2689,0.0181,-0.0742,0.279
